Event,Field,Star No,RA (J2000),Dec (J2000),Tmax (HJD),Tmax (UT),tau,Umin,Amax,Dmag,fbl,Ibl,I0,RA_deg,Dec_deg
2006-BLG-292,BLG171.6,120695,17:52:09.86,-31:07:52.7,2453942.747,2006-07-26.25,55.882,1.816,1.080,0.084,1.0,16.095,16.095,268.0410833333333,-31.131305555555556
2006-BLG-293,BLG172.5,5340,17:54:12.90,-31:04:15.8,2453886.917,2006-05-31.42,2.579,0.998,1.343,0.320,1.0,17.566,17.566,268.55375,-31.071055555555557
2006-BLG-294,BLG232.1,133151,18:00:29.01,-27:17:37.2,2453889.849,2006-06-03.35,9.681,0.303,3.412,1.333,1.0,19.257,19.257,270.12087499999996,-27.293666666666667
2006-BLG-295,BLG232.4,42383,18:00:33.03,-26:54:10.9,2453904.975,2006-06-18.48,33.802,0.335,3.109,1.232,0.395,18.439,19.447,270.13762499999996,-26.903027777777776
2006-BLG-296,BLG105.6,144003,18:00:41.33,-29:20:12.5,2453908.041,2006-06-21.54,46.641,0.527,2.091,0.801,1.0,19.381,19.381,270.1722083333333,-29.336805555555554
2006-BLG-297,BLG156.7,62341,17:54:16.84,-32:30:58.5,2453906.164,2006-06-19.66,18.692,0.202,5.028,1.754,1.0,18.581,18.581,268.57016666666664,-32.51625
2006-BLG-298,BLG181.1,167060,17:56:30.16,-30:52:07.1,2453887.553,2006-06-01.05,5.175,0.760,1.585,0.500,1.0,18.842,18.842,269.12566666666663,-30.86863888888889
2006-BLG-299,BLG206.4,141904,18:00:05.99,-28:36:48.0,2453889.98,2006-06-03.48,2.149,1.265,1.202,0.200,1.0,17.971,17.971,270.0249583333333,-28.613333333333333
2006-BLG-300,BLG206.6,141276,17:58:34.50,-28:45:11.6,2453898.531,2006-06-12.03,18.225,0.673,1.728,0.594,1.0,17.399,17.399,269.6437499999999,-28.753222222222224
2006-BLG-301,BLG214.6,49945,17:57:30.77,-28:15:07.9,2453909.242,2006-06-22.74,35.248,0.193,5.244,1.799,0.673,18.529,18.959,269.3782083333333,-28.252194444444445
2006-BLG-302,BLG223.3,126942,18:00:39.57,-27:36:18.8,2453889.26,2006-06-02.76,2.613,0.092,10.899,2.593,0.505,17.782,18.525,270.16487499999994,-27.605222222222224
2006-BLG-303,BLG181.2,213320,17:56:28.22,-30:40:28.0,2453889.496,2006-06-03.00,15.819,0.963,1.370,0.342,1.0,18.826,18.826,269.1175833333333,-30.674444444444447
2006-BLG-304,BLG182.5,81624,17:56:43.09,-30:24:14.7,2453903.778,2006-06-17.28,-,-,-,-,1.0,18.466,18.466,269.17954166666664,-30.404083333333332
2006-BLG-305,BLG205.4,5561,17:57:34.38,-28:42:42.2,2453893.178,2006-06-06.68,14.017,0.226,4.509,1.635,0.097,17.812,20.344,269.39324999999997,-28.71172222222222
2006-BLG-306,BLG223.7,71915,17:59:08.33,-27:46:44.0,2453954.873,2006-08-07.37,37.493,0.290,3.551,1.376,0.569,16.393,17.005,269.7847083333333,-27.778888888888886
2006-BLG-307,BLG103.1,8484,17:56:43.08,-30:24:14.8,2453903.913,2006-06-17.41,-,-,-,-,1.0,19.178,19.178,269.17949999999996,-30.40411111111111
2006-BLG-308,BLG104.5,173568,17:58:23.03,-29:11:54.9,2453890.464,2006-06-03.96,8.716,0.000,214450,13.328,0.527,19.328,20.023,269.5959583333333,-29.198583333333335
2006-BLG-309,BLG224.7,157271,18:00:46.66,-27:43:28.6,2453921.692,2006-07-05.19,44.437,1.879,1.073,0.076,1.0,16.343,16.343,270.1944166666666,-27.72461111111111
2006-BLG-310,BLG101.2,234824,17:54:28.07,-29:50:55.8,2453895.723,2006-06-09.22,2.908,1.375,1.166,0.167,1.0,16.002,16.002,268.6169583333333,-29.84883333333333
2006-BLG-311,BLG138.4,91560,17:46:09.81,-33:20:11.1,2453912.847,2006-06-26.35,17.992,1.288,1.194,0.193,1.0,17.383,17.383,266.54087499999997,-33.33641666666667
2006-BLG-312,BLG241.6,28903,18:05:37.67,-26:28:36.4,2453893.535,2006-06-07.04,0.755,0.000,5329.0,9.317,1.0,18.795,18.795,271.4069583333333,-26.476777777777777
2006-BLG-313,BLG216.5,37023,18:02:23.62,-28:07:15.2,2453893.953,2006-06-07.45,8.605,0.619,1.840,0.662,1.0,18.383,18.383,270.59841666666665,-28.12088888888889
2006-BLG-314,BLG184.2,88573,18:03:33.65,-30:41:53.3,2453898.853,2006-06-12.35,11.665,0.085,11.822,2.682,1.0,20.021,20.021,270.8902083333333,-30.698138888888888
2006-BLG-315,BLG225.8,85682,18:03:20.60,-27:54:13.7,2453899.67,2006-06-13.17,16.077,0.201,5.048,1.758,1.0,18.404,18.404,270.8358333333333,-27.903805555555554
2006-BLG-316,BLG101.4,226690,17:54:09.65,-29:32:12.8,2453907.345,2006-06-20.84,88.525,0.054,18.424,3.163,0.087,19.197,21.848,268.5402083333333,-29.53688888888889
2006-BLG-317,BLG102.2,37568,17:57:19.23,-29:38:40.6,2453902.478,2006-06-15.98,15.664,0.207,4.919,1.730,0.134,18.391,20.576,269.33012499999995,-29.64461111111111
2006-BLG-318,BLG104.5,29549,17:58:32.72,-29:18:40.4,2453907.416,2006-06-20.92,19.991,1.399,1.159,0.160,1.0,17.66,17.66,269.6363333333333,-29.311222222222224
2006-BLG-319,BLG172.7,78398,17:55:15.43,-31:19:53.3,2453899.587,2006-06-13.09,0.792,0.000,2028.3,8.268,1.0,16.625,16.625,268.81429166666663,-31.33147222222222
2006-BLG-320,BLG181.3,83522,17:56:17.52,-30:36:04.7,2453910.772,2006-06-24.27,8.243,0.802,1.529,0.461,1.0,14.635,14.635,269.073,-30.601305555555555
2006-BLG-321,BLG195.3,6300,17:53:54.72,-29:13:34.1,2453908.06,2006-06-21.56,83.446,0.261,3.927,1.485,0.259,17.465,18.931,268.47799999999995,-29.226138888888887
2006-BLG-322,BLG195.5,125816,17:52:49.30,-28:58:25.4,2453923.571,2006-07-07.07,29.925,0.652,1.769,0.619,1.0,17.974,17.974,268.2054166666666,-28.97372222222222
2006-BLG-323,BLG206.4,73777,18:00:45.50,-28:40:43.5,2453898.511,2006-06-12.01,28.082,0.623,1.830,0.656,0.191,17.191,18.99,270.1895833333333,-28.67875
2006-BLG-324,BLG104.2,106003,17:59:48.49,-29:32:03.0,2453916.103,2006-06-29.60,7.711,0.657,1.759,0.613,1.0,15.206,15.206,269.9520416666666,-29.534166666666668
2006-BLG-325,BLG105.5,171875,18:01:34.58,-29:11:06.3,2453901.096,2006-06-14.60,20.813,0.123,8.202,2.285,0.099,18.001,20.511,270.3940833333333,-29.185083333333335
2006-BLG-326,BLG172.6,13113,17:54:28.53,-31:13:27.5,2453905.843,2006-06-19.34,17.234,0.057,17.673,3.118,1.0,19.685,19.685,268.61887499999995,-31.224305555555553
2006-BLG-327,BLG184.5,57208,18:02:23.32,-30:25:47.6,2453908.557,2006-06-22.06,19.033,1.252,1.208,0.205,1.0,17.518,17.518,270.5971666666667,-30.42988888888889
2006-BLG-328,BLG195.2,94547,17:53:46.08,-29:17:07.3,2453919.937,2006-07-03.44,29.131,1.888,1.072,0.075,1.0,16.285,16.285,268.44199999999995,-29.28536111111111
2006-BLG-329,BLG105.1,142793,18:02:03.47,-29:38:16.4,2453911.957,2006-06-25.46,17.604,0.262,3.921,1.484,0.729,18.559,18.901,270.5144583333333,-29.637888888888888
2006-BLG-330,BLG171.4,8488,17:53:04.11,-31:03:18.8,2453895.502,2006-06-09.00,15.921,0.755,1.593,0.505,1.0,19.428,19.428,268.26712499999996,-31.055222222222223
2006-BLG-331,BLG214.6,154013,17:57:23.72,-28:11:42.2,2453918.822,2006-07-02.32,8.748,0.538,2.053,0.781,1.0,15.809,15.809,269.3488333333333,-28.195055555555555
2006-BLG-332,BLG225.1,143975,18:05:09.70,-27:52:22.5,2453911.749,2006-06-25.25,-,-,-,-,1.0,18.955,18.955,271.2904166666666,-27.87291666666667
2006-BLG-333,BLG225.6,122145,18:04:22.89,-27:35:41.8,2453902.703,2006-06-16.20,3.864,1.735,1.091,0.094,1.0,16.407,16.407,271.095375,-27.594944444444444
2006-BLG-334,BLG226.8,147793,18:06:32.12,-27:51:34.2,2453919.72,2006-07-03.22,15.684,0.396,2.671,1.067,1.0,17.36,17.36,271.6338333333333,-27.8595
2006-BLG-335,BLG180.7,195676,17:52:19.15,-30:39:39.6,2453918.691,2006-07-02.19,-,-,-,-,1.0,18.676,18.676,268.07979166666667,-30.660999999999998
2006-BLG-336,BLG194.2,186,17:51:07.78,-29:31:39.4,2453937.028,2006-07-20.53,17.851,0.139,7.267,2.153,0.907,15.984,16.09,267.7824166666667,-29.52761111111111
2006-BLG-337,BLG197.1,5539,18:07:23.09,-29:45:07.9,2453919.534,2006-07-03.03,44.530,0.272,3.780,1.444,0.126,17.961,20.208,271.8462083333333,-29.752194444444445
2006-BLG-338,BLG223.7,86488,17:58:06.18,-27:45:15.7,2453902.062,2006-06-15.56,8.928,0.680,1.715,0.586,1.0,19.381,19.381,269.52574999999996,-27.754361111111113
2006-BLG-339,BLG102.7,47340,17:56:03.83,-29:38:49.9,2453905.799,2006-06-19.30,24.372,0.052,19.120,3.204,0.127,17.909,20.15,269.01595833333334,-29.647194444444445
2006-BLG-340,BLG173.6,131844,17:57:48.09,-31:09:45.7,2453908.036,2006-06-21.54,8.761,1.657,1.103,0.106,1.0,17.619,17.619,269.45037499999995,-31.162694444444444
2006-BLG-341,BLG181.8,206424,17:55:12.25,-30:48:36.6,2453912.126,2006-06-25.63,17.820,0.041,24.699,3.482,0.491,19.435,20.207,268.80104166666666,-30.810166666666667
2006-BLG-342,BLG182.5,158524,17:57:45.56,-30:22:44.0,2453905.207,2006-06-18.71,10.874,0.594,1.898,0.696,1.0,19.476,19.476,269.4398333333333,-30.378888888888888
2006-BLG-343,BLG182.7,29014,17:57:18.88,-30:46:46.2,2453908.063,2006-06-21.56,39.892,0.210,4.844,1.713,0.14,18.846,20.984,269.3286666666666,-30.7795
2006-BLG-344,BLG195.2,15045,17:54:00.93,-29:22:39.5,2453905.226,2006-06-18.73,2.162,0.000,60278,11.950,0.436,19.779,20.68,268.503875,-29.37763888888889
2006-BLG-345,BLG198.3,45976,18:10:07.63,-29:25:52.8,2453905.18,2006-06-18.68,8.856,0.668,1.737,0.599,1.0,18.864,18.864,272.53179166666666,-29.431333333333335
2006-BLG-346,BLG207.4,134696,18:03:10.19,-28:38:20.3,2453908.262,2006-06-21.76,19.558,0.675,1.723,0.591,1.0,18.682,18.682,270.7924583333333,-28.638972222222222
2006-BLG-347,BLG216.3,88484,18:03:30.95,-28:14:41.3,2453931.66,2006-07-15.16,31.748,0.063,15.916,3.005,0.606,18.678,19.222,270.8789583333333,-28.244805555555555
2006-BLG-348,BLG216.4,209692,18:03:42.76,-28:00:42.3,2453905.893,2006-06-19.39,4.511,1.141,1.257,0.248,1.0,17.766,17.766,270.92816666666664,-28.01175
2006-BLG-349,BLG216.5,137187,18:02:10.34,-28:02:37.8,2453937.108,2006-07-20.61,17.336,0.523,2.102,0.806,0.856,15.33,15.499,270.54308333333336,-28.043833333333335
2006-BLG-350,BLG217.1,106710,18:05:40.29,-28:29:30.1,2453907.634,2006-06-21.13,9.739,0.395,2.678,1.069,1.0,20.182,20.182,271.4178749999999,-28.491694444444445
2006-BLG-351,BLG223.1,53620,17:59:39.41,-27:56:13.5,2453906.336,2006-06-19.84,2.594,0.623,1.831,0.657,1.0,18.525,18.525,269.9142083333333,-27.937083333333334
2006-BLG-352,BLG224.5,58574,18:00:51.88,-27:30:03.3,2453912.752,2006-06-26.25,93.501,0.259,3.954,1.493,0.234,18.889,20.467,270.21616666666665,-27.500916666666665
2006-BLG-353,BLG148.7,154774,17:52:13.77,-33:03:44.7,2453907.763,2006-06-21.26,6.830,0.735,1.622,0.525,1.0,18.804,18.804,268.057375,-33.062416666666664
2006-BLG-354,BLG208.1,147396,18:05:36.74,-29:04:17.3,2453918.326,2006-07-01.83,60.459,1.489,1.136,0.138,1.0,17.728,17.728,271.40308333333326,-29.071472222222223
2006-BLG-355,BLG234.7,122363,18:04:04.50,-27:10:58.7,2453918.913,2006-07-02.41,29.201,0.095,10.531,2.556,1.0,19.851,19.851,271.01874999999995,-27.182972222222222
2006-BLG-356,BLG225.7,42779,18:03:15.23,-27:47:29.8,2453938.409,2006-07-21.91,42.053,0.345,3.029,1.203,0.637,18.264,18.754,270.8134583333333,-27.791611111111113
2006-BLG-357,BLG138.3,31579,17:45:23.16,-33:32:24.1,2453914.287,2006-06-27.79,11.138,0.212,4.802,1.704,0.172,16.731,18.644,266.3465,-33.54002777777777
2006-BLG-358,BLG180.4,14552,17:53:06.45,-30:28:24.2,2453910.877,2006-06-24.38,11.267,0.138,7.306,2.159,0.378,18.395,19.452,268.27687499999996,-30.473388888888888
2006-BLG-359,BLG216.5,170904,18:01:30.83,-28:01:12.1,2453925.76,2006-07-09.26,48.305,0.025,40.796,4.027,0.426,19.26,20.186,270.3784583333333,-28.020027777777777
2006-BLG-360,BLG103.2,100071,17:57:22.12,-30:10:15.6,2453909.216,2006-06-22.72,6.129,0.916,1.409,0.372,1.0,19.031,19.031,269.3421666666666,-30.171000000000003
2006-BLG-361,BLG180.7,12871,17:51:47.43,-30:47:48.3,2453951.977,2006-08-04.48,53.895,0.105,9.533,2.448,0.234,17.501,19.077,267.947625,-30.796750000000003
2006-BLG-362,BLG190.5,110106,18:03:49.02,-29:49:37.1,2453911.025,2006-06-24.52,9.155,0.628,1.820,0.650,1.0,19.455,19.455,270.95425,-29.82697222222222
2006-BLG-363,BLG148.8,155998,17:52:07.73,-33:11:44.2,2453924.76,2006-07-08.26,35.191,0.212,4.797,1.702,0.426,18.82,19.746,268.03220833333336,-33.195611111111106
2006-BLG-364,BLG101.4,147762,17:53:52.83,-29:35:45.5,2453914.692,2006-06-28.19,3.979,0.372,2.822,1.127,1.0,18.652,18.652,268.470125,-29.595972222222223
2006-BLG-365,BLG104.1,83930,18:00:21.87,-29:42:17.2,2453942.328,2006-07-25.83,25.913,0.464,2.325,0.916,1.0,18.264,18.264,270.091125,-29.704777777777778
2006-BLG-366,BLG104.7,122579,17:58:29.58,-29:30:54.2,2454008.754,2006-09-30.25,87.314,0.170,5.948,1.936,0.774,18.208,18.486,269.6232499999999,-29.515055555555556
2006-BLG-367,BLG195.2,9368,17:53:51.53,-29:22:10.5,2453917.257,2006-06-30.76,13.429,0.331,3.143,1.244,1.0,19.68,19.68,268.4647083333333,-29.369583333333335
2006-BLG-368,BLG216.7,188649,18:02:02.75,-28:18:59.8,2453920.75,2006-07-04.25,35.161,0.151,6.683,2.062,0.111,18.095,20.481,270.51145833333334,-28.31661111111111
2006-BLG-369,BLG224.3,57886,18:02:14.74,-27:39:09.7,2453907.09,2006-06-20.59,16.812,1.288,1.194,0.193,1.0,18.255,18.255,270.5614166666667,-27.652694444444442
2006-BLG-370,BLG224.3,160146,18:02:16.71,-27:33:34.6,2453919.749,2006-07-03.25,39.250,1.019,1.329,0.308,1.0,18.885,18.885,270.56962500000003,-27.559611111111114
2006-BLG-371,BLG241.6,29197,18:05:39.74,-26:29:01.0,2453914.191,2006-06-27.69,8.668,0.083,12.125,2.709,0.447,18.781,19.655,271.4155833333333,-26.483611111111113
2006-BLG-372,BLG101.2,224733,17:54:03.39,-29:50:24.8,2453914.004,2006-06-27.50,4.575,0.072,13.996,2.865,1.0,19.506,19.506,268.5141249999999,-29.84022222222222
2006-BLG-373,BLG102.7,198691,17:55:08.72,-29:32:40.4,2453914.537,2006-06-28.04,10.255,0.102,9.816,2.480,0.496,19.975,20.737,268.78633333333335,-29.544555555555558
2006-BLG-374,BLG226.7,92484,18:05:55.82,-27:45:14.4,2453958.711,2006-08-11.21,31.595,0.192,5.278,1.806,0.833,16.989,17.188,271.4825833333333,-27.754
2006-BLG-375,BLG105.4,82903,18:03:00.16,-29:15:59.0,2453937.984,2006-07-21.48,-,-,-,-,1.0,17.811,17.811,270.75066666666663,-29.26638888888889
2006-BLG-376,BLG214.1,149431,17:58:46.16,-28:28:57.2,2453949.203,2006-08-01.70,38.293,1.759,1.087,0.091,1.0,15.285,15.285,269.6923333333333,-28.482555555555553
2006-BLG-377,BLG105.7,84034,18:01:35.18,-29:33:25.0,2453968.87,2006-08-21.37,108.663,0.061,16.494,3.043,1.0,20.05,20.05,270.39658333333324,-29.556944444444444
2006-BLG-378,BLG139.7,40986,17:47:40.31,-33:43:09.1,2453923.699,2006-07-07.20,15.679,0.000,4394.7,9.107,0.437,19.353,20.253,266.91795833333333,-33.71919444444445
2006-BLG-379,BLG171.3,89507,17:53:22.58,-31:09:41.5,2453918.483,2006-07-01.98,10.157,0.209,4.872,1.719,1.0,19.935,19.935,268.3440833333333,-31.161527777777778
2006-BLG-380,BLG189.2,10874,18:02:06.76,-30:11:48.5,2453915.847,2006-06-29.35,3.064,1.296,1.191,0.190,1.0,17.336,17.336,270.52816666666666,-30.196805555555557
2006-BLG-381,BLG224.8,180393,18:01:19.52,-27:51:53.7,2453920.602,2006-07-04.10,16.061,0.152,6.643,2.056,0.387,18.703,19.733,270.3313333333333,-27.86491666666667
2006-BLG-382,BLG105.8,45715,18:00:21.86,-29:42:17.3,2453941.971,2006-07-25.47,29.196,0.373,2.820,1.126,1.0,18.659,18.659,270.0910833333333,-29.704805555555556
2006-BLG-383,BLG183.5,35376,18:00:17.50,-30:28:39.4,2453917.03,2006-06-30.53,5.385,0.486,2.234,0.873,1.0,19.08,19.08,270.07291666666663,-30.47761111111111
2006-BLG-384,BLG216.6,122919,18:01:51.79,-28:11:33.7,2453918.335,2006-07-01.83,13.676,0.111,9.073,2.394,0.118,18.53,20.854,270.46579166666663,-28.192694444444445
2006-BLG-385,BLG227.6,160088,18:09:38.14,-27:34:32.2,2453952.424,2006-08-04.92,77.838,0.494,2.204,0.858,1.0,19.909,19.909,272.4089166666666,-27.57561111111111
2006-BLG-386,BLG181.1,234679,17:56:37.60,-30:50:20.2,2453928.513,2006-07-12.01,19.778,0.046,21.748,3.344,1.0,19.413,19.413,269.15666666666664,-30.838944444444444
2006-BLG-387,BLG196.7,92576,18:04:13.62,-29:32:53.0,2453923.348,2006-07-06.85,7.708,0.494,2.203,0.858,1.0,19.399,19.399,271.05674999999997,-29.548055555555557
2006-BLG-388,BLG214.4,174286,17:58:23.35,-28:00:40.4,2453922.263,2006-07-05.76,13.875,0.091,11.037,2.607,0.137,19.146,21.304,269.59729166666665,-28.011222222222223
2006-BLG-389,BLG217.5,68460,18:04:40.00,-28:05:36.3,2453921.243,2006-07-04.74,1.462,1.327,1.181,0.180,1.0,17.535,17.535,271.16666666666663,-28.093416666666666
2006-BLG-390,BLG172.1,104462,17:56:17.38,-31:26:14.0,2453939.079,2006-07-22.58,30.201,0.364,2.885,1.150,0.474,18.321,19.131,269.07241666666664,-31.43722222222222
2006-BLG-391,BLG182.8,158139,17:56:37.60,-30:50:20.1,2453928.648,2006-07-12.15,20.034,0.039,25.612,3.521,1.0,19.593,19.593,269.15666666666664,-30.838916666666666
2006-BLG-392,BLG223.4,115486,18:00:00.76,-27:26:46.4,2453922.723,2006-07-06.22,3.102,0.023,42.835,4.079,0.436,19.147,20.049,270.00316666666663,-27.44622222222222
2006-BLG-393,BLG225.8,97693,18:03:52.41,-27:54:01.4,2454143.708,2007-02-12.21,145.788,1.253,1.207,0.204,1.0,14.935,14.935,270.968375,-27.900388888888887
2006-BLG-394,BLG103.2,132865,17:57:07.07,-30:06:48.1,2453931.295,2006-07-14.79,10.009,0.248,4.122,1.538,0.381,18.579,19.627,269.27945833333325,-30.11336111111111
2006-BLG-395,BLG139.6,41461,17:46:57.09,-33:32:31.4,2453941.785,2006-07-25.29,15.448,1.693,1.097,0.100,1.0,15.936,15.936,266.737875,-33.54205555555556
2006-BLG-396,BLG163.8,49659,17:52:05.15,-32:05:26.5,2453942.193,2006-07-25.69,19.508,0.275,3.742,1.433,0.575,18.123,18.723,268.02145833333327,-32.090694444444445
2006-BLG-397,BLG179.6,976,17:48:37.62,-30:37:54.1,2453950.504,2006-08-03.00,34.760,0.205,4.952,1.737,1.0,19.194,19.194,267.15675,-30.631694444444445
2006-BLG-398,BLG208.6,114203,18:04:12.27,-28:47:39.4,2453934.577,2006-07-18.08,-,-,-,-,1.0,18.017,18.017,271.05112499999996,-28.79427777777778
2006-BLG-399,BLG216.7,140289,18:02:10.49,-28:20:54.7,2453935.531,2006-07-19.03,9.262,0.334,3.118,1.235,0.788,17.62,17.878,270.5437083333333,-28.348527777777775
2006-BLG-400,BLG216.8,2238,18:01:25.90,-28:33:24.5,2453934.976,2006-07-18.48,32.857,0.098,10.226,2.524,0.133,18.527,20.72,270.3579166666666,-28.556805555555556
2006-BLG-401,BLG172.4,176638,17:56:39.06,-30:57:24.3,2453938.028,2006-07-21.53,24.609,0.482,2.250,0.880,1.0,18.782,18.782,269.16275,-30.95675
2006-BLG-402,BLG173.1,107888,17:58:56.97,-31:27:53.8,2453931.796,2006-07-15.30,7.927,0.425,2.508,0.998,1.0,19.392,19.392,269.73737499999993,-31.464944444444445
2006-BLG-403,BLG188.4,184558,17:59:37.74,-29:47:38.0,2453954.698,2006-08-07.20,35.147,0.087,11.474,2.649,0.415,18.226,19.182,269.90725,-29.79388888888889
2006-BLG-404,BLG225.3,86475,18:04:31.45,-27:35:20.7,2453959.606,2006-08-12.11,22.703,1.020,1.327,0.308,1.0,14.088,14.088,271.13104166666665,-27.58908333333333
2006-BLG-405,BLG226.4,8559,18:07:20.45,-27:30:51.9,2453929.786,2006-07-13.29,3.344,0.000,146484,12.914,1.0,18.953,18.953,271.83520833333336,-27.514416666666666
2006-BLG-406,BLG232.7,122044,17:59:35.92,-27:07:11.3,2453943.826,2006-07-27.33,20.712,1.663,1.102,0.105,1.0,16.228,16.228,269.89966666666663,-27.119805555555555
2006-BLG-407,BLG241.6,42272,18:04:44.81,-26:27:06.6,2453930.324,2006-07-13.82,1.545,1.593,1.114,0.117,1.0,15.909,15.909,271.1867083333333,-26.451833333333333
2006-BLG-408,BLG242.8,80470,18:08:15.99,-26:45:36.5,2453943.905,2006-07-27.41,50.876,0.214,4.750,1.692,0.494,19.409,20.175,272.06662499999993,-26.76013888888889
2006-BLG-409,BLG100.6,122332,17:50:56.96,-29:52:54.1,2454020.179,2006-10-11.68,48.695,0.637,1.800,0.638,1.0,15.214,15.214,267.7373333333333,-29.881694444444445
2006-BLG-410,BLG195.4,129516,17:54:30.95,-28:58:52.2,2453930.952,2006-07-14.45,18.903,0.074,13.533,2.828,0.238,19.021,20.579,268.6289583333333,-28.981166666666667
2006-BLG-411,BLG215.1,48590,18:01:25.89,-28:33:24.5,2453935.33,2006-07-18.83,25.057,0.111,9.047,2.391,0.184,18.661,20.5,270.357875,-28.556805555555556
2006-BLG-412,BLG227.5,138526,18:08:37.99,-27:24:16.3,2453933.567,2006-07-17.07,12.725,0.425,2.511,1.000,1.0,19.459,19.459,272.1582916666666,-27.404527777777776
2006-BLG-413,BLG103.3,118143,17:57:18.41,-30:00:37.4,2453937.88,2006-07-21.38,15.453,0.325,3.194,1.261,1.0,19.328,19.328,269.3267083333333,-30.01038888888889
2006-BLG-414,BLG189.5,103644,18:00:44.80,-29:49:45.8,2453963.828,2006-08-16.33,46.822,0.904,1.420,0.381,1.0,18.349,18.349,270.1866666666666,-29.82938888888889
2006-BLG-415,BLG215.4,186227,18:00:47.39,-27:59:46.2,2453938.315,2006-07-21.82,8.592,0.767,1.575,0.493,1.0,18.761,18.761,270.1974583333333,-27.996166666666667
2006-BLG-416,BLG227.1,54953,18:10:16.45,-27:57:15.4,2453943.551,2006-07-27.05,25.805,0.018,54.851,4.348,0.14,17.429,19.565,272.56854166666665,-27.954277777777776
2006-BLG-417,BLG180.5,158497,17:52:01.21,-30:23:02.9,2453950.309,2006-08-02.81,15.364,0.113,8.883,2.371,0.84,17.825,18.014,268.0050416666666,-30.384138888888888
2006-BLG-418,BLG183.5,59389,17:59:41.29,-30:26:44.2,2453949.501,2006-08-02.00,7.889,0.870,1.452,0.405,1.0,15.544,15.544,269.92204166666664,-30.445611111111113
2006-BLG-419,BLG189.5,112077,18:00:49.09,-29:48:59.5,2453951.362,2006-08-03.86,45.751,0.038,26.675,3.565,1.0,20.313,20.313,270.2045416666666,-29.81652777777778
2006-BLG-420,BLG205.4,94264,17:57:45.52,-28:38:58.7,2453944.982,2006-07-28.48,29.079,0.069,14.616,2.912,0.23,18.616,20.211,269.4396666666666,-28.649638888888887
2006-BLG-421,BLG207.2,62792,18:02:53.04,-28:58:32.9,2453942.915,2006-07-26.41,19.013,0.857,1.466,0.415,1.0,18.677,18.677,270.72099999999995,-28.975805555555553
2006-BLG-422,BLG224.2,101940,18:02:06.38,-27:46:04.8,2453943.256,2006-07-26.76,10.783,0.103,9.728,2.470,0.394,18.712,19.722,270.5265833333333,-27.768
2006-BLG-423,BLG101.4,246217,17:54:36.19,-29:33:21.3,2453939.768,2006-07-23.27,7.131,1.145,1.255,0.247,1.0,17.868,17.868,268.6507916666666,-29.55591666666667
2006-BLG-424,BLG129.6,11327,17:42:46.18,-34:10:30.9,2453938.983,2006-07-22.48,31.849,0.568,1.968,0.735,1.0,19.991,19.991,265.6924166666666,-34.17525
2006-BLG-425,BLG139.4,55282,17:49:02.75,-33:23:54.8,2453944.467,2006-07-27.97,9.916,0.496,2.197,0.854,0.108,15.151,17.563,267.26145833333334,-33.398555555555554
2006-BLG-426,BLG185.5,9748,18:04:54.77,-30:28:31.6,2453946.685,2006-07-30.18,29.245,0.117,8.605,2.337,0.553,19.879,20.523,271.2282083333333,-30.47544444444444
2006-BLG-427,BLG207.6,152286,18:02:15.84,-28:46:15.8,2453945.251,2006-07-28.75,9.896,0.465,2.322,0.915,1.0,18.708,18.708,270.566,-28.771055555555556
2006-BLG-428,BLG233.3,17209,18:03:24.70,-27:04:50.4,2453948.118,2006-07-31.62,11.994,1.056,1.304,0.288,1.0,17.65,17.65,270.85291666666666,-27.080666666666666
2006-BLG-429,BLG101.7,71611,17:52:29.07,-29:55:35.9,2453946.333,2006-07-29.83,40.167,0.086,11.675,2.668,0.181,19.393,21.251,268.121125,-29.92663888888889
2006-BLG-430,BLG207.1,161498,18:02:48.67,-29:02:29.2,2453945.594,2006-07-29.09,12.830,0.404,2.625,1.048,1.0,19.871,19.871,270.70279166666666,-29.041444444444448
2006-BLG-431,BLG214.4,159578,17:57:56.58,-27:59:57.9,2453948.89,2006-08-01.39,18.945,0.000,777042,14.726,1.0,19.7,19.7,269.48574999999994,-27.99941666666667
2006-BLG-432,BLG223.5,5022,17:58:13.65,-27:31:09.4,2453965.236,2006-08-17.74,41.602,1.398,1.159,0.160,1.0,16.601,16.601,269.556875,-27.519277777777777
2006-BLG-433,BLG101.1,104024,17:54:41.44,-30:04:53.2,2453960.765,2006-08-13.27,19.648,0.368,2.855,1.139,1.0,18.603,18.603,268.6726666666666,-30.081444444444443
2006-BLG-434,BLG181.8,88789,17:54:50.53,-30:55:07.5,2453946.091,2006-07-29.59,24.588,0.672,1.729,0.595,1.0,18.731,18.731,268.7105416666666,-30.918750000000003
2006-BLG-435,BLG189.8,73758,18:01:21.33,-30:19:25.2,2453952.047,2006-08-04.55,-,-,-,-,1.0,17.049,17.049,270.338875,-30.323666666666668
2006-BLG-436,BLG102.1,222909,17:57:39.26,-29:40:34.4,2453957.843,2006-08-10.34,64.213,0.182,5.566,1.864,0.2,19.114,20.862,269.4135833333333,-29.676222222222222
2006-BLG-437,BLG188.5,59971,17:57:47.65,-29:50:46.7,2453951.82,2006-08-04.32,48.504,0.004,257.8,6.028,0.072,19.401,22.264,269.44854166666664,-29.846305555555553
