Event,Field,Star No,RA (J2000),Dec (J2000),Tmax (HJD),Tmax (UT),tau,Umin,Amax,Dmag,fbl,Ibl,I0,RA_deg,Dec_deg
2012-BLG-1441,BLG506.13,4046N,17:57:06.24,-30:31:06.0,2456122.139,2012-07-13.64,1.458,0.195,5.203,1.791,1.0,20.143,20.143,269.27599999999995,-30.51833333333333
2012-BLG-1442,BLG506.27,3140N,17:58:41.14,-30:02:12.1,2456151.62,2012-08-12.12,2.363,0.008,130.1,5.286,1.0,19.935,19.935,269.67141666666663,-30.036694444444446
2012-BLG-1443,BLG506.28,1397N,17:58:07.80,-29:55:57.8,2456065.045,2012-05-17.55,37.325,0.046,21.813,3.347,0.184,20.226,22.062,269.53249999999997,-29.932722222222225
2012-BLG-1444,BLG507.05,313N,17:56:58.06,-32:14:42.1,2456015.757,2012-03-29.26,11.189,0.034,29.202,3.664,0.237,20.187,21.75,269.24191666666667,-32.24502777777778
2012-BLG-1445,BLG580.26,4933N,18:10:22.66,-25:10:17.3,2456103.22,2012-06-24.72,68.274,0.004,224.1,5.876,0.272,20.134,21.549,272.5944166666667,-25.171472222222224
2012-BLG-1446,BLG509.19,68N,17:58:50.44,-33:55:34.9,2456018.082,2012-03-31.58,24.689,0.057,17.695,3.12,0.363,20.137,21.238,269.71016666666657,-33.926361111111106
2012-BLG-1447,BLG511.26,3069N,18:05:23.25,-26:53:11.7,2456020.168,2012-04-02.67,13.5,0.261,3.932,1.486,1.0,20.18,20.18,271.34687499999995,-26.886583333333334
2012-BLG-1448,BLG512.02,832N,18:04:33.80,-29:01:44.8,2456023.415,2012-04-05.92,21.096,0.0,131533.0,12.798,1.0,20.126,20.126,271.1408333333333,-29.02911111111111
2012-BLG-1449,BLG512.30,7073N,18:02:30.97,-28:07:18.7,2456127.292,2012-07-18.79,11.241,0.141,7.132,2.133,0.725,20.184,20.533,270.62904166666664,-28.121861111111112
2012-BLG-1450,BLG514.07,714N,18:00:56.87,-31:35:30.7,2456133.063,2012-07-24.56,92.088,0.056,17.727,3.122,0.375,20.129,21.195,270.2369583333333,-31.59186111111111
2012-BLG-1451,BLG514.28,623N,18:04:06.03,-30:40:46.5,2456103.486,2012-06-24.99,46.623,0.016,62.529,4.49,0.214,20.206,21.883,271.02512499999995,-30.679583333333333
2012-BLG-1452,BLG518.32,2760N,18:06:05.60,-26:12:36.7,2456074.689,2012-05-27.19,35.124,0.059,17.054,3.08,0.416,20.276,21.227,271.5233333333333,-26.210194444444443
2012-BLG-1453,BLG520.06,607N,18:07:15.34,-29:34:33.7,2456091.724,2012-06-13.22,18.444,0.083,12.083,2.705,0.625,20.104,20.615,271.81391666666667,-29.576027777777778
2012-BLG-1454,BLG521.10,253N,18:10:03.68,-30:41:58.0,2456101.997,2012-06-23.50,46.819,0.035,28.525,3.638,1.0,19.423,19.423,272.51533333333333,-30.699444444444445
2012-BLG-1455,BLG521.15,41N,18:06:54.33,-30:30:59.8,2456031.872,2012-04-14.37,138.47,0.016,62.62,4.492,0.511,20.418,21.146,271.72637499999996,-30.51661111111111
2012-BLG-1456,BLG534.09,572N,17:54:06.33,-31:09:04.6,2455991.88,2012-03-05.38,3.411,0.295,3.496,1.359,1.0,18.998,18.998,268.526375,-31.151277777777775
2012-BLG-1457,BLG534.18,3054N,17:53:46.30,-30:46:14.9,2456077.493,2012-05-29.99,54.265,0.018,54.611,4.343,0.166,20.374,22.327,268.44291666666663,-30.770805555555555
2012-BLG-1458,BLG534.23,969N,17:50:38.85,-30:46:47.7,2456062.2,2012-05-14.70,80.319,0.028,35.112,3.864,0.428,20.143,21.064,267.66187499999995,-30.779916666666665
2012-BLG-1459,BLG534.30,1218N,17:50:59.60,-30:40:04.8,2456069.934,2012-05-22.43,101.929,0.015,65.6,4.542,0.138,20.181,22.334,267.7483333333333,-30.668000000000003
2012-BLG-1460,BLG500.17,9024N,17:54:46.12,-28:33:55.0,2456150.845,2012-08-11.35,5.108,0.0,709649.0,14.628,1.0,20.054,20.054,268.69216666666665,-28.56527777777778
2012-BLG-1461,BLG535.28,608N,17:52:31.20,-31:48:57.5,2456066.894,2012-05-19.39,48.257,0.051,19.749,3.239,0.431,20.111,21.023,268.13,-31.81597222222222
2012-BLG-1462,BLG573.32,90N,18:06:43.84,-31:04:44.1,2455996.538,2012-03-10.04,48.123,0.037,27.376,3.593,0.71,20.235,20.607,271.6826666666667,-31.078916666666668
2012-BLG-1463,BLG580.19,217N,18:09:43.65,-25:26:19.6,2456015.875,2012-03-29.38,14.089,0.053,18.966,3.195,0.269,20.15,21.574,272.43187499999993,-25.438777777777776
2012-BLG-1464,BLG580.21,1188N,18:08:05.78,-25:26:44.4,2456123.578,2012-07-15.08,22.505,0.014,70.497,4.62,0.88,20.146,20.284,272.0240833333333,-25.445666666666668
2012-BLG-1465,BLG603.07,256N,17:43:16.88,-34:31:53.9,2456020.56,2012-04-03.06,5.251,0.151,6.68,2.062,1.0,20.133,20.133,265.8203333333333,-34.531638888888885
2012-BLG-1466,BLG603.07,528N,17:43:20.00,-34:42:23.6,2456079.221,2012-05-31.72,12.26,0.225,4.538,1.642,1.0,20.217,20.217,265.8333333333333,-34.70655555555556
2012-BLG-1467,BLG604.05,11N,17:44:48.07,-35:58:26.6,2455990.751,2012-03-04.25,41.732,0.116,8.684,2.347,1.0,20.268,20.268,266.20029166666666,-35.97405555555556
2012-BLG-1468,BLG609.05,224N,17:39:23.54,-35:16:53.4,2456079.848,2012-06-01.35,20.35,0.269,3.824,1.456,1.0,20.032,20.032,264.8480833333333,-35.2815
2012-BLG-1469,BLG611.01,301N,17:37:46.91,-27:46:13.4,2456006.109,2012-03-19.61,13.141,0.025,39.796,4.0,0.433,20.02,20.928,264.4454583333333,-27.77038888888889
2012-BLG-1470,BLG611.03,8458N,17:36:32.14,-27:38:20.0,2456150.823,2012-08-11.32,13.905,0.095,10.549,2.558,0.742,20.075,20.399,264.13391666666666,-27.63888888888889
2012-BLG-1471,BLG611.11,1621N,17:36:25.67,-27:24:28.3,2456082.276,2012-06-03.78,28.02,0.12,8.404,2.311,0.33,20.157,21.359,264.1069583333333,-27.40786111111111
2012-BLG-1472,BLG611.11,2635N,17:36:01.60,-27:25:23.4,2456134.88,2012-07-26.38,11.514,0.062,16.235,3.026,0.595,20.135,20.698,264.00666666666666,-27.423166666666667
2012-BLG-1473,BLG611.13,1309N,17:35:07.43,-27:21:41.6,2456038.802,2012-04-21.30,21.007,0.051,19.716,3.237,0.146,20.166,22.254,263.7809583333333,-27.361555555555558
2012-BLG-1474,BLG612.14,40N,17:28:48.47,-28:00:44.2,2456032.257,2012-04-14.76,153.016,0.052,19.388,3.219,0.273,20.063,21.471,262.20195833333327,-28.01227777777778
2012-BLG-1475,BLG626.12,218N,17:40:27.54,-24:08:26.9,2456059.962,2012-05-12.46,119.698,0.004,224.7,5.879,0.138,20.111,22.259,265.11475,-24.140805555555556
2012-BLG-1476,BLG630.26,1146N,17:47:28.60,-20:35:32.8,2456075.737,2012-05-28.24,37.554,0.134,7.494,2.187,1.0,20.108,20.108,266.8691666666667,-20.592444444444443
2012-BLG-1477,BLG637.23,180N,17:49:06.13,-21:28:42.9,2456112.991,2012-07-04.49,61.895,0.119,8.482,2.321,1.0,20.072,20.072,267.2755416666666,-21.478583333333333
2012-BLG-1478,BLG638.11,86N,17:51:36.11,-23:04:48.7,2456019.697,2012-04-02.20,43.127,0.059,17.035,3.078,0.248,20.126,21.641,267.90045833333335,-23.080194444444444
2012-BLG-1479,BLG501.05,4678N,17:51:03.63,-30:26:02.4,2456082.3,2012-06-03.80,11.199,0.124,8.128,2.275,0.589,19.916,20.491,267.765125,-30.434
2012-BLG-1480,BLG507.22,1075N,17:56:29.85,-31:38:40.6,2456050.194,2012-05-02.69,12.05,0.064,15.754,2.993,0.139,19.13,21.275,269.124375,-31.64461111111111
2012-BLG-1481,BLG512.10,1925N,18:04:39.87,-28:42:02.2,2456054.199,2012-05-06.70,15.945,0.124,8.103,2.272,1.0,20.151,20.151,271.16612499999997,-28.70061111111111
2012-BLG-1482,BLG512.24,679N,18:00:41.97,-28:30:53.7,2456025.193,2012-04-07.69,11.341,0.191,5.302,1.811,1.0,20.132,20.132,270.174875,-28.514916666666668
2012-BLG-1483,BLG513.23,1019N,18:02:00.37,-29:41:37.2,2456150.455,2012-08-10.96,72.399,0.227,4.483,1.629,1.0,19.838,19.838,270.50154166666664,-29.693666666666665
2012-BLG-1484,BLG514.30,304N,18:02:14.10,-30:33:43.3,2456044.592,2012-04-27.09,41.957,0.115,8.768,2.357,1.0,20.037,20.037,270.55875,-30.56202777777778
2012-BLG-1485,BLG518.22,1493N,18:07:28.47,-26:41:45.2,2455819.078,2011-09-14.58,0.018,3.638,1.009,0.009,1.0,19.302,19.302,271.86862499999995,-26.695888888888888
2012-BLG-1486,BLG534.11,2719N,17:52:17.44,-31:16:23.6,2456118.721,2012-07-10.22,47.262,0.033,30.079,3.696,0.167,20.545,22.491,268.07266666666663,-31.27322222222222
2012-BLG-1487,BLG534.12,449N,17:51:53.96,-31:10:26.8,2456019.479,2012-04-01.98,10.891,0.191,5.3,1.811,0.4,20.031,21.025,267.9748333333333,-31.174111111111113
2012-BLG-1488,BLG534.13,1115N,17:51:10.18,-31:06:32.5,2456038.257,2012-04-20.76,19.62,0.138,7.308,2.159,0.467,20.148,20.975,267.79241666666667,-31.10902777777778
2012-BLG-1489,BLG535.07,649N,17:49:20.80,-32:54:42.1,2456100.053,2012-06-21.55,31.084,0.215,4.74,1.69,1.0,20.215,20.215,267.3366666666666,-32.91169444444444
2012-BLG-1490,BLG573.20,256N,18:09:48.15,-31:39:13.1,2456059.727,2012-05-12.23,26.947,0.156,6.484,2.03,1.0,20.121,20.121,272.45062499999995,-31.65363888888889
2012-BLG-1491,BLG603.19,531N,17:47:36.17,-33:55:59.1,2456073.495,2012-05-26.00,7.128,0.0,3806.1,8.951,1.0,20.08,20.08,266.90070833333334,-33.93308333333333
2012-BLG-1492,BLG603.21,917N,17:45:58.83,-33:51:47.6,2456103.484,2012-06-24.98,54.447,0.06,16.622,3.052,1.0,20.2,20.2,266.495125,-33.86322222222223
2012-BLG-1493,BLG610.31,1231N,17:38:04.39,-35:39:30.9,2456108.295,2012-06-29.80,51.596,0.072,13.851,2.854,0.292,20.17,21.508,264.51829166666664,-35.65858333333333
2012-BLG-1494,BLG611.18,3122N,17:37:54.92,-27:07:26.2,2456112.474,2012-07-03.97,12.306,0.08,12.547,2.746,1.0,20.062,20.062,264.4788333333333,-27.123944444444444
2012-BLG-1495,BLG613.01,1000N,17:31:58.94,-29:47:42.7,2456087.476,2012-06-08.98,27.786,0.035,28.184,3.625,0.562,20.05,20.676,262.9955833333333,-29.795194444444448
2012-BLG-1496,BLG613.13,1516N,17:29:30.50,-29:30:22.3,2456024.632,2012-04-07.13,26.125,0.026,38.124,3.953,0.544,20.186,20.847,262.37708333333336,-29.506194444444443
2012-BLG-1497,BLG624.09,231N,17:41:57.93,-21:50:00.8,2456107.571,2012-06-29.07,25.981,0.108,9.263,2.417,1.0,20.157,20.157,265.491375,-21.833555555555556
2012-BLG-1498,BLG654.29,159N,17:35:44.98,-29:23:00.5,2456062.443,2012-05-14.94,17.184,0.068,14.822,2.927,1.0,19.877,19.877,263.93741666666665,-29.38347222222222
2012-BLG-1499,BLG660.13,186N,17:45:19.38,-33:12:12.9,2456081.509,2012-06-03.01,80.638,0.041,24.438,3.47,0.352,20.123,21.257,266.33074999999997,-33.203583333333334
2012-BLG-1500,BLG512.29,13655N,18:03:11.10,-28:01:37.9,2456125.721,2012-07-17.22,0.186,0.172,5.892,1.926,1.0,19.677,19.677,270.79625,-28.027194444444444
2012-BLG-1501,BLG501.15,7471N,17:49:38.00,-30:02:22.9,2456154.621,2012-08-15.12,0.592,0.026,38.611,3.967,1.0,20.159,20.159,267.4083333333333,-30.039694444444446
2012-BLG-1502,BLG501.19,9482N,17:53:02.85,-29:33:58.6,2456161.001,2012-08-21.50,13.541,0.048,20.944,3.303,1.0,19.896,19.896,268.261875,-29.566277777777778
2012-BLG-1503,BLG505.13,12361N,17:57:08.79,-29:30:25.8,2456155.791,2012-08-16.29,15.062,0.075,13.352,2.814,1.0,20.237,20.237,269.28662499999996,-29.507166666666667
2012-BLG-1504,BLG505.03,14794N,17:58:16.87,-29:49:22.3,2456158.55,2012-08-19.05,0.289,0.171,5.897,1.927,1.0,20.026,20.026,269.57029166666666,-29.82286111111111
2012-BLG-1505,BLG511.02,3485N,18:04:15.90,-27:47:58.6,2456161.564,2012-08-22.06,23.385,0.082,12.238,2.719,0.601,20.191,20.744,271.06624999999997,-27.799611111111112
2012-BLG-1506,BLG512.10,8318N,18:04:18.20,-28:47:56.6,2456168.604,2012-08-29.10,54.558,0.07,14.296,2.888,0.652,20.089,20.554,271.07583333333326,-28.799055555555558
2012-BLG-1507,BLG522.11,554N,18:14:17.24,-26:09:18.6,2456152.722,2012-08-13.22,34.303,0.107,9.392,2.432,1.0,20.452,20.452,273.5718333333333,-26.155166666666666
2012-BLG-1508,BLG505.10,9123N,17:58:57.44,-29:30:47.8,2456173.389,2012-09-02.89,14.808,0.0,36312.0,11.4,0.165,20.174,22.131,269.7393333333333,-29.513277777777777
2012-BLG-1509,BLG505.26,46927N,17:59:53.58,-28:51:35.5,2456169.336,2012-08-29.84,33.888,0.247,4.139,1.542,1.0,20.107,20.107,269.97325,-28.859861111111112
2012-BLG-1510,BLG512.03,23550N,18:03:48.95,-29:08:38.2,2456168.31,2012-08-28.81,24.474,0.148,6.804,2.082,1.0,19.932,19.932,270.95395833333333,-29.143944444444443
2012-BLG-1511,BLG512.15,9910N,18:01:11.23,-28:46:14.3,2456170.017,2012-08-30.52,27.189,0.164,6.169,1.975,1.0,20.06,20.06,270.2967916666666,-28.77063888888889
2012-BLG-1512,BLG500.22,8210N,17:51:21.82,-28:29:50.6,2456168.8,2012-08-29.30,5.987,0.194,5.223,1.795,1.0,20.081,20.081,267.84091666666666,-28.49738888888889
2012-BLG-1513,BLG501.18,13268N,17:54:12.22,-29:46:04.4,2456172.166,2012-09-01.67,11.122,0.144,6.981,2.11,1.0,20.059,20.059,268.55091666666664,-29.767888888888887
2012-BLG-1514,BLG501.29,17284N,17:51:50.84,-29:25:54.8,2456171.806,2012-09-01.31,7.092,0.312,3.319,1.303,1.0,20.271,20.271,267.96183333333335,-29.43188888888889
2012-BLG-1515,BLG505.15,9695N,17:55:18.20,-29:29:43.6,2456170.917,2012-08-31.42,4.351,0.324,3.21,1.266,1.0,20.034,20.034,268.8258333333333,-29.495444444444445
2012-BLG-1516,BLG506.32,16750N,17:55:32.13,-29:50:16.4,2456169.869,2012-08-30.37,144.178,0.136,7.409,2.174,0.315,20.221,21.474,268.883875,-29.837888888888887
2012-BLG-1517,BLG501.29,32643,17:52:15.37,-29:15:19.9,2456180.689,2012-09-10.19,14.539,0.026,39.179,3.983,0.811,20.311,20.538,268.06404166666664,-29.25552777777778
2012-BLG-1518,BLG502.16,102376,17:48:30.13,-33:43:09.7,2456199.34,2012-09-28.84,36.708,0.55,2.019,0.763,1.0,18.275,18.275,267.12554166666666,-33.71936111111111
2012-BLG-1519,BLG519.28,72629,18:09:15.61,-27:29:14.0,2456184.53,2012-09-14.03,15.287,0.432,2.476,0.984,0.396,18.065,19.072,272.3150416666666,-27.487222222222222
2012-BLG-1520,BLG535.04,37913,17:51:53.62,-32:55:18.8,2456185.512,2012-09-15.01,9.042,1.123,1.266,0.256,1.0,13.764,13.764,267.97341666666665,-32.92188888888889
2012-BLG-1521,BLG504.12,202296,17:57:17.71,-28:08:25.4,2456189.25,2012-09-18.75,6.838,0.589,1.91,0.703,1.0,16.482,16.482,269.3237916666666,-28.14038888888889
2012-BLG-1522,BLG504.18,154893,17:59:35.36,-27:43:08.0,2456181.03,2012-09-10.53,8.655,0.153,6.585,2.046,0.161,18.182,20.165,269.89733333333334,-27.718888888888888
2012-BLG-1523,BLG505.29,74177,17:57:34.02,-28:45:39.2,2456192.836,2012-09-22.34,11.96,0.0,770798.0,14.717,0.219,14.684,16.333,269.39175,-28.76088888888889
2012-BLG-1524,BLG505.30,6812,17:57:03.97,-28:49:57.3,2456187.351,2012-09-16.85,16.094,0.078,12.907,2.777,0.284,18.498,19.866,269.2665416666666,-28.832583333333332
2012-BLG-1525,BLG512.22,198729,18:02:04.03,-28:27:26.3,2456180.573,2012-09-10.07,0.09,1.105,1.275,0.264,1.0,17.815,17.815,270.5167916666667,-28.457305555555553
2012-BLG-1526,BLG520.27,149391,18:09:43.13,-28:48:45.2,2456214.916,2012-10-14.42,35.938,0.075,13.436,2.821,0.787,18.059,18.319,272.4297083333333,-28.812555555555555
2012-BLG-1527,BLG603.03,109191,17:46:23.94,-34:34:55.2,2456206.302,2012-10-05.80,27.374,0.409,2.597,1.036,1.0,17.819,17.819,266.59975,-34.582
2012-BLG-1528,BLG612.25,52895,17:27:12.51,-27:49:17.8,2456180.242,2012-09-09.74,10.782,0.476,2.276,0.893,1.0,19.542,19.542,261.802125,-27.82161111111111
2012-BLG-1529,BLG501.02,175454,17:53:10.24,-30:23:11.7,2456190.077,2012-09-19.58,30.145,0.176,5.735,1.896,0.597,20.112,20.672,268.29266666666666,-30.386583333333334
2012-BLG-1530,BLG505.27,149225,17:58:50.65,-28:44:39.0,2456228.826,2012-10-28.33,150.787,0.01,104.3,5.046,0.074,18.063,20.885,269.71104166666663,-28.74416666666667
2012-BLG-1531,BLG511.05,119663,18:02:16.26,-27:51:48.2,2456180.099,2012-09-09.60,10.77,0.762,1.583,0.499,1.0,18.789,18.789,270.56775,-27.863388888888892
2012-BLG-1532,BLG512.12,72451,18:03:11.52,-28:48:57.6,2456181.274,2012-09-10.77,0.431,0.473,2.286,0.898,1.0,18.288,18.288,270.79799999999994,-28.816
2012-BLG-1533,BLG512.14,22271,18:01:55.33,-28:47:14.8,2456195.346,2012-09-24.85,12.924,0.169,5.997,1.945,1.0,17.807,17.807,270.4805416666666,-28.787444444444446
2012-BLG-1534,BLG512.32,186628,18:00:46.35,-28:01:00.3,2456206.964,2012-10-06.46,26.776,0.012,80.392,4.763,1.0,18.9,18.9,270.193125,-28.01675
2012-BLG-1535,BLG513.28,15058,18:03:59.87,-29:22:37.9,2456193.083,2012-09-22.58,16.341,0.133,7.548,2.195,0.727,17.817,18.163,270.9994583333333,-29.377194444444445
2012-BLG-1536,BLG515.03,116519,18:03:41.89,-32:41:56.8,2456220.423,2012-10-19.92,63.99,1.095,1.281,0.269,1.0,18.36,18.36,270.92454166666664,-32.69911111111111
2012-BLG-1537,BLG519.12,143755,18:08:18.97,-28:15:48.7,2456188.972,2012-09-18.47,6.314,0.225,4.526,1.639,1.0,15.825,15.825,272.0790416666666,-28.263527777777778
2012-BLG-1538,BLG604.22,130705,17:44:31.22,-35:09:07.1,2456233.21,2012-11-01.71,36.726,0.821,1.507,0.445,1.0,14.187,14.187,266.13008333333335,-35.15197222222222
2012-BLG-1539,BLG617.01,20295,17:18:28.03,-30:06:16.5,2456186.716,2012-09-16.22,27.756,0.032,31.49,3.745,0.083,17.551,20.25,259.61679166666664,-30.104583333333334
2012-BLG-1540,BLG631.15,46283,17:43:36.13,-22:21:08.6,2456205.758,2012-10-05.26,16.232,0.133,7.584,2.2,1.0,15.787,15.787,265.90054166666664,-22.35238888888889
2012-BLG-1541,BLG504.12,134737,17:57:33.21,-28:10:21.2,2456176.465,2012-09-05.96,12.381,1.779,1.085,0.088,1.0,16.476,16.476,269.388375,-28.172555555555558
2012-BLG-1542,BLG505.19,44153,17:59:16.72,-28:58:08.0,2456222.633,2012-10-22.13,24.436,0.792,1.542,0.47,1.0,16.922,16.922,269.81966666666665,-28.968888888888888
2012-BLG-1543,BLG511.13,127910,18:02:11.14,-27:26:39.6,2456202.85,2012-10-02.35,15.289,0.865,1.458,0.409,1.0,17.14,17.14,270.54641666666663,-27.444333333333333
2012-BLG-1544,BLG511.17,149615,18:05:32.30,-27:21:21.9,2456193.021,2012-09-22.52,48.052,0.387,2.724,1.088,1.0,20.35,20.35,271.3845833333333,-27.356083333333334
2012-BLG-1545,BLG520.16,61346,18:05:50.98,-29:25:23.5,2456179.716,2012-09-09.22,4.782,0.542,2.042,0.775,1.0,19.434,19.434,271.4624166666666,-29.423194444444444
2012-BLG-1546,BLG524.07,127888,18:11:49.62,-29:01:41.1,2456181.559,2012-09-11.06,43.113,0.117,8.593,2.335,0.064,17.801,20.786,272.95674999999994,-29.02808333333333
2012-BLG-1547,BLG654.12,74644,17:35:16.90,-29:58:34.4,2456191.901,2012-09-21.40,38.004,1.404,1.158,0.159,1.0,17.785,17.785,263.8204166666666,-29.97622222222222
2012-BLG-1548,BLG675.01,52870,17:42:55.63,-27:44:32.5,2456190.31,2012-09-19.81,14.521,0.866,1.457,0.409,1.0,16.675,16.675,265.73179166666665,-27.742361111111112
2012-BLG-1549,BLG675.30,19644,17:40:30.58,-26:48:55.4,2456191.942,2012-09-21.44,83.155,0.068,14.786,2.925,1.0,20.331,20.331,265.12741666666665,-26.81538888888889
2012-BLG-1550,BLG512.23,33443,18:01:54.78,-28:26:36.3,2456186.762,2012-09-16.26,11.246,0.116,8.684,2.347,0.423,19.462,20.397,270.47824999999995,-28.443416666666668
2012-BLG-1551,BLG648.16,13857,17:44:05.70,-26:49:57.8,2456198.009,2012-09-27.51,42.608,0.496,2.197,0.855,1.0,18.518,18.518,266.02374999999995,-26.832722222222223
2012-BLG-1552,BLG501.02,174258,17:53:09.33,-30:22:14.0,2456185.2,2012-09-14.70,2.663,0.227,4.488,1.63,0.441,18.505,19.394,268.28887499999996,-30.370555555555555
2012-BLG-1553,BLG501.09,46499,17:54:16.78,-29:52:45.3,2456187.836,2012-09-17.34,7.012,0.172,5.876,1.923,1.0,19.772,19.772,268.56991666666664,-29.87925
2012-BLG-1554,BLG501.17,52957,17:54:56.61,-29:49:20.7,2456182.927,2012-09-12.43,23.212,0.275,3.734,1.43,0.09,18.233,20.853,268.73587499999996,-29.822416666666665
2012-BLG-1555,BLG504.16,48063,17:54:49.51,-28:11:40.3,2456213.401,2012-10-12.90,34.271,0.388,2.724,1.088,1.0,18.971,18.971,268.70629166666663,-28.19452777777778
2012-BLG-1556,BLG507.25,43258,17:54:46.78,-31:38:06.3,2456189.791,2012-09-19.29,6.38,0.642,1.788,0.631,1.0,18.279,18.279,268.69491666666664,-31.635083333333334
2012-BLG-1557,BLG512.32,97700,18:00:51.49,-28:16:18.4,2456282.889,2012-12-21.39,88.149,1.319,1.183,0.183,1.0,18.12,18.12,270.21454166666666,-28.27177777777778
2012-BLG-1558,BLG520.15,61420,18:06:37.11,-29:24:54.5,2456224.096,2012-10-23.60,40.158,0.193,5.247,1.8,1.0,18.931,18.931,271.654625,-29.415138888888887
2012-BLG-1559,BLG534.30,95220,17:50:57.53,-30:33:28.2,2456638.145,2013-12-11.64,355.866,0.0,8493.4,9.823,1.0,18.954,18.954,267.7397083333333,-30.557833333333335
2012-BLG-1560,BLG535.12,3843,17:52:04.17,-32:34:17.5,2456281.396,2012-12-19.90,63.58,0.0,21313.0,10.822,1.0,16.707,16.707,268.01737499999996,-32.57152777777778
2012-BLG-1561,BLG535.30,46289,17:50:55.34,-31:51:14.1,2456207.26,2012-10-06.76,24.673,0.456,2.363,0.933,1.0,18.52,18.52,267.7305833333333,-31.853916666666667
2012-BLG-1562,BLG609.16,29322,17:37:00.92,-34:55:20.8,2456204.258,2012-10-03.76,90.745,0.092,10.847,2.588,0.487,19.0,19.781,264.2538333333333,-34.922444444444444
2012-BLG-1563,BLG504.24,18637,17:55:39.69,-27:48:12.7,2456189.776,2012-09-19.28,17.499,0.765,1.578,0.495,1.0,19.616,19.616,268.915375,-27.803527777777777
2012-BLG-1564,BLG505.15,125662,17:55:18.18,-29:26:23.7,2456181.624,2012-09-11.12,23.555,1.19,1.234,0.228,1.0,18.942,18.942,268.82574999999997,-29.439916666666665
2012-BLG-1565,BLG505.30,168500,17:56:37.96,-28:51:09.2,2456239.348,2012-11-07.85,90.043,0.102,9.807,2.479,1.0,20.226,20.226,269.15816666666666,-28.852555555555558
2012-BLG-1566,BLG508.20,34682,17:58:24.37,-32:53:15.8,2456200.726,2012-09-30.23,17.171,0.8,1.531,0.463,1.0,18.338,18.338,269.6015416666666,-32.88772222222222
2012-BLG-1567,BLG513.27,102494,18:04:23.19,-29:19:50.4,2456238.877,2012-11-07.38,49.367,1.482,1.138,0.14,1.0,16.811,16.811,271.09662499999996,-29.330666666666666
2012-BLG-1568,BLG514.12,42889,18:03:19.32,-31:18:59.1,2456194.998,2012-09-24.50,35.036,1.132,1.261,0.252,1.0,18.716,18.716,270.8305,-31.31641666666667
2012-BLG-1569,BLG515.20,47319,18:04:02.51,-32:08:42.0,2456190.077,2012-09-19.58,16.612,0.71,1.661,0.551,1.0,19.222,19.222,271.0104583333333,-32.144999999999996
2012-BLG-1570,BLG518.18,44760,18:10:34.80,-26:42:28.7,2456193.052,2012-09-22.55,41.787,1.767,1.086,0.09,1.0,17.515,17.515,272.645,-26.70797222222222
2012-BLG-1571,BLG522.06,74125,18:12:24.59,-26:30:19.5,2456184.841,2012-09-14.34,3.257,0.713,1.657,0.549,1.0,19.0,19.0,273.1024583333333,-26.505416666666665
2012-BLG-1572,BLG534.10,122980,17:53:16.24,-31:07:54.7,2456209.054,2012-10-08.55,19.152,1.649,1.104,0.107,1.0,17.041,17.041,268.31766666666664,-31.13186111111111
2012-BLG-1573,BLG534.17,88254,17:54:46.27,-30:48:43.1,2456173.522,2012-09-03.02,15.152,0.968,1.365,0.338,1.0,18.566,18.566,268.6927916666666,-30.811972222222224
2012-BLG-1574,BLG508.12,60972,17:57:37.25,-32:58:55.4,2456219.08,2012-10-18.58,31.691,1.528,1.127,0.13,1.0,16.446,16.446,269.4052083333333,-32.982055555555554
2012-BLG-1575,BLG520.30,25851,18:08:06.71,-28:43:49.7,2456195.161,2012-09-24.66,20.357,0.581,1.931,0.715,1.0,18.969,18.969,272.0279583333333,-28.73047222222222
2012-BLG-1576,BLG523.25,36758,18:11:25.09,-27:07:30.0,2456203.878,2012-10-03.38,28.302,0.225,4.524,1.639,1.0,18.676,18.676,272.85454166666665,-27.125
2012-BLG-1577,BLG504.21,4055N,17:57:47.98,-27:43:00.2,2456180.827,2012-09-10.33,93.017,0.138,7.296,2.158,0.397,20.055,21.058,269.44991666666664,-27.71672222222222
2012-BLG-1578,BLG504.23,3605N,17:56:11.27,-27:48:02.7,2456185.588,2012-09-15.09,26.872,0.006,172.5,5.592,0.209,20.228,21.929,269.0469583333333,-27.80075
2012-BLG-1579,BLG505.14,9700N,17:56:10.12,-29:20:14.9,2456182.725,2012-09-12.22,48.109,0.065,15.48,2.974,0.262,20.151,21.606,269.0421666666666,-29.33747222222222
2012-BLG-1580,BLG520.07,1159N,18:06:26.14,-29:48:35.2,2456191.998,2012-09-21.50,56.462,0.073,13.636,2.837,0.584,20.239,20.823,271.60891666666663,-29.80977777777778
2012-BLG-1581,BLG505.32,38008N,17:55:14.26,-28:37:53.6,2456169.84,2012-08-30.34,32.011,0.147,6.876,2.093,1.0,20.046,20.046,268.80941666666666,-28.631555555555558
2012-BLG-1582,BLG506.32,12816N,17:55:29.27,-29:58:31.1,2456190.949,2012-09-20.45,50.563,0.01,99.496,4.995,0.281,20.145,21.524,268.87195833333334,-29.975305555555554
2012-BLG-1583,BLG534.20,8002N,17:52:50.00,-30:56:46.2,2456186.592,2012-09-16.09,30.468,0.018,55.338,4.358,0.165,20.022,21.978,268.2083333333333,-30.946166666666667
