HJD,flux,cor_flux,flux_err,obsID,JD,fwhm,sky,airmass,nstar,scale,exptime,skydiff,chisq,npix,airmass1,ang1,included
4242.1286,9847.160156,16401.738146,2098.650391,6720,4242.123454,2.80413,2341.92,1.01872,33,0.27135,60,13.7476,119.043274,193,1.0219,-0.1108,True
4242.16827,10439.339844,18291.831163,992.082764,6725,4242.16313,2.02287,2331.61,1.05699,129,0.651203,60,-13.188,241.42023,193,1.063,-0.3181,True
4242.20397,12020.779297,17554.024222,1280.807617,6730,4242.198821,2.2512,2269.6,1.12944,80,0.441714,60,-19.5139,184.15422,193,1.1402,-0.4958,True
4242.23972,13545.305664,19722.945257,1106.716919,6735,4242.23457,1.84527,2290.92,1.25214,140,0.596227,60,-19.4181,313.30255,193,1.2685,-0.6626,True
4242.27543,13279.566406,16018.417106,1835.925537,6740,4242.270284,1.98917,2308.54,1.44479,86,0.338201,60,-31.3563,406.8062,193,1.4718,-0.8177,True
4244.10382,9526.642578,19888.783428,5554.805176,6744,4244.098591,3.63477,2658.94,1.0145,52,0.938085,60,40.4036,1556.1636,193,1.0166,-0.0075,True
4244.85408,5591.587402,10454.827791,6597.689941,6753,4244.848821,3.87006,4131.98,2.52815,36,0.838442,60,79.3393,1188.7697,193,2.5094,1.1243,True
4245.00142,2370.914795,8914.999916,2526.898682,6768,4244.996159,2.73437,2736.61,1.15009,26,0.238373,60,7.6796,127.16533,193,1.1462,0.5059,True
4245.04182,2011.607056,8975.517753,4406.378418,6773,4245.036557,3.09773,1714.61,1.0602,7,0.104715,60,-21.1939,67.26864,193,1.059,0.3047,True
4245.0823,6544.753418,13505.948536,1246.486694,6778,4245.07703,2.47017,1930.38,1.01941,59,0.395833,60,-16.1934,108.740265,193,1.0203,0.0928,True
4245.12278,7580.311523,15469.227551,756.200439,6783,4245.117514,2.13927,1977.85,1.01977,177,1.04373,60,0.8677,275.56775,193,1.0232,-0.1228,True
4245.16709,10273.720703,16320.954798,799.187256,6784,4245.161824,2.37146,2203.36,1.06761,141,1.04249,60,1.8909,245.47592,193,1.0747,-0.3531,True
4245.20753,11383.345703,18420.558938,728.746216,6789,4245.202256,1.89492,1999.31,1.16299,210,1.05574,60,-16.0529,412.05963,193,1.1755,-0.5513,True
4245.24794,12149.500977,14211.612268,1376.2854,6794,4245.242671,2.6832,2599.55,1.32905,106,1.01983,60,5.2462,408.82593,193,1.3498,-0.7348,True
4245.28598,13388.673828,12804.384134,1572.835205,6799,4245.280701,2.76031,4134.68,1.58902,89,0.893883,60,0.1856,351.786,193,1.6223,-0.8944,True
4246.14289,10733.443359,16894.399631,3504.378174,6801,4246.137581,2.55773,1680.44,1.03774,10,0.100629,60,-106.2477,73.038666,193,1.0429,-0.2426,True
4246.16958,10399.833984,15737.109777,913.31781,6803,4246.164273,2.69478,2396.7,1.07702,108,1.05043,60,-14.5938,201.13487,193,1.0844,-0.3793,True
4246.2363,11716.867188,14598.129996,2053.731689,6808,4246.230986,2.9709,2634.91,1.28495,86,1.0086,60,-2.7691,655.668,193,1.303,-0.6954,True
4246.27194,5814.842773,6994.887186,3201.23584,6813,4246.266632,3.10409,2297.21,1.49738,25,0.277251,60,-7.9733,183.91528,193,1.5262,-0.848,True
4247.83045,6250.811035,10747.750911,3440.712158,6816,4247.82508,3.17069,5377.88,2.95213,49,0.710702,60,19.5221,603.9022,193,2.9424,1.1823,True
4247.83164,4242.45459,7971.843771,3727.891602,6817,4247.826267,3.39049,5253.85,2.9238,43,0.701421,60,31.1763,595.99774,193,2.9042,1.1779,True
4247.83401,5982.547363,10172.59006,3617.496338,6818,4247.828643,3.29517,4570.17,2.84219,50,0.856147,60,11.1878,963.02856,193,2.8306,1.1691,True
4247.83639,-712.400391,3021.304309,5303.826172,6819,4247.831019,3.69038,4792.37,2.7778,37,0.858819,60,78.1241,1344.9635,193,2.7606,1.1602,True
4247.83996,7358.40332,12773.679245,2505.470947,6820,4247.834585,3.06534,4315.85,2.68105,65,0.891743,60,17.7915,637.6866,193,2.6617,1.1469,True
4247.84708,-584.747742,4035.678327,4578.704102,6821,4247.841712,3.42313,4592.79,2.49782,49,0.838646,60,44.1404,1086.6707,193,2.4839,1.1203,True
4247.8797,3082.99585,9361.710369,1968.173462,6825,4247.874327,2.98416,3983.85,1.91935,71,0.93203,60,20.618,498.1809,193,1.9069,0.9961,True
4247.91533,2509.851074,11535.379628,1704.34375,6830,4247.909954,2.34467,5314.99,1.5461,97,0.669964,60,1.6452,471.50452,193,1.5371,0.8537,True
4247.95099,1319.508789,11287.333773,1238.91748,6835,4247.945611,2.10102,2870.52,1.31509,159,1.00372,60,5.5886,914.5294,193,1.3098,0.7015,True
4247.98662,-119.446739,8300.696042,1477.712769,6840,4247.981239,2.22369,2685.28,1.17033,143,1.00947,60,1.2546,880.2713,193,1.1665,0.5381,True
4248.02292,4957.723145,11456.740012,1660.125854,6845,4248.017541,2.78837,2886.8,1.07853,88,0.98515,60,24.874,493.27588,193,1.0771,0.3599,True
4248.05856,3783.717285,11943.280685,882.91156,6850,4248.053182,2.14601,2527.07,1.03017,160,0.998046,60,6.5283,453.08328,193,1.0302,0.1756,True
4248.09593,6549.398438,14628.810071,887.872681,6856,4248.090554,2.13105,2497.94,1.0145,164,1.01827,60,-10.718,359.3463,193,1.0168,-0.0229,True
4248.13393,7443.288086,16807.960762,1136.268433,6862,4248.128549,1.85269,2394.23,1.03432,209,1.06805,60,0.7072,1044.0802,193,1.0389,-0.224,True
4248.17329,6938.765137,14265.482355,679.912415,6867,4248.167908,2.00107,2176.18,1.09549,189,1.06031,60,-6.7872,331.30402,193,1.1036,-0.4247,True
4248.21724,8781.790039,14359.051323,855.478699,6873,4248.211858,1.97824,2081.46,1.2268,193,1.04099,60,-18.8868,502.105,193,1.2412,-0.6339,True
4248.26121,11891.061523,13068.727201,1216.950195,6879,4248.255819,2.30043,2347.59,1.45811,142,1.00188,60,-9.988,455.87537,193,1.4857,-0.8258,True
4248.82605,6013.123535,11759.233228,2733.312012,6885,4248.820647,2.9451,6412.5,3.01059,74,0.841141,60,20.7759,657.551,193,2.999,1.1886,True
4248.82724,2501.110352,9181.080995,3385.613525,6886,4248.821834,2.82416,5819.82,2.98106,80,0.889516,60,28.8561,1362.8944,193,2.9593,1.1842,True
4248.82843,4338.445801,10968.340418,3069.037109,6887,4248.823022,2.83387,5803.62,2.9379,84,0.895268,60,12.9004,1030.2461,193,2.9207,1.1798,True
4248.82961,4372.596191,11024.950925,2993.614014,6888,4248.824208,2.8341,5853.77,2.89605,84,0.873119,60,17.0658,897.527,193,2.8831,1.1754,True
4248.83199,4141.680176,9408.190601,3004.32666,6889,4248.826584,3.05795,5505.72,2.82906,70,0.892303,60,10.154,848.999,193,2.8105,1.1666,True
4248.83437,3840.456299,9033.992256,3570.226074,6890,4248.828959,3.08917,5615.2,2.75292,66,0.873218,60,18.0445,1022.60657,193,2.7415,1.1577,True
4248.83793,4277.428223,8613.172388,4241.948242,6891,4248.832528,3.38118,10800.2,2.65799,31,0.512275,60,32.7286,348.83884,193,2.6439,1.1444,True
4248.85338,5064.86084,13735.695519,2010.977417,6894,4248.847971,2.56829,6152.66,2.30596,87,0.726412,60,-14.0061,519.02075,193,2.2911,1.0865,True
4248.89616,70.741196,7339.603301,2108.873291,6900,4248.890748,2.69795,5624.88,1.69318,87,0.804174,60,2.6056,622.85974,193,1.6849,0.9206,True
4248.9318,287.85437,9448.766907,1356.304565,6905,4248.926386,2.2611,6319.54,1.4093,109,0.735934,60,5.505,391.95184,193,1.402,0.7732,True
4248.96743,1481.209839,10503.420594,1249.234619,6910,4248.962021,2.1719,7253.5,1.22986,117,0.642375,60,1.5978,281.4362,193,1.2247,0.6151,True
4249.00306,2344.250488,9245.387296,1159.469849,6915,4248.997647,2.52871,4663.51,1.11643,102,0.836622,60,14.6637,277.28543,193,1.1134,0.4455,True
4249.03871,1244.958496,8833.768472,842.007568,6920,4249.033292,2.28308,3291.28,1.04911,137,0.948446,60,8.5357,285.8578,193,1.0483,0.2653,True
4249.07435,1420.313232,,8082.98291,6925,4249.06894,3.42664,3588.68,1.01803,51,0.881197,60,109.8961,2565.8257,193,,,False
4249.10998,3796.784668,10633.005128,1079.033569,6930,4249.104563,2.42107,3033.8,1.01872,129,1.03169,60,12.1928,370.17172,193,1.022,-0.112,True
4249.15026,4512.922363,10563.603146,1127.294556,6935,4249.14484,2.41942,3057.52,1.05826,130,1.04287,60,11.6242,404.93475,193,1.0644,-0.3223,True
4249.18589,5666.701172,10269.652231,1605.412842,6940,4249.180473,2.55612,3037.39,1.13152,118,1.01659,60,17.523,485.09598,193,1.1424,-0.4994,True
4249.22151,6086.482422,8993.469337,1522.559326,6945,4249.216095,2.75553,2464.97,1.25545,97,1.01158,60,-0.0175,440.6783,193,1.2713,-0.6655,True
4249.2928,7419.949219,8452.193475,2934.888184,6955,4249.287377,3.46021,9373.97,1.76105,56,0.96703,60,8.5714,453.696,193,1.8056,-0.9645,True
4249.85513,-2882.563965,2453.032904,10070.894531,6956,4249.849685,3.27137,30219.1,2.2179,14,0.158285,60,-196.9248,150.94234,193,2.2068,1.0696,True
4249.89738,1387.733154,9835.46808,1274.379272,6958,4249.891943,2.47028,7206.77,1.6578,129,0.826114,60,-4.459,306.56348,193,1.6465,0.9048,True
4249.91936,-3875.399414,5675.727229,2008.193604,6961,4249.91392,2.2389,7285.09,1.47458,154,0.788193,60,8.5014,882.38824,193,1.4664,0.8145,True
4249.95502,-1387.523315,6971.699922,1339.184692,6966,4249.949572,2.30392,4842.76,1.27075,146,0.909346,60,12.1417,542.564,193,1.2653,0.6594,True
4250.02629,-761.219299,8187.455842,934.984131,6976,4250.020843,2.04152,3606.86,1.0635,201,0.988085,60,16.0722,528.31445,193,1.0622,0.3153,True
4250.06193,471.146912,7968.14358,960.687195,6981,4250.056488,2.28432,3603.91,1.02349,164,0.974056,60,16.9598,332.45883,193,1.0239,0.1293,True
4250.09759,1970.352295,10975.600656,579.446899,6986,4250.092138,1.9587,3828.19,1.01543,222,1.0136,60,4.9374,162.74432,193,1.0182,-0.0605,True
4250.13442,2693.872559,12378.679087,758.575378,6991,4250.12897,1.79538,4127.21,1.0403,193,1.03014,60,-1.9173,468.03964,193,1.0457,-0.2546,True
4250.17266,3967.186279,12375.499056,1236.341187,6996,4250.167207,1.82294,4465.96,1.10609,226,1.01562,60,-1.024,1169.4545,193,1.1147,-0.4481,True
4250.20832,5890.270508,12809.26235,1095.166016,7001,4250.202872,1.81308,4909.1,1.21195,230,0.964102,60,-15.2373,602.492,193,1.2269,-0.6178,True
4250.24396,5861.083984,9225.838134,1003.697571,7006,4250.238507,2.00638,3526.39,1.38319,211,1.02035,60,-17.9337,545.409,193,1.4056,-0.7757,True
4250.27958,9215.044922,9327.168329,1358.612183,7011,4250.274126,2.01049,2337.68,1.65399,208,0.997937,60,-23.7686,1165.719,193,1.6905,-0.9228,True
4250.82181,-9272.515625,-5654.013761,10373.80957,7014,4250.816334,4.10302,11422.8,2.98106,29,0.726798,60,154.5279,1127.2361,193,2.9606,1.1844,True
4250.823,1934.922363,6497.913234,10442.674805,7015,4250.817527,4.2913,13592.9,2.9379,18,0.726964,60,92.3282,1189.5615,193,2.9218,1.1799,True
4250.82419,-24964.986328,,23985.173828,7016,4250.818714,4.53095,16286.4,2.89605,16,0.656922,60,331.4847,2426.4875,193,,,False
4250.82656,-5963.491699,,41398.214844,7017,4250.821092,5.01494,15007.6,2.82906,10,0.61063,60,312.2028,3396.755,193,,,False
4250.8325,-19910.550781,,12529.327148,7019,4250.827032,3.78366,13111.4,2.65799,23,0.745509,60,206.026,1507.2218,193,,,False
4250.84439,-6089.832031,-434.316692,7179.98877,7021,4250.838917,3.95863,9810.31,2.37509,32,0.813755,60,88.3568,941.8144,193,2.3644,1.1,True
4250.8806,2983.421387,8895.86705,4123.001465,7029,4250.875125,3.31652,10493.3,1.80704,52,0.819054,60,5.4962,766.0334,193,1.7948,0.9609,True
4250.92322,4996.911621,11774.74928,3604.446045,7041,4250.917749,3.43039,20281.3,1.42926,43,0.605575,60,-5.3337,246.30077,193,1.4221,0.7868,True
4250.92749,-5608.895996,1804.855626,4131.308105,7043,4250.922012,3.58267,13816.0,1.40203,23,0.400943,40,39.6925,178.6348,193,1.3953,0.7686,True
4250.9629,-8238.790039,1631.119172,4602.545898,7055,4250.957426,3.85302,11946.5,1.22528,15,0.424167,40,80.6501,215.14633,193,1.2213,0.6112,True
4251.00138,-516.746094,7207.149299,6196.567871,7069,4250.995904,3.39027,8923.2,1.10701,8,0.165482,20,29.5071,115.735504,193,1.1047,0.4272,True
4251.95374,-109487.921875,,37210.519531,7079,4251.948232,5.4912,12404.0,1.25214,2,0.191319,20,864.0673,1098.053,193,,,False
4252.13756,4481.765625,31377.566315,15973.723633,7082,4252.132045,4.94107,10715.8,1.05146,6,0.276651,20,16.9778,408.55524,193,1.0573,-0.2987,True
4252.82832,-7677.65918,-3520.782002,6540.479492,7083,4252.822785,3.55862,20025.7,2.62419,43,0.808684,60,28.4262,554.93115,193,2.6131,1.14,True
4252.8308,-34912.464844,,15006.861328,7084,4252.825267,4.39168,10317.1,2.5593,9,0.400724,30,329.2662,874.23517,193,,,False
4252.84946,-5400.505859,1448.319496,2596.954834,7090,4252.843929,2.83196,11994.5,2.17297,68,0.619604,40,16.122,309.558,193,2.1632,1.0604,True
4252.8772,-4099.589844,3287.234202,6965.98291,7095,4252.871672,3.85146,11460.3,1.78368,26,0.607073,40,55.6565,893.15814,193,1.7718,0.953,True
4252.90589,-7399.737793,-866.967785,4398.461914,7100,4252.900356,3.41269,12125.5,1.51215,38,0.596911,40,60.0714,398.27567,193,1.5056,0.8369,True
4252.93459,-4258.244629,2101.453541,2537.437256,7105,4252.929059,3.13363,9635.78,1.33109,50,0.640071,40,27.7413,288.9893,193,1.3246,0.7143,True
4252.9744,-7468.008789,-1081.975654,2698.604248,7113,4252.968865,2.93262,10191.0,1.16541,57,0.643587,40,11.3369,376.55716,193,1.1625,0.532,True
4253.01057,-5290.76709,1999.749674,2845.589844,7124,4253.005032,3.24644,9881.36,1.07627,43,0.633641,40,58.1255,311.74747,193,1.075,0.3541,True
4253.04654,-2057.598633,4628.442617,3258.771484,7131,4253.041,2.59685,17599.4,1.02885,119,0.971127,60,158.3769,1005.06506,193,1.029,0.1679,True
4253.08528,-1908.742188,5423.945126,1205.657104,7144,4253.079739,2.29313,11033.3,1.01481,115,0.676402,40,-24.4728,181.50906,193,1.0172,-0.0381,True
4253.12198,-6811.50293,-501.679294,2075.773682,7156,4253.116443,2.97066,18262.0,1.03576,63,0.689486,40,-7.7154,193.36502,193,1.0406,-0.2321,True
4254.24012,-2302.718262,996.805453,2164.946045,7161,4254.234546,1.92404,12472.9,1.42672,72,0.33673,20,-29.5523,200.43776,193,1.4511,-0.8053,True
4254.24505,522.617493,4264.446373,2498.608398,7162,4254.239485,1.79898,23963.9,1.46082,87,0.305993,20,-4.9706,176.34015,193,1.486,-0.826,True
4254.81794,-9972.427734,,3343.54834,7163,4254.81236,2.11759,12758.0,2.7653,154,0.89544,60,17.063,2669.0764,193,,,False
4254.82151,-4652.787109,7723.296822,2668.359863,7164,4254.815926,2.23551,12890.6,2.66947,131,0.903472,60,-19.8429,1331.2433,193,2.6497,1.1452,True
4254.83299,-10595.470703,3580.565156,3602.708496,7166,4254.827405,2.04643,8672.23,2.39311,118,0.61444,40,24.0328,1765.9702,193,2.3769,1.1022,True
4254.859,-11229.548828,3942.432403,2620.528809,7171,4254.853418,1.85775,6423.59,1.9416,89,0.47529,30,36.9137,1168.3268,193,1.9312,1.003,True
4254.8868,-8824.085938,566.362093,1963.573486,7176,4254.881218,2.32064,6882.37,1.62791,77,0.48131,30,19.7617,297.55582,193,1.6193,0.893,True
4254.91473,-10893.171875,-1154.522528,3349.396973,7181,4254.909147,2.18056,7046.51,1.41421,85,0.487501,30,9.3464,931.90356,193,1.4073,0.7769,True
4254.943,-7445.976074,3041.22241,1420.537598,7186,4254.937413,1.99856,6672.81,1.26387,102,0.493745,30,18.5156,239.16994,193,1.2587,0.6527,True
4254.97072,-6374.302734,2344.529448,1595.707764,7191,4254.965137,2.16,5737.08,1.16059,83,0.49451,30,-30.2541,310.83713,193,1.1572,0.5237,True
4255.00192,-5933.733887,2541.355318,1078.163696,7197,4254.996333,2.13147,7537.21,1.08239,83,0.656757,40,31.9842,241.04068,193,1.081,0.3705,True
4255.06363,-5119.871582,3196.094414,874.101196,7202,4255.058039,2.08968,6334.42,1.01606,125,0.637355,40,7.2973,137.73085,193,1.0176,0.0485,True
4255.09137,-4266.887207,2209.759863,1737.253174,7207,4255.085779,2.76968,7962.2,1.01769,61,0.638545,40,36.287,193.11458,193,1.0209,-0.0993,True
4255.12037,-4166.291992,2807.166901,837.860779,7212,4255.114783,2.23547,5010.32,1.03978,112,0.69691,40,2.1881,143.5207,193,1.045,-0.2518,True
4255.15066,-3469.109131,2769.045303,1013.599487,7217,4255.145067,2.21855,5775.82,1.08717,109,0.689007,40,19.5889,166.20912,193,1.0954,-0.4061,True
4255.17968,-2078.165039,4002.017365,1236.790405,7223,4255.174088,2.03717,6642.54,1.16179,124,0.692179,40,12.6958,308.91156,193,1.1727,-0.5472,True
4255.20742,375.333466,5160.458562,1304.9552,7228,4255.201828,2.01712,6869.05,1.26387,140,0.696204,40,1.4708,389.23935,193,1.281,-0.675,True
4255.23516,-273.880493,887.564854,2298.117676,7233,4255.229566,2.54711,7098.49,1.41175,81,0.672135,40,-20.611,545.36414,193,1.4359,-0.7958,True
4255.26289,240.62532,-426.570919,2017.805664,7238,4255.257296,2.91823,7104.5,1.62427,55,0.65783,40,8.7775,269.30615,193,1.6591,-0.9101,True
4255.29065,3580.977539,-602.362191,2558.66333,7243,4255.285052,2.60968,8138.72,1.93598,71,0.663697,40,-40.8974,576.9186,193,1.9907,-1.0192,True
4259.94413,-19207.666016,,9966.204102,7260,4259.938441,3.64823,2540.32,1.2048,42,0.875006,60,117.1501,3224.217,193,,,False
4259.97977,-16199.732422,-7896.357984,4670.492188,7265,4259.974075,3.504,2238.31,1.10071,50,0.921096,60,45.7601,1483.5326,193,1.0986,0.4135,True
4260.01541,-15984.004883,-9062.977494,2597.586182,7270,4260.009715,3.07028,1997.37,1.04082,72,0.95388,60,45.9835,874.8649,193,1.0405,0.2317,True
4260.05104,-13389.847656,-6793.967891,1820.967773,7275,4260.045342,2.71925,1872.18,1.01606,97,0.953254,60,9.0639,782.7601,193,1.0174,0.0434,True
4260.08795,-12072.682617,-5091.20953,2856.010498,7280,4260.082255,3.11675,2136.47,1.02311,74,1.00092,60,31.7748,1074.3591,193,1.0268,-0.1529,True
4260.13571,-11662.412109,-6355.706491,2169.136475,7288,4260.130017,2.94023,2082.73,1.08476,82,1.01022,60,30.9331,938.1023,193,1.0924,-0.3992,True
4260.19035,-7771.432129,-4391.690844,1237.704224,7311,4260.184656,2.37334,2053.81,1.24886,125,1.02974,60,-6.0797,590.53955,193,1.265,-0.6592,True
4260.25452,-8207.68457,-9024.189312,3287.084473,7338,4260.248827,3.02141,2414.62,1.67329,67,0.981743,60,8.3247,1730.104,193,1.7111,-0.9308,True
4260.81166,-13915.537109,-8586.686433,3079.598877,7359,4260.805953,3.11153,2566.41,2.50784,69,0.889223,60,10.3626,1050.139,193,2.49,1.1213,True
4260.84707,-13917.148438,-2575.939428,1374.971069,7363,4260.841365,2.17535,1686.08,1.88708,155,0.959204,60,-1.3362,1042.094,193,1.8738,0.9862,True
4260.88343,-33418.730469,,13354.820312,7368,4260.877721,3.76656,2508.18,1.5212,38,0.832691,60,235.575,7169.6733,193,,,False
4260.91909,-13751.108398,-6577.45665,1063.485474,7373,4260.913386,2.54877,1731.42,1.29971,108,0.982475,60,9.8447,411.9602,193,1.2937,0.687,True
4260.95475,-14648.457031,-7360.586807,748.846802,7378,4260.949047,2.42653,1756.64,1.1594,126,0.990887,60,16.3497,279.20612,193,1.1563,0.5223,True
4260.99042,-10596.985352,,1151.442383,7383,4260.984707,1.86994,1506.22,1.07405,111,0.99445,60,32.6929,2572.5808,193,,,False
4261.02608,-11643.543945,-2191.695921,935.394775,7388,4261.020375,1.91841,1559.73,1.02799,110,0.987609,60,-10.8475,1094.7115,193,1.028,0.1614,True
4261.06173,-10770.897461,-425.063508,939.851562,7393,4261.056019,1.7712,1403.7,1.01481,219,1.0279,60,-3.4426,664.5901,193,1.0169,-0.0281,True
4261.09866,-11753.213867,-4436.770463,738.269836,7398,4261.092953,2.17472,1694.62,1.03384,154,1.05456,60,-7.0668,322.83218,193,1.0388,-0.2235,True
4261.1368,-11321.004883,-6291.006803,2296.970703,7403,4261.13109,2.82987,2039.89,1.09211,87,1.00051,60,8.5742,878.4888,193,1.1006,-0.4181,True
4261.17244,-9229.546875,-2716.761948,1081.052612,7408,4261.16673,1.90014,1832.47,1.19102,190,1.04126,60,-10.1674,1180.0182,193,1.2037,-0.5896,True
4261.20808,-7512.135742,-4235.473651,1521.549438,7413,4261.202363,2.08946,2089.74,1.34775,162,1.03594,60,-16.9174,1339.0961,193,1.3688,-0.7494,True
4261.24391,-4661.253418,-4800.8225,1961.588867,7418,4261.238195,2.19581,2185.16,1.59938,150,1.02154,60,-14.5749,1849.8555,193,1.6333,-0.8991,True
4261.27958,-3622.727051,,2494.1875,7423,4261.273872,2.11177,2327.93,2.00607,160,0.996383,60,-16.6314,4113.4307,193,,,False
4261.80332,-15407.360352,-5049.509996,2115.217529,7428,4261.797595,2.40905,2442.34,2.64662,116,0.901607,60,15.1854,1229.2734,193,2.6291,1.1423,True
4261.81995,-14956.425781,-4750.500459,2150.020508,7431,4261.814225,2.37801,2457.86,2.27304,122,0.927501,60,-1.2191,1465.9323,193,2.2571,1.0798,True
4261.8544,-20802.572266,,2711.697998,7436,4261.84868,2.16349,1972.48,1.76552,146,0.966286,60,6.3002,8532.134,193,,,False
4261.89006,-15687.790039,-4082.309526,1328.756958,7441,4261.884336,1.98046,1804.46,1.45274,157,0.975545,60,2.3637,1830.9625,193,1.4444,0.8011,True
4261.92571,-13687.922852,-2672.727001,1113.343262,7446,4261.919985,1.92807,1756.66,1.25711,110,0.983729,60,2.7464,1799.5059,193,1.2514,0.645,True
4261.96135,-18453.111328,,1861.487793,7451,4261.955626,1.75505,1846.78,1.13257,97,0.993809,60,33.9518,9374.802,193,,,False
4261.99696,-13851.730469,,1086.891113,7456,4261.99124,1.80795,1689.67,1.05826,117,0.981514,60,10.6764,3268.855,193,,,False
4262.03261,-12316.504883,,1343.775146,7461,4262.026886,1.69608,1436.27,1.02122,165,0.968926,60,-6.4969,6329.2354,193,,,False
4262.06824,-11117.436523,,1048.469849,7466,4262.062515,1.81923,1412.75,1.01638,190,1.03261,60,0.0921,2120.9128,193,,,False
4262.10775,-8870.304688,1092.380637,809.350464,7471,4262.102024,1.7377,1452.64,1.04738,194,1.04193,60,-6.1009,1073.1472,193,1.0533,-0.2847,True
4262.14341,-8582.796875,-549.771823,1069.572876,7476,4262.137688,1.84627,1602.15,1.11355,202,1.04859,60,-12.9683,1184.9395,193,1.1228,-0.4641,True
4262.17904,-7942.928223,-2096.800235,1189.630127,7481,4262.173316,1.92619,1643.41,1.22528,184,1.03715,60,-12.9358,1468.9507,193,1.2399,-0.6325,True
4262.21467,-6536.851074,,1383.348022,7486,4262.208948,1.86123,1862.4,1.40203,206,1.0209,60,-19.0024,1970.7913,193,,,False
