HJD,flux,cor_flux,flux_err,obsID,JD,fwhm,sky,airmass,nstar,scale,exptime,skydiff,chisq,npix,airmass1,ang1,included
6440.1105,-14225.783203,-14109.15169,3730.067139,41179,6440.10515,2.19705,7204.22,1.03528,191,0.273512,20,-11.4504,392.09637,193,1.036,-0.0604,True
6440.12027,2589.211182,2709.464369,2089.478516,41180,6440.114927,2.17703,6571.64,1.03875,206,0.278172,20,-131.9006,127.76857,193,1.04,-0.1159,True
6440.1288,-885.842468,-750.960717,2080.260498,41181,6440.123454,2.02775,6261.14,1.04403,233,0.276056,20,-0.9999,155.6394,193,1.0457,-0.164,True
6440.13832,-1131.577148,-987.450431,1342.678711,41182,6440.132977,1.9857,9661.04,1.05206,281,0.423031,30,-1.4696,123.42946,193,1.0545,-0.2174,True
6440.15781,-2527.402344,-2384.1212,1758.172729,41184,6440.152464,2.11127,9659.92,1.07778,269,0.424003,30,24.0264,190.19441,193,1.0807,-0.3249,True
6440.16723,-2963.451904,-2784.04071,1675.032471,41185,6440.161883,1.91915,9391.86,1.09379,302,0.422863,30,-7.2277,180.50742,193,1.0977,-0.3759,True
6440.17571,1167.44751,1223.651363,4397.466309,41186,6440.170362,2.49125,32757.0,1.11166,177,0.283586,30,-169.7496,208.12666,193,1.1156,-0.4212,True
6440.1842,-3775.87207,-3632.29251,1777.489014,41187,6440.178847,2.17566,9504.12,1.13152,248,0.419553,30,9.9173,184.39398,193,1.1362,-0.4658,True
6440.19361,-926.54834,-781.456008,1327.70459,41188,6440.188258,2.18454,9806.19,1.15704,259,0.423553,30,-1.5429,96.19949,193,1.1624,-0.5144,True
6440.20209,1041.729492,1211.707452,1966.336426,41189,6440.196735,2.11576,10169.0,1.18307,262,0.422222,30,19.1034,225.48291,193,1.1892,-0.5575,True
6440.21056,1508.075806,1603.495633,2471.154053,41190,6440.205214,2.33794,11833.9,1.21195,224,0.414771,30,11.027,204.3417,193,1.2195,-0.5998,True
6440.21999,925.947449,966.899959,2081.115234,41191,6440.214636,2.45842,10263.3,1.25049,214,0.414929,30,42.2554,154.68039,193,1.2575,-0.646,True
6440.22847,-2576.272949,-2406.607392,2135.246826,41192,6440.223116,2.16292,10358.0,1.28676,267,0.420234,30,63.4471,174.74254,193,1.2961,-0.6868,True
6440.23694,484.857056,481.005146,2391.345703,41193,6440.231591,2.52304,10555.7,1.32905,195,0.414,30,50.9275,130.57152,193,1.3393,-0.7267,True
6440.24636,3300.297852,2837.586023,4437.05127,41194,6440.241008,3.19892,11231.4,1.38319,105,0.405457,30,56.8692,212.31004,193,1.3935,-0.7703,True
6440.27362,4544.623047,4661.99124,3207.336914,41196,6440.268265,2.3046,10992.9,1.57883,232,0.393842,30,15.0915,209.6587,193,1.5964,-0.8917,True
6440.28209,3147.98877,3184.198408,2785.272949,41197,6440.276741,2.4255,12437.1,1.6578,216,0.40139,30,20.474,144.23698,193,1.6773,-0.9282,True
6440.29057,2225.281494,2095.278695,3298.5625,41198,6440.285219,2.63417,13100.6,1.74781,184,0.400674,30,4.2496,194.65163,193,1.7692,-0.9641,True
6440.3,6218.709961,6434.832855,2603.638428,41199,6440.294643,2.21589,22176.6,1.86116,248,0.3917,30,-30.526,170.37936,193,1.8866,-1.0034,True
6440.98016,-119152.398438,,19625.091797,41201,6440.974784,2.88476,28835.7,1.24886,80,0.09991,40,1309.9696,592.50714,193,,,False
6441.09096,-60650.394531,,12411.24707,41202,6441.08558,2.30072,5732.02,1.03479,267,0.149193,40,216.0385,817.5127,193,,,False
6441.11015,-39093.691406,-38963.641055,9667.206055,41204,6441.104761,1.91292,5135.52,1.03576,342,0.167715,40,198.5812,617.8247,193,1.0367,-0.0737,True
6441.14848,-64451.0625,,9637.098633,41209,6441.143096,2.12225,5626.73,1.06761,302,0.543714,40,-789.4894,4594.128,193,,,False
6441.15789,69.464699,243.813456,1254.281738,41210,6441.152507,1.89298,5372.58,1.08239,354,0.553408,40,71.1576,220.1867,193,1.0854,-0.34,True
6441.16638,-303.219025,-107.716288,996.066589,41211,6441.160992,1.80804,5265.93,1.09808,363,0.557834,40,4.4586,189.84354,193,1.1014,-0.3858,True
6441.17487,170.988327,316.6865,994.730225,41212,6441.169482,2.15323,5381.3,1.11547,302,0.553737,40,16.1207,122.26655,193,1.1199,-0.4309,True
6441.18524,-96.658714,104.209419,1185.374756,41213,6441.179851,1.94025,5305.31,1.14115,357,0.556301,40,8.3034,271.52585,193,1.1462,-0.4852,True
6441.1937,1.628363,198.890917,1027.185181,41214,6441.188316,1.99861,5292.06,1.16541,346,0.556547,40,16.8888,181.33296,193,1.1709,-0.5287,True
6441.20217,1140.634277,1291.701221,1190.76123,41215,6441.196778,2.17992,5288.86,1.19236,300,0.555789,40,6.9587,225.4793,193,1.1987,-0.5714,True
6441.2116,3589.045654,3756.362667,1725.369507,41216,6441.206207,2.14666,5316.58,1.2268,302,0.557484,40,4.8993,411.25146,193,1.2339,-0.6182,True
6441.22008,610.980835,769.093429,995.743103,41217,6441.21469,2.18321,5357.31,1.26216,305,0.553807,40,7.7859,158.61913,193,1.2697,-0.6595,True
6441.22856,290.884735,400.296804,1188.739502,41218,6441.223172,2.30161,5375.36,1.3016,282,0.549456,40,17.1406,165.07777,193,1.3098,-0.7,True
6441.23798,609.703125,541.683328,1399.852051,41219,6441.232592,2.62939,5570.13,1.34988,216,0.542489,40,14.8873,127.57558,193,1.36,-0.7441,True
6441.24647,-525.192383,-428.128791,1119.045044,41220,6441.241083,2.32735,5504.37,1.39963,265,0.546532,40,23.2207,142.87306,193,1.4111,-0.7831,True
6441.25494,582.230652,642.320657,1207.570068,41221,6441.249548,2.39095,5579.06,1.45542,252,0.541855,40,7.5877,125.74946,193,1.4682,-0.8214,True
6441.26435,2224.942627,2198.867846,1621.794556,41222,6441.258963,2.51959,5695.11,1.52425,227,0.534238,40,1.8602,175.21538,193,1.5402,-0.8631,True
6441.27282,-2864.755127,-3041.781527,1557.137817,41223,6441.267431,2.71499,5778.78,1.5959,196,0.528099,40,23.3619,150.33441,193,1.6137,-0.8999,True
6441.28131,1049.245605,886.840074,1435.213623,41224,6441.275923,2.6814,6050.23,1.67722,211,0.526637,40,-0.5907,124.407776,193,1.697,-0.9363,True
6441.29073,2258.061768,2005.499913,1465.276978,41225,6441.285341,2.77256,7954.4,1.7791,196,0.526356,40,-24.5892,113.14537,193,1.8029,-0.976,True
6441.29921,-1028.569336,-2102.687741,4531.477051,41226,6441.293812,3.55322,23416.4,1.88708,92,0.500051,40,38.4725,217.43706,193,1.9125,-1.0112,True
6441.84531,-622.142212,-451.850201,632.032837,41227,6441.839895,2.11533,5495.19,2.99574,360,0.775168,60,23.4524,89.09283,193,2.9506,1.2006,True
6441.85823,-737.272156,-585.398438,1169.47998,41228,6441.852813,2.60972,5505.31,2.5913,265,0.781571,60,19.1943,136.17328,193,2.5641,1.1495,True
6441.87233,-810.452759,-740.055383,989.431885,41229,6441.866919,2.42622,5103.19,2.27304,305,0.799115,60,21.4624,153.01288,193,2.2453,1.0932,True
6441.8829,851.309448,887.271849,677.832764,41230,6441.87748,2.07067,4756.84,2.07575,382,0.814449,60,11.8937,149.38054,193,2.0563,1.0505,True
6441.89345,36.003735,72.460088,1168.353882,41231,6441.888039,2.3231,4803.16,1.91388,315,0.808426,60,22.1123,189.12239,193,1.8991,1.0072,True
6441.90521,-543.336182,-556.695494,1457.226807,41232,6441.899792,2.72421,4926.36,1.76552,247,0.804714,60,14.9274,162.80846,193,1.7531,0.9582,True
6441.91577,1170.209473,1223.102146,928.106689,41233,6441.910357,1.95906,4744.21,1.65399,392,0.825898,60,6.4898,235.06212,193,1.6428,0.9132,True
6441.92987,68.574928,127.559043,849.00824,41235,6441.924458,2.14353,4939.25,1.53041,363,0.832612,60,9.7453,181.82588,193,1.5198,0.8519,True
6441.94517,1179.534302,1267.784938,642.224304,41236,6441.939753,1.69947,4793.78,1.41918,368,0.847084,60,1.0989,303.30173,193,1.4113,0.7833,True
6441.95573,1146.280518,1245.627765,685.750122,41237,6441.950312,1.83323,5273.37,1.35634,442,0.847699,60,12.7393,228.82808,193,1.3486,0.7347,True
6441.9663,1125.28772,1235.945695,696.339111,41238,6441.960884,1.67239,6086.91,1.29971,324,0.852193,60,2.4662,307.57462,193,1.2942,0.6849,True
6441.97804,61.262051,181.045465,638.751465,41239,6441.97262,1.69961,6251.24,1.24723,444,0.854703,60,22.1664,244.9434,193,1.2422,0.6282,True
6441.98861,1081.583496,1206.819043,678.20636,41240,6441.983193,1.63079,6180.5,1.20622,278,0.856134,60,17.483,314.08365,193,1.2019,0.5759,True
6441.99918,237.161224,366.53482,806.597717,41241,6441.993758,1.65772,6307.15,1.17158,318,0.845137,60,16.3252,454.9621,193,1.1672,0.5226,True
6442.03464,-813.240356,-684.814461,1075.060425,41243,6442.029221,1.65118,6206.54,1.08636,375,0.853518,60,5.8279,525.0021,193,1.084,0.3354,True
6442.04521,-21.620537,96.648161,627.434814,41244,6442.039792,1.53179,6053.01,1.06901,278,0.859905,60,-1.7737,343.23962,193,1.0676,0.2775,True
6442.05579,-273.069153,-153.223359,658.47113,41245,6442.050372,2.09165,5518.92,1.05573,388,0.857643,60,3.9627,165.6958,193,1.0547,0.2188,True
6442.06752,964.754028,1083.372951,974.901062,41246,6442.0621,1.67206,5140.29,1.04514,287,0.848686,60,14.3211,555.65674,193,1.0442,0.153,True
6442.07809,340.026978,455.935886,645.11731,41247,6442.072668,1.66217,5186.51,1.03825,387,0.860378,60,11.3015,259.088,193,1.0381,0.0933,True
6442.08866,591.392395,707.613659,666.494324,41248,6442.083236,1.66423,5109.0,1.03479,316,0.855268,60,14.2191,331.5041,193,1.0349,0.0332,True
6442.1004,377.174713,490.562094,643.60144,41249,6442.094977,1.56625,5057.92,1.03432,230,0.861411,60,10.2036,379.0856,193,1.0349,-0.0336,True
6442.11223,726.838928,850.488428,784.073181,41250,6442.106806,1.5714,4962.66,1.03724,252,0.861147,60,9.3637,534.10114,193,1.0387,-0.1008,True
6442.1228,843.651917,975.300856,653.666626,41251,6442.117372,1.48827,5012.79,1.04349,185,0.858773,60,2.9397,509.84357,193,1.0452,-0.1605,True
6442.13455,-423.332306,-267.004022,799.227234,41252,6442.129126,1.61239,5209.32,1.05388,246,0.862464,60,8.7964,467.6227,193,1.0562,-0.2264,True
6442.14772,1160.453857,1340.889952,690.353699,41253,6442.142297,1.57308,5578.54,1.07043,288,0.827918,60,14.9916,394.03357,193,1.0733,-0.2992,True
6442.15829,152.319763,356.745462,829.578003,41254,6442.152864,1.52248,10108.2,1.08717,254,0.54215,60,23.42,214.49733,193,1.091,-0.3567,True
6442.17003,-435.580414,-206.513936,811.717896,41255,6442.164608,1.58128,7543.1,1.11072,375,0.639043,60,10.8773,292.2103,193,1.115,-0.4196,True
6442.18059,-802.934021,-564.642972,1841.710449,41256,6442.175166,1.70769,13102.5,1.13575,322,0.325013,60,19.2597,227.93703,193,1.1409,-0.475,True
6442.19116,-404.805145,-145.020694,708.319153,41257,6442.185731,1.70995,5450.74,1.16541,509,0.851801,60,11.713,355.87634,193,1.1713,-0.5294,True
6442.20289,111.013062,252.060941,1202.828491,41258,6442.197465,2.2127,7298.04,1.2048,323,0.704794,60,6.0563,230.03128,193,1.211,-0.5885,True
6442.21346,-488.443726,-353.157433,1286.348877,41259,6442.208035,2.23646,9108.85,1.244,291,0.583418,60,6.3164,176.27219,193,1.2526,-0.6405,True
6442.22404,-244.157822,-46.500538,1100.813599,41260,6442.218613,2.09525,8106.7,1.29226,334,0.666088,60,-4.9299,220.29591,193,1.3008,-0.6913,True
6442.84669,-335.846008,-83.758035,2440.197998,41261,6442.841237,3.55948,6370.02,2.85545,110,0.753225,60,47.1304,146.62163,193,2.8166,1.1845,True
6442.86433,1587.218018,1676.338512,1229.97229,41262,6442.85888,2.42321,5988.79,2.38406,290,0.807958,60,29.5471,177.36024,193,2.3551,1.1145,True
6442.88432,173.469406,211.528773,1035.412476,41265,6442.878865,2.44274,5380.17,2.01218,303,0.827094,60,11.6191,200.20317,193,1.9917,1.0337,True
6442.8949,903.827454,940.042432,949.640076,41266,6442.889445,2.28242,5060.33,1.86116,337,0.833179,60,20.9961,189.91849,193,1.8446,0.99,True
6442.90549,-68.371536,-23.795022,914.642822,41267,6442.90004,1.95805,4868.34,1.73481,399,0.835513,60,26.5414,296.33664,193,1.7202,0.9456,True
6442.91725,712.23999,768.256334,898.32373,41268,6442.911798,2.02525,4734.23,1.61705,390,0.846761,60,20.8416,254.78159,193,1.6037,0.8953,True
6442.92784,575.324402,615.624677,786.323059,41269,6442.92239,2.33539,4664.61,1.52425,337,0.84295,60,16.5204,120.94774,193,1.5146,0.849,True
6442.93843,459.868134,500.282031,923.007202,41270,6442.932978,2.37506,4629.87,1.44742,320,0.844949,60,17.0213,152.35934,193,1.4378,0.8017,True
6442.95056,964.194702,1030.815236,843.668701,41271,6442.945103,2.23799,4436.02,1.36956,342,0.854798,60,2.3513,186.60881,193,1.3626,0.7462,True
6442.96112,-18.569569,-58.267881,1213.358643,41272,6442.955665,2.79949,4830.95,1.31313,252,0.836722,60,3.939,131.876,193,1.3063,0.6967,True
6442.96535,-3192.260498,-3154.123449,1486.858521,41273,6442.959898,2.47277,4777.37,1.29226,309,0.840068,60,26.1175,289.25018,193,1.2859,0.6765,True
6442.97599,-525.306519,-599.673328,3432.292236,41274,6442.970537,2.93955,5426.56,1.24561,217,0.789921,60,29.8395,474.3544,193,1.2396,0.6251,True
6442.98663,-1043.28418,-1025.234413,1247.159668,41275,6442.981173,2.62093,5229.36,1.20339,286,0.84576,60,2.5417,155.76735,193,1.1994,0.5724,True
6442.99837,1647.352417,1689.220023,1187.930542,41276,6442.992919,2.54261,5350.03,1.16541,280,0.839064,60,5.0422,109.4544,193,1.1615,0.5129,True
6443.00896,390.076447,484.956117,1001.394409,41277,6443.0035,2.26464,5296.56,1.13575,328,0.844467,60,15.1693,142.91893,193,1.1325,0.4581,True
6443.01955,1636.833618,1703.869523,1244.010132,41278,6443.014095,2.46851,5337.44,1.11072,298,0.831353,60,11.5302,191.13129,193,1.1078,0.4021,True
6443.10498,1010.371887,1130.417621,1310.662109,41279,6443.099526,2.14943,6473.5,1.03576,282,0.449552,60,-3.6995,166.4711,193,1.0368,-0.075,True
6443.11556,-2307.759521,-2272.2928,4951.194336,41280,6443.1101,2.71129,8920.71,1.0403,75,0.160657,60,-37.4566,159.64777,193,1.042,-0.1349,True
6443.12729,-3127.128662,-3326.267998,8216.209961,41281,6443.121827,3.3895,9600.21,1.04969,35,0.148204,60,30.2873,182.36096,193,1.0515,-0.2008,True
6443.13904,-2378.948975,-2582.336422,4507.868652,41282,6443.133577,3.33128,7362.06,1.06217,85,0.351129,60,52.4309,305.22964,193,1.0649,-0.2662,True
6443.14962,-1827.411377,-2110.554787,4071.391846,41283,6443.144158,3.43807,8123.55,1.07702,63,0.251045,60,58.9355,94.1392,193,1.0805,-0.3243,True
6443.16019,1568.775879,1133.634326,3490.551514,41284,6443.154733,3.65179,6222.61,1.09635,100,0.630886,60,28.0799,163.45836,193,1.0998,-0.3815,True
6443.17194,-1560.872314,-1813.076299,3181.690918,41285,6443.166478,3.23222,6758.07,1.12133,124,0.523053,60,18.2937,203.46577,193,1.1258,-0.4439,True
6443.18485,-982.409241,-1042.844822,2208.217773,41286,6443.179386,2.75599,8193.96,1.1547,142,0.356337,60,-5.1327,102.008316,193,1.1604,-0.5109,True
6443.19659,556.010681,43.560572,10173.640625,41287,6443.191126,3.51859,10442.0,1.19102,28,0.130859,60,-8.6152,146.86311,193,1.1981,-0.5705,True
6443.85263,-3729.589355,-3641.290888,3961.349365,41292,6443.847142,3.66358,5828.68,2.60217,107,0.723862,60,67.6758,264.85544,193,2.5696,1.1504,True
6443.86438,-1990.333618,-1945.59611,1979.346924,41293,6443.858897,3.15064,5332.71,2.32282,173,0.714153,60,39.5184,153.75858,193,2.2969,1.1035,True
6443.87495,3513.897705,3423.326349,2791.961426,41294,6443.869466,3.45531,5487.89,2.12309,126,0.721539,60,22.3165,186.4182,193,2.0988,1.0609,True
6443.88672,-5713.102051,-6178.158146,5900.032715,41295,6443.881233,4.21926,4771.7,1.93598,48,0.408844,60,105.4034,169.69371,193,1.9176,1.0127,True
6443.89728,-129.337616,-202.371015,2026.290894,41296,6443.891798,3.03506,4472.83,1.79761,141,0.471653,60,23.9742,129.14449,193,1.7823,0.9688,True
6443.90788,902.165527,578.880133,6400.376465,41297,6443.902399,3.70124,3531.41,1.68117,37,0.203112,60,71.506,119.16844,193,1.6673,0.9239,True
6443.92081,3646.410645,3553.307514,2863.568604,41298,6443.91532,2.9958,3307.69,1.55897,66,0.184803,60,51.173,58.961784,193,1.5495,0.868,True
6443.93138,-1264.555176,-1251.467628,1840.015991,41299,6443.925893,2.52937,3252.21,1.47738,146,0.238119,60,45.3188,79.69438,193,1.468,0.8212,True
6443.94316,-2899.533691,-3095.810745,2827.4375,41300,6443.937675,3.27421,3813.03,1.39725,92,0.357817,60,49.8898,106.331116,193,1.3903,0.7679,True
6443.95608,1714.861938,1160.889263,10387.670898,41301,6443.950593,4.0136,3050.47,1.32501,24,0.177375,60,81.1031,112.45505,193,1.3181,0.7078,True
6444.98825,2421.758789,2128.140578,2776.196289,41310,6444.982732,3.53426,4518.91,1.18047,121,0.737188,60,10.814,164.64522,193,1.176,0.537,True
6447.84961,-4499.978516,-4649.801929,5034.537109,41314,6447.844003,4.11124,5231.99,2.41142,79,0.708248,60,48.1622,332.08807,193,2.3821,1.1194,True
6447.86136,-1634.759766,-1894.29057,6583.769531,41315,6447.855749,4.03203,5235.22,2.17297,79,0.721598,60,43.4777,877.51385,193,2.1475,1.0722,True
6447.87193,3971.56958,3813.31262,3545.706787,41316,6447.866325,3.52679,4863.79,1.99398,116,0.742855,60,5.6054,293.74487,193,1.975,1.0291,True
6447.88485,1824.501953,1707.368782,2659.443115,41317,6447.879243,3.21704,4523.94,1.81659,171,0.770157,60,9.7532,298.38754,193,1.8018,0.9756,True
6447.89542,-3930.830078,-3961.497639,2518.300293,41318,6447.889815,2.77845,4399.04,1.69723,253,0.792235,60,26.0229,586.0565,193,1.6841,0.931,True
6447.90719,498.036682,486.645107,1398.870239,41319,6447.901582,2.64998,4288.92,1.5856,269,0.80495,60,11.2467,199.13704,193,1.5733,0.8803,True
6447.9201,1739.538574,1815.661049,881.776917,41320,6447.91449,1.87745,3894.46,1.48019,427,0.823625,60,-1.8889,261.0462,193,1.4715,0.8234,True
6447.93303,206.760834,292.864038,934.393555,41321,6447.927421,1.97378,4000.26,1.39487,393,0.820518,60,9.9416,185.6956,193,1.3862,0.7648,True
6447.94359,738.846436,833.566373,889.391418,41322,6447.937983,1.98445,4038.34,1.33314,383,0.807856,60,3.2787,202.59807,193,1.3269,0.7157,True
6447.95651,708.053528,810.75271,1047.053589,41323,6447.950895,2.00735,4114.58,1.27075,401,0.806385,60,11.4999,341.3111,193,1.2649,0.6542,True
6447.96711,-73.854988,42.874733,708.782349,41324,6447.961496,1.89033,3985.28,1.2268,396,0.803363,60,11.7594,195.76863,193,1.2214,0.6024,True
6447.97766,-862.393799,-740.30722,643.391785,41325,6447.972051,1.8849,3910.62,1.18834,419,0.811896,60,17.7297,178.48209,193,1.184,0.5496,True
6447.99268,-2548.883789,-2419.184666,926.74353,41326,6447.987068,1.78199,3861.52,1.14335,433,0.819464,60,18.9957,399.7367,193,1.1396,0.4726,True
6448.00445,-312.752991,-252.629751,1143.730835,41327,6447.998843,2.49607,4126.35,1.11451,301,0.804282,60,-1.9119,163.57492,193,1.1112,0.4106,True
6448.01505,-526.857544,-426.74513,1013.692261,41328,6448.009438,2.26364,3936.29,1.09211,342,0.814278,60,3.5056,259.4597,193,1.09,0.3538,True
6448.02686,-872.502075,-744.797146,590.735107,41329,6448.021248,1.77281,3723.9,1.07259,389,0.827275,60,-2.8727,178.46764,193,1.0707,0.2894,True
6448.03745,-511.108887,-385.385422,718.240845,41330,6448.03184,1.87491,3782.21,1.05826,399,0.823978,60,-2.4361,207.84625,193,1.0571,0.2308,True
6448.04922,-170.251968,-46.610885,677.489685,41331,6448.043605,1.87795,3737.31,1.04682,405,0.827408,60,4.0691,167.43317,193,1.0458,0.1649,True
6448.06095,-455.940918,-335.487707,687.307922,41332,6448.055335,1.78508,3672.67,1.03875,401,0.829883,60,15.775,248.98943,193,1.0385,0.0986,True
6448.07151,891.343689,1013.109367,854.9021,41333,6448.065897,1.82972,3714.15,1.03479,421,0.836345,60,12.3388,338.40347,193,1.0351,0.0387,True
6448.08209,-186.617142,-61.803938,836.234497,41334,6448.076476,1.92173,3841.63,1.03384,393,0.831128,60,15.3248,244.9178,193,1.0346,-0.0215,True
6448.095,-838.876892,-708.168225,949.927979,41335,6448.08939,1.89772,3913.62,1.03724,423,0.829455,60,7.8288,308.78387,193,1.0382,-0.0949,True
6448.10689,-1155.873413,-1019.125671,881.662354,41336,6448.10128,1.95819,3955.05,1.04349,409,0.820989,60,13.1556,240.73259,193,1.0454,-0.1621,True
6448.11748,588.898804,737.692666,718.792297,41337,6448.111865,1.89364,3881.95,1.05327,412,0.82499,60,16.0244,198.3851,193,1.0552,-0.2215,True
6448.13448,-56.665329,121.152814,760.75061,41338,6448.128863,1.76098,3899.74,1.07479,413,0.816026,60,17.3155,295.29074,193,1.0779,-0.3153,True
6448.1489,78.502289,276.873238,598.773376,41339,6448.143283,1.78875,4011.07,1.10071,435,0.819531,60,6.2759,172.25275,193,1.1043,-0.3933,True
6448.15948,-76.267189,150.345337,786.318726,41340,6448.153865,1.71164,3975.97,1.12333,435,0.81959,60,2.919,368.30267,193,1.1283,-0.4493,True
6448.17242,-339.079956,-152.74327,1125.968018,41341,6448.166808,2.0262,4123.8,1.15822,382,0.806301,60,7.2094,390.88,193,1.1636,-0.5164,True
6448.18418,-688.177551,-607.295855,1028.070679,41342,6448.178561,2.37379,4320.28,1.19508,306,0.808039,60,4.2525,146.38705,193,1.2019,-0.5759,True
6448.19476,30.794064,198.330663,644.873779,41343,6448.189143,2.1452,4255.09,1.2345,372,0.815049,60,-2.7183,113.16627,193,1.2422,-0.6282,True
6448.20912,-1053.59436,-828.313175,709.465942,41345,6448.203502,2.02566,4055.33,1.29784,409,0.816528,60,-4.5814,176.59477,193,1.307,-0.6973,True
6448.21969,-1762.023438,-1460.009699,601.342957,41346,6448.21407,1.8726,3974.42,1.35203,428,0.813181,60,3.7332,161.29686,193,1.3634,-0.7469,True
6448.23149,-403.841278,-134.34595,1006.149841,41347,6448.225868,1.99457,4126.42,1.42419,393,0.801939,60,3.281,218.45705,193,1.4366,-0.8008,True
6448.24442,-480.30127,-58.284097,526.292969,41348,6448.238797,1.74001,4003.32,1.51515,408,0.800939,60,7.1877,184.95126,193,1.5317,-0.8585,True
6448.25501,-391.084747,-27.217701,842.584167,41349,6448.249387,1.90988,4088.09,1.60639,410,0.796252,60,8.1877,312.02716,193,1.6236,-0.9046,True
6448.26557,804.180664,1066.801053,910.953674,41350,6448.259952,2.11165,4496.32,1.70953,368,0.781902,60,7.014,193.01787,193,1.7307,-0.9496,True
6448.28192,-312.897278,9.579034,1050.847168,41351,6448.276303,2.09095,4421.62,1.90845,361,0.75855,60,17.8254,237.81308,193,1.935,-1.0178,True
6448.29252,-1459.920166,-851.194892,756.795105,41352,6448.286897,1.79371,5305.78,2.06918,431,0.767101,60,21.1072,206.96944,193,2.0998,-1.0611,True
6448.30431,-1050.515747,-481.501445,1312.974487,41353,6448.298693,1.94591,29600.6,2.28117,381,0.760025,60,-17.689,222.9927,193,2.3238,-1.1086,True
6448.86013,-1692.362305,-1646.028678,2061.445068,41357,6448.85449,2.61851,4505.07,2.14414,391,0.805895,60,7.2588,584.53,193,2.1216,1.0662,True
6448.88246,794.132812,828.743053,861.018188,41359,6448.876829,1.91055,4091.22,1.8118,426,0.82604,60,-2.9616,273.45358,193,1.798,0.9743,True
6448.89304,-7.745752,19.186832,660.569397,41360,6448.887407,1.58267,3828.89,1.69318,428,0.828274,60,-9.1911,313.47952,193,1.6808,0.9296,True
6448.90482,-54.707794,-18.24158,537.789795,41361,6448.899186,1.4491,3632.95,1.58221,212,0.835716,60,-17.6528,256.41306,193,1.5704,0.8789,True
6448.91658,-511.483246,-440.27754,564.329102,41362,6448.910947,1.63082,3760.51,1.48586,531,0.839978,60,-7.2765,196.09854,193,1.4774,0.827,True
6448.92834,68.51033,148.420707,1041.625,41363,6448.922703,1.4799,3681.2,1.40687,275,0.84682,60,-3.7934,891.08746,193,1.3984,0.7739,True
6448.9389,-1142.960449,-1053.010021,501.035675,41364,6448.933264,1.42495,3626.81,1.34352,234,0.849352,60,-7.2277,281.2051,193,1.3374,0.725,True
6448.95064,-1619.669922,-1518.912648,643.037109,41365,6448.945006,1.40183,3598.18,1.28495,210,0.853778,60,-19.8773,582.1497,193,1.279,0.6694,True
6448.96241,-434.841248,-329.384334,704.352173,41366,6448.956775,1.34729,3496.09,1.2345,180,0.85495,60,-25.2584,817.03235,193,1.2291,0.6122,True
6448.973,-1786.907471,-1667.240588,452.705414,41367,6448.967364,1.47633,3606.93,1.19508,154,0.854569,60,-4.3385,236.06828,193,1.1906,0.5595,True
6448.98827,-157.849442,-49.107763,590.727966,41368,6448.982627,1.30348,3417.73,1.14782,214,0.859996,60,-2.6899,604.8007,193,1.1442,0.4815,True
6448.99884,-169.848267,-58.20832,576.746277,41369,6448.993199,1.34777,3453.88,1.12034,176,0.859378,60,-13.0133,573.34656,193,1.1178,0.4261,True
6449.0094,435.100952,536.785997,898.531738,41370,6449.003764,1.29058,3519.58,1.09808,203,0.858825,60,-13.4218,1655.9652,193,1.0955,0.3697,True
6449.02115,-188.248444,-79.902132,614.560913,41371,6449.01551,1.40547,3699.09,1.07702,179,0.856967,60,-0.575,459.45914,193,1.0752,0.3059,True
6449.03172,169.217972,266.428912,812.595825,41372,6449.026086,1.35928,3671.64,1.06217,160,0.859959,60,4.4889,1552.3065,193,1.0606,0.2476,True
6449.04228,-1505.459473,-1419.161469,702.128113,41373,6449.036639,1.32441,3661.52,1.05028,182,0.863563,60,0.4928,800.59924,193,1.0494,0.1887,True
6449.05403,-364.652679,-277.739135,712.747253,41374,6449.048392,1.3703,3691.05,1.04135,213,0.862536,60,0.2462,766.3832,193,1.0407,0.1225,True
6449.0646,393.677979,478.768535,761.905579,41375,6449.058959,1.37158,3713.16,1.03625,240,0.866515,60,-4.1261,1020.5586,193,1.0361,0.0626,True
6449.0806,-381.424194,-271.503774,622.458618,41376,6449.074961,1.5498,3729.83,1.03432,220,0.862598,60,16.1523,533.3317,193,1.0348,-0.0285,True
6449.09245,-282.164978,-168.455566,804.03418,41377,6449.086804,1.47918,3694.18,1.03724,213,0.867952,60,12.1012,830.6947,193,1.0383,-0.0958,True
6449.10301,-1430.118896,-1309.596072,759.496216,41378,6449.097371,1.39242,3713.11,1.04295,228,0.863004,60,4.2694,1438.5073,193,1.0446,-0.1555,True
6449.11594,-995.480652,-847.334473,625.650085,41379,6449.110296,1.42793,3682.63,1.05449,411,0.857553,60,3.7561,840.6349,193,1.0565,-0.2279,True
6449.12913,773.358765,,856.41925,41380,6449.12349,1.32786,3678.5,1.07114,260,0.865598,60,-2.0045,2477.8862,193,,,False
6449.1397,-1573.30249,-1368.347832,595.904114,41381,6449.134055,1.40938,3812.18,1.08798,272,0.856949,60,1.5888,885.76404,193,1.0915,-0.3584,True
6449.15145,-1377.80957,-1140.627505,752.578247,41382,6449.145807,1.42836,3906.54,1.11166,254,0.860624,60,-5.2784,1417.9359,193,1.1157,-0.4213,True
