Event,Field,Star No,RA (J2000),Dec (J2000),Tmax (HJD),Tmax (UT),tau,Umin,Amax,Dmag,fbl,Ibl,I0,RA_deg,Dec_deg
2014-BLG-0144,BLG631.07,75454,17:43:24.06,-22:44:30.6,2456711.272,2014-02-22.77,131.609,0.091,11.014,2.605,0.344,19.619,20.777,265.85024999999996,-22.741833333333336
2014-BLG-0145,BLG519.14,124572,18:07:02.49,-28:04:46.7,2456716.588,2014-02-28.09,39.845,0.399,2.656,1.061,1.0,19.379,19.379,271.760375,-28.079638888888887
2014-BLG-0146,BLG535.04,106550,17:51:36.86,-32:42:12.8,2456711.649,2014-02-23.15,9.279,0.566,1.973,0.738,1.0,19.202,19.202,267.9035833333333,-32.70355555555556
2014-BLG-0147,BLG535.30,14529,17:51:19.94,-31:50:08.9,2456725.529,2014-03-09.03,14.352,0.23,4.43,1.616,1.0,18.648,18.648,267.8330833333333,-31.835805555555556
2014-BLG-0148,BLG632.08,88372,17:48:11.32,-23:33:26.8,2456699.551,2014-02-11.05,20.019,0.0,67253.0,12.069,0.593,17.772,18.34,267.04716666666667,-23.557444444444446
2014-BLG-0149,BLG637.03,11192,17:51:36.55,-22:05:03.1,2456729.568,2014-03-13.07,67.138,0.169,5.967,1.939,0.057,16.372,19.484,267.90229166666666,-22.084194444444442
2014-BLG-0150,BLG637.15,29131,17:48:47.35,-21:51:26.1,2456674.01,2014-01-16.51,68.576,0.634,1.806,0.642,0.508,16.321,17.056,267.1972916666666,-21.85725
2014-BLG-0151,BLG637.31,110822,17:49:05.77,-21:04:38.3,2456696.949,2014-02-08.45,32.021,0.325,3.195,1.261,1.0,18.923,18.923,267.2740416666666,-21.077305555555554
2014-BLG-0152,BLG638.25,62452,17:48:00.86,-22:49:37.3,2456673.749,2014-01-16.25,26.423,1.156,1.249,0.242,1.0,16.338,16.338,267.00358333333327,-22.82702777777778
2014-BLG-0153,BLG645.01,130212,17:59:17.04,-27:12:51.5,2456707.237,2014-02-18.74,31.374,0.189,5.363,1.824,0.228,15.83,17.437,269.82099999999997,-27.214305555555555
2014-BLG-0154,BLG664.04,15631,18:03:14.44,-25:18:52.0,2456687.215,2014-01-29.71,44.694,1.077,1.292,0.278,1.0,16.734,16.734,270.81016666666665,-25.314444444444444
2014-BLG-0155,BLG664.04,40374,18:02:57.73,-25:18:33.0,2456721.773,2014-03-05.27,33.36,0.171,5.927,1.932,1.0,18.719,18.719,270.7405416666666,-25.309166666666666
2014-BLG-0156,BLG509.22,44235,17:56:47.30,-34:06:32.4,2456684.41,2014-01-26.91,43.494,0.0,22920.0,10.901,1.0,18.217,18.217,269.1970833333333,-34.109
2014-BLG-0157,BLG509.28,42093,17:58:16.85,-33:46:18.8,2456730.831,2014-03-14.33,35.837,0.01,97.003,4.967,1.0,17.893,17.893,269.57020833333326,-33.77188888888889
2014-BLG-0158,BLG512.32,99072,18:00:51.94,-28:15:52.1,2456724.344,2014-03-07.84,10.935,0.393,2.688,1.073,1.0,18.79,18.79,270.21641666666665,-28.26447222222222
2014-BLG-0159,BLG518.02,90956,18:09:49.15,-27:18:08.3,2456718.089,2014-03-01.59,66.881,0.002,426.1,6.574,0.101,19.272,21.76,272.4547916666666,-27.302305555555556
2014-BLG-0160,BLG521.07,147812,18:06:16.72,-30:52:04.4,2456682.428,2014-01-24.93,35.764,0.203,4.999,1.747,1.0,14.783,14.783,271.56966666666665,-30.86788888888889
2014-BLG-0161,BLG521.08,193,18:11:54.56,-30:44:53.8,2456709.854,2014-02-21.35,50.881,0.114,8.853,2.368,0.211,17.254,18.943,272.9773333333333,-30.74827777777778
2014-BLG-0162,BLG521.17,102269,18:11:31.02,-30:11:54.1,2456730.823,2014-03-14.32,32.874,0.038,26.339,3.552,0.947,15.983,16.043,272.87924999999996,-30.19836111111111
2014-BLG-0163,BLG521.29,96227,18:08:44.50,-30:04:57.7,2456693.302,2014-02-04.80,41.265,0.116,8.67,2.345,1.0,18.778,18.778,272.18541666666664,-30.082694444444446
2014-BLG-0164,BLG534.23,36838,17:50:25.93,-31:01:05.0,2456724.235,2014-03-07.74,17.769,0.182,5.563,1.863,1.0,19.825,19.825,267.6080416666666,-31.018055555555556
2014-BLG-0165,BLG545.21,70785,18:13:44.54,-24:49:19.4,2456722.065,2014-03-05.56,42.745,0.218,4.664,1.672,1.0,19.548,19.548,273.4355833333333,-24.822055555555554
2014-BLG-0166,BLG588.08,35650,18:12:10.61,-33:06:29.2,2456684.591,2014-01-27.09,83.609,0.0,523532.0,14.297,0.132,14.381,16.576,273.0442083333333,-33.108111111111114
2014-BLG-0167,BLG603.19,92895,17:47:05.44,-34:00:19.2,2456734.2,2014-03-17.70,41.675,0.278,3.704,1.422,1.0,19.138,19.138,266.7726666666666,-34.00533333333333
2014-BLG-0168,BLG660.08,75213,17:48:53.45,-33:09:16.4,2456680.606,2014-01-23.11,28.576,1.498,1.134,0.136,1.0,15.426,15.426,267.22270833333334,-33.154555555555554
2014-BLG-0169,BLG660.16,24328,17:43:03.92,-33:06:32.0,2456691.11,2014-02-02.61,15.485,0.689,1.697,0.574,1.0,15.918,15.918,265.76633333333325,-33.10888888888889
2014-BLG-0170,BLG632.01,30222,17:47:48.34,-24:03:44.9,2456691.535,2014-02-03.04,48.72,0.233,4.376,1.603,1.0,19.231,19.231,266.95141666666666,-24.062472222222222
2014-BLG-0171,BLG637.15,53905,17:48:51.68,-21:38:32.2,2456719.02,2014-03-02.52,10.852,0.201,5.048,1.758,1.0,19.8,19.8,267.2153333333333,-21.642277777777778
2014-BLG-0172,BLG506.04,179346,17:57:15.59,-30:51:16.5,2456719.391,2014-03-02.89,9.811,0.082,12.239,2.719,0.213,19.843,21.522,269.31495833333327,-30.854583333333334
2014-BLG-0173,BLG512.25,40751,18:00:29.11,-28:20:58.0,2456717.359,2014-02-28.86,2.914,1.948,1.066,0.069,1.0,15.101,15.101,270.12129166666665,-28.349444444444444
2014-BLG-0174,BLG527.14,80857,18:17:42.88,-23:14:03.5,2456712.939,2014-02-24.44,79.933,0.872,1.45,0.404,1.0,19.308,19.308,274.42866666666663,-23.234305555555558
2014-BLG-0175,BLG531.09,33593,18:21:38.93,-28:06:39.5,2456707.716,2014-02-19.22,52.018,0.493,2.209,0.86,1.0,16.95,16.95,275.41220833333335,-28.110972222222223
2014-BLG-0176,BLG531.24,51209,18:17:32.91,-27:50:19.8,2456708.948,2014-02-20.45,29.784,0.087,11.527,2.654,0.313,17.957,19.218,274.387125,-27.838833333333334
2014-BLG-0177,BLG531.30,140,18:18:57.23,-27:37:08.3,2456717.818,2014-03-01.32,18.928,1.619,1.109,0.113,1.0,13.276,13.276,274.7384583333333,-27.618972222222222
2014-BLG-0178,BLG532.19,15885,18:21:19.98,-29:09:03.7,2456690.841,2014-02-02.34,73.862,0.0,6822.6,9.585,0.222,18.385,20.019,275.33324999999996,-29.151027777777777
2014-BLG-0179,BLG633.03,9791,17:46:25.52,-25:11:41.1,2456735.85,2014-03-19.35,25.852,0.059,17.039,3.079,1.0,16.34,16.34,266.6063333333333,-25.19475
2014-BLG-0180,BLG633.13,3388,17:45:11.22,-24:56:15.3,2456701.411,2014-02-12.91,142.788,0.466,2.317,0.912,1.0,19.387,19.387,266.29675,-24.937583333333333
2014-BLG-0181,BLG639.08,345,17:53:45.92,-24:21:32.6,2456722.093,2014-03-05.59,27.047,0.111,9.068,2.394,0.627,17.559,18.065,268.44133333333326,-24.359055555555557
2014-BLG-0182,BLG639.22,82091,17:50:09.25,-23:51:37.3,2456742.154,2014-03-25.65,20.052,0.16,6.294,1.997,1.0,17.362,17.362,267.5385416666666,-23.860361111111114
2014-BLG-0183,BLG652.08,3759,17:44:04.01,-26:23:02.9,2456701.175,2014-02-12.68,59.169,0.914,1.411,0.374,1.0,18.72,18.72,266.0167083333333,-26.384138888888888
2014-BLG-0184,BLG652.13,2109,17:40:40.57,-26:24:24.2,2456717.085,2014-02-28.59,29.727,0.442,2.423,0.961,1.0,18.64,18.64,265.16904166666666,-26.40672222222222
2014-BLG-0185,BLG680.01,11805,17:41:28.06,-37:46:04.9,2456720.397,2014-03-03.90,49.642,0.264,3.885,1.473,1.0,19.856,19.856,265.36691666666667,-37.768027777777775
2014-BLG-0186,BLG500.22,71682,17:51:21.62,-28:19:21.1,2456722.07,2014-03-05.57,3.642,0.299,3.456,1.346,1.0,19.411,19.411,267.8400833333333,-28.32252777777778
2014-BLG-0187,BLG501.06,147040,17:50:16.12,-30:10:06.0,2456735.203,2014-03-18.70,14.11,0.074,13.554,2.83,0.939,18.159,18.228,267.5671666666666,-30.168333333333333
2014-BLG-0188,BLG501.19,68872,17:53:22.10,-29:45:46.8,2456720.451,2014-03-03.95,1.572,0.056,17.762,3.124,1.0,17.134,17.134,268.3420833333333,-29.763
2014-BLG-0189,BLG505.02,96774,17:59:05.61,-29:35:29.6,2456723.155,2014-03-06.66,15.852,0.756,1.591,0.504,1.0,18.794,18.794,269.773375,-29.591555555555555
2014-BLG-0190,BLG511.01,113856,18:05:03.42,-27:49:36.9,2456781.808,2014-05-04.31,86.349,0.3,3.449,1.344,0.81,18.778,19.008,271.26424999999995,-27.826916666666666
2014-BLG-0191,BLG511.18,19625,18:05:20.32,-27:15:07.1,2456723.271,2014-03-06.77,6.221,0.621,1.834,0.659,1.0,18.795,18.795,271.33466666666664,-27.25197222222222
2014-BLG-0192,BLG521.05,136752,18:07:46.73,-30:57:56.9,2456731.946,2014-03-15.45,115.587,0.039,25.861,3.532,0.038,17.301,20.852,271.94470833333327,-30.965805555555555
2014-BLG-0193,BLG522.05,98201,18:12:56.73,-26:38:55.2,2456747.966,2014-03-31.47,36.564,0.188,5.383,1.827,1.0,18.359,18.359,273.23637499999995,-26.648666666666667
2014-BLG-0194,BLG524.18,17596,18:16:29.22,-28:28:45.1,2456697.949,2014-02-09.45,69.584,0.0,1896636.0,15.695,0.617,19.452,19.977,274.12174999999996,-28.479194444444442
2014-BLG-0195,BLG545.20,102370,18:14:20.13,-24:54:00.1,2456715.603,2014-02-27.10,20.46,0.075,13.337,2.813,0.314,19.433,20.69,273.583875,-24.900027777777776
2014-BLG-0196,BLG599.28,23057,17:52:29.33,-35:34:54.1,2456708.138,2014-02-19.64,73.591,0.36,2.912,1.16,1.0,19.27,19.27,268.12220833333333,-35.581694444444445
2014-BLG-0197,BLG600.21,69377,17:51:21.27,-37:08:59.9,2456697.352,2014-02-08.85,62.645,1.317,1.184,0.184,1.0,15.922,15.922,267.838625,-37.149972222222225
2014-BLG-0198,BLG642.30,98523,17:55:11.50,-21:40:05.5,2456716.387,2014-02-27.89,29.136,0.166,6.087,1.961,1.0,18.411,18.411,268.79791666666665,-21.668194444444445
2014-BLG-0199,BLG675.03,24610,17:41:40.76,-27:57:55.0,2456709.661,2014-02-21.16,16.35,1.002,1.34,0.318,1.0,17.166,17.166,265.4198333333333,-27.96527777777778
2014-BLG-0200,BLG675.08,88039,17:43:33.50,-27:25:29.9,2456701.77,2014-02-13.27,35.165,0.045,22.37,3.374,0.374,17.267,18.335,265.8895833333333,-27.424972222222223
2014-BLG-0201,BLG675.24,32373,17:39:11.00,-27:06:43.8,2456713.756,2014-02-25.26,32.199,0.0,1283954.0,15.271,1.0,19.882,19.882,264.7958333333333,-27.112166666666667
2014-BLG-0202,BLG675.25,9652,17:38:30.58,-27:15:55.0,2456718.946,2014-03-02.45,35.385,0.173,5.845,1.917,0.762,16.831,17.126,264.62741666666665,-27.26527777777778
2014-BLG-0203,BLG501.15,55535,17:49:39.43,-29:57:30.6,2456732.534,2014-03-16.03,16.793,0.358,2.922,1.164,1.0,19.159,19.159,267.41429166666666,-29.9585
2014-BLG-0204,BLG512.07,213235,18:00:39.77,-28:56:00.2,2456722.973,2014-03-06.47,30.998,0.225,4.525,1.639,0.514,18.074,18.797,270.16570833333327,-28.93338888888889
2014-BLG-0205,BLG512.22,93295,18:02:31.74,-28:24:52.6,2456739.237,2014-03-22.74,44.932,0.635,1.803,0.64,0.537,18.5,19.175,270.63225,-28.41461111111111
2014-BLG-0206,BLG518.01,68535,18:10:31.62,-27:08:16.3,2456727.906,2014-03-11.41,42.639,0.078,12.92,2.778,0.035,17.463,21.098,272.63175,-27.13786111111111
2014-BLG-0207,BLG519.07,114863,18:06:14.46,-28:30:14.1,2456737.863,2014-03-21.36,27.719,0.266,3.864,1.467,1.0,18.93,18.93,271.56024999999994,-28.503916666666665
2014-BLG-0208,BLG528.30,93408,18:18:16.18,-23:50:42.0,2456732.549,2014-03-16.05,51.824,0.099,10.178,2.519,0.064,16.469,19.449,274.56741666666665,-23.845
2014-BLG-0209,BLG529.26,109104,18:21:10.31,-25:05:58.8,2456714.325,2014-02-25.82,26.187,0.347,3.007,1.195,1.0,19.244,19.244,275.29295833333333,-25.099666666666664
2014-BLG-0210,BLG530.15,122141,18:17:02.30,-26:54:53.7,2456740.089,2014-03-23.59,85.221,0.856,1.467,0.416,1.0,17.975,17.975,274.25958333333335,-26.914916666666667
2014-BLG-0211,BLG530.28,157293,18:19:55.39,-26:12:55.8,2456713.683,2014-02-25.18,9.457,0.203,4.999,1.747,1.0,18.898,18.898,274.9807916666667,-26.2155
2014-BLG-0212,BLG530.32,2191,18:17:13.41,-26:25:13.2,2456749.629,2014-04-02.13,74.947,0.523,2.101,0.806,0.587,17.696,18.274,274.30587499999996,-26.420333333333335
2014-BLG-0213,BLG631.10,67107,17:46:57.78,-22:15:35.4,2456725.726,2014-03-09.23,61.071,0.47,2.301,0.905,1.0,19.758,19.758,266.74074999999993,-22.259833333333333
2014-BLG-0214,BLG633.22,101955,17:44:55.79,-24:31:23.6,2456727.347,2014-03-10.85,56.321,0.202,5.032,1.754,0.255,19.304,20.789,266.23245833333334,-24.52322222222222
2014-BLG-0215,BLG645.31,20793,17:55:48.35,-26:24:09.4,2456721.268,2014-03-04.77,45.708,0.183,5.521,1.855,0.376,18.73,19.792,268.95145833333333,-26.40261111111111
2014-BLG-0216,BLG502.25,63894,17:48:41.76,-33:18:38.9,2456724.206,2014-03-07.71,17.955,0.033,29.887,3.689,0.104,18.956,21.411,267.174,-33.310805555555554
2014-BLG-0217,BLG504.10,177783,17:58:41.14,-28:09:33.7,2456736.579,2014-03-20.08,56.277,0.194,5.235,1.797,0.55,19.43,20.08,269.67141666666663,-28.15936111111111
2014-BLG-0218,BLG505.01,24244,17:59:56.45,-29:40:55.0,2456721.529,2014-03-05.03,10.79,0.78,1.558,0.482,1.0,18.643,18.643,269.98520833333333,-29.681944444444447
2014-BLG-0219,BLG505.32,110767,17:55:17.07,-28:44:19.7,2456752.654,2014-04-05.15,58.893,0.07,14.349,2.892,0.225,18.233,19.85,268.821125,-28.738805555555558
2014-BLG-0220,BLG509.11,127775,17:57:58.11,-34:19:52.8,2456718.025,2014-03-01.52,4.876,1.525,1.128,0.131,1.0,15.567,15.567,269.49212499999993,-34.33133333333333
2014-BLG-0221,BLG511.15,37489,18:01:12.90,-27:25:37.2,2456730.144,2014-03-13.64,42.106,0.4,2.65,1.058,1.0,19.43,19.43,270.30375,-27.427
2014-BLG-0222,BLG520.14,113467,18:07:09.75,-29:20:53.9,2456729.432,2014-03-12.93,12.531,0.21,4.836,1.711,1.0,19.235,19.235,271.790625,-29.348305555555555
2014-BLG-0223,BLG604.08,62105,17:48:41.44,-35:23:16.0,2456708.383,2014-02-19.88,30.243,0.283,3.641,1.403,1.0,19.294,19.294,267.17266666666666,-35.38777777777778
2014-BLG-0224,BLG660.04,54248,17:46:05.45,-33:20:47.4,2456734.673,2014-03-18.17,21.259,0.949,1.381,0.35,1.0,17.311,17.311,266.5227083333333,-33.3465
2014-BLG-0225,BLG501.25,30143,17:49:09.80,-29:38:00.2,2456728.777,2014-03-12.28,31.873,0.127,7.929,2.248,0.703,20.517,20.9,267.2908333333333,-29.633388888888888
2014-BLG-0226,BLG501.27,125475,17:53:13.99,-29:24:28.1,2456723.625,2014-03-07.12,7.587,0.071,14.059,2.87,0.201,18.872,20.612,268.3082916666666,-29.407805555555555
2014-BLG-0227,BLG506.27,200974,17:58:41.62,-29:50:57.3,2456754.803,2014-04-07.30,16.191,0.401,2.643,1.055,1.0,16.143,16.143,269.6734166666666,-29.849249999999998
2014-BLG-0228,BLG546.23,72471,18:13:06.65,-32:09:43.9,2456718.876,2014-03-02.38,9.581,0.197,5.16,1.782,1.0,20.646,20.646,273.27770833333324,-32.162194444444445
2014-BLG-0229,BLG603.02,79643,17:47:23.01,-34:29:06.2,2456793.074,2014-05-15.57,38.403,0.92,1.405,0.369,1.0,16.033,16.033,266.845875,-34.485055555555554
2014-BLG-0230,BLG611.26,2681,17:37:53.24,-26:49:07.7,2456724.64,2014-03-08.14,18.539,0.083,12.126,2.709,0.316,20.706,21.956,264.4718333333333,-26.818805555555556
2014-BLG-0231,BLG636.12,60160,17:50:27.11,-20:30:30.2,2456747.439,2014-03-30.94,64.046,0.708,1.664,0.553,1.0,18.988,18.988,267.61295833333327,-20.508388888888888
2014-BLG-0232,BLG645.05,46859,17:56:44.03,-27:08:45.3,2456711.338,2014-02-22.84,15.639,0.777,1.562,0.484,1.0,19.289,19.289,269.1834583333333,-27.145916666666665
2014-BLG-0233,BLG675.23,57083,17:39:43.84,-27:10:11.8,2456726.022,2014-03-09.52,66.573,0.027,37.243,3.928,0.371,20.405,21.481,264.93266666666665,-27.169944444444447
2014-BLG-0234,BLG680.02,18957,17:40:55.74,-37:41:13.9,2456719.183,2014-03-02.68,7.796,0.261,3.926,1.485,1.0,18.619,18.619,265.23224999999996,-37.687194444444444
2014-BLG-0235,BLG505.25,106981,17:54:39.58,-29:06:52.0,2456724.14,2014-03-07.64,1.981,0.539,2.051,0.78,1.0,18.904,18.904,268.6649166666666,-29.114444444444445
2014-BLG-0236,BLG513.06,65508,18:01:50.04,-30:15:15.7,2456728.39,2014-03-11.89,11.785,0.84,1.485,0.429,1.0,18.453,18.453,270.45849999999996,-30.254361111111113
2014-BLG-0237,BLG639.30,101559,17:50:00.13,-23:33:10.4,2456716.116,2014-02-27.62,19.323,0.41,2.591,1.034,1.0,19.781,19.781,267.5005416666666,-23.55288888888889
2014-BLG-0238,BLG501.16,6557,17:49:15.86,-29:59:36.6,2456728.751,2014-03-12.25,12.15,0.764,1.579,0.496,0.267,16.405,17.84,267.3160833333333,-29.9935
2014-BLG-0239,BLG501.19,42105,17:53:35.25,-29:35:33.7,2456728.357,2014-03-11.86,4.404,0.0,185193.0,13.169,0.113,16.673,19.037,268.39687499999997,-29.592694444444444
2014-BLG-0240,BLG507.09,4082,17:59:57.93,-31:56:31.5,2456726.896,2014-03-10.40,15.842,0.015,66.331,4.554,0.068,17.761,20.686,269.991375,-31.942083333333333
2014-BLG-0241,BLG518.15,112384,18:06:10.70,-26:56:07.1,2456730.767,2014-03-14.27,72.042,0.001,699.1,7.111,0.102,19.151,21.627,271.5445833333333,-26.935305555555555
2014-BLG-0242,BLG531.22,3331,18:18:58.00,-27:56:11.8,2456724.501,2014-03-08.00,14.753,0.654,1.764,0.616,1.0,17.885,17.885,274.7416666666667,-27.936611111111112
2014-BLG-0243,BLG535.06,78833,17:50:15.72,-32:50:37.0,2456773.981,2014-04-26.48,71.031,1.689,1.098,0.101,1.0,17.363,17.363,267.56549999999993,-32.843611111111116
2014-BLG-0244,BLG544.03,73887,18:14:13.88,-24:11:39.9,2456721.721,2014-03-05.22,32.634,0.308,3.364,1.317,1.0,20.102,20.102,273.55783333333335,-24.194416666666665
2014-BLG-0245,BLG503.28,47376,17:52:31.36,-34:22:02.4,2456673.425,2014-01-15.93,72.285,0.591,1.906,0.7,1.0,18.443,18.443,268.1306666666666,-34.367333333333335
2014-BLG-0246,BLG505.07,51165,17:55:36.82,-29:33:57.7,2456725.537,2014-03-09.04,6.229,0.552,2.012,0.759,1.0,19.401,19.401,268.90341666666666,-29.56602777777778
2014-BLG-0247,BLG535.11,43958,17:52:36.67,-32:34:29.8,2456721.134,2014-03-04.63,39.271,1.13,1.262,0.253,1.0,18.243,18.243,268.15279166666664,-32.57494444444445
2014-BLG-0248,BLG675.19,33773,17:42:22.62,-27:14:19.0,2456726.485,2014-03-09.98,2.91,0.609,1.862,0.675,1.0,16.658,16.658,265.59424999999993,-27.238611111111112
2014-BLG-0249,BLG501.02,6236,17:53:33.16,-30:25:46.1,2456736.558,2014-03-20.06,25.361,0.317,3.271,1.287,0.324,18.598,19.82,268.3881666666666,-30.429472222222223
2014-BLG-0250,BLG501.04,113411,17:51:51.51,-30:21:58.0,2456764.432,2014-04-16.93,73.563,0.297,3.482,1.355,0.448,18.941,19.814,267.96462499999996,-30.366111111111113
2014-BLG-0251,BLG508.23,64436,17:56:07.10,-32:37:25.1,2456723.635,2014-03-07.13,17.569,0.041,24.46,3.471,0.477,18.064,18.867,269.0295833333333,-32.62363888888889
2014-BLG-0252,BLG512.25,34663,18:00:28.97,-28:24:56.9,2456734.671,2014-03-18.17,11.107,0.059,17.108,3.083,0.854,18.163,18.334,270.12070833333325,-28.415805555555554
2014-BLG-0253,BLG513.23,116641,18:01:23.07,-29:46:56.7,2456726.327,2014-03-09.83,23.676,0.907,1.417,0.379,1.0,18.913,18.913,270.346125,-29.782416666666666
2014-BLG-0254,BLG523.03,75935,18:14:47.71,-27:46:41.8,2456738.54,2014-03-22.04,136.125,0.023,42.904,4.081,0.052,17.5,20.709,273.69879166666664,-27.778277777777777
2014-BLG-0255,BLG525.25,45177,18:11:26.06,-29:46:58.4,2456751.773,2014-04-04.27,57.231,0.453,2.374,0.939,1.0,18.69,18.69,272.8585833333333,-29.782888888888888
2014-BLG-0256,BLG539.13,10138,18:02:54.78,-36:12:20.1,2456751.714,2014-04-04.21,17.131,0.752,1.596,0.508,1.0,15.955,15.955,270.72825,-36.20558333333334
2014-BLG-0257,BLG512.31,53667,18:01:47.79,-28:15:43.2,2456774.837,2014-04-27.34,78.162,0.025,39.763,3.999,1.0,19.044,19.044,270.449125,-28.262
2014-BLG-0258,BLG519.26,151087,18:10:21.91,-27:31:30.4,2456730.976,2014-03-14.48,25.82,1.092,1.283,0.27,1.0,18.395,18.395,272.5912916666666,-27.52511111111111
2014-BLG-0259,BLG611.24,96325,17:33:20.69,-26:56:56.1,2456800.162,2014-05-22.66,93.922,0.2,5.08,1.765,1.0,20.142,20.142,263.33620833333333,-26.948916666666666
2014-BLG-0260,BLG501.12,127784,17:51:47.69,-29:54:03.6,2456741.834,2014-03-25.33,12.5,0.379,2.777,1.109,0.707,18.059,18.436,267.94870833333334,-29.901
2014-BLG-0261,BLG502.09,70155,17:53:58.21,-33:37:59.6,2456728.721,2014-03-12.22,80.608,0.028,36.256,3.898,0.037,19.684,23.256,268.4925416666666,-33.63322222222222
2014-BLG-0262,BLG502.13,45357,17:50:57.97,-33:41:18.4,2456788.126,2014-05-10.63,113.805,0.09,11.162,2.619,1.0,20.209,20.209,267.74154166666665,-33.68844444444444
2014-BLG-0263,BLG502.16,16267,17:48:56.38,-33:41:59.4,2456801.695,2014-05-24.20,76.943,0.128,7.877,2.241,0.26,17.141,18.606,267.23491666666666,-33.69983333333333
2014-BLG-0264,BLG505.18,213418,17:59:27.43,-29:01:49.6,2456736.745,2014-03-20.25,15.243,0.503,2.17,0.841,1.0,19.436,19.436,269.86429166666665,-29.030444444444445
2014-BLG-0265,BLG505.19,183054,17:58:45.56,-29:11:44.2,2456736.191,2014-03-19.69,49.128,0.526,2.092,0.801,0.056,15.51,18.636,269.68983333333324,-29.195611111111113
2014-BLG-0266,BLG506.31,157585,17:55:47.16,-29:58:52.5,2456747.551,2014-03-31.05,112.318,0.909,1.416,0.377,1.0,18.758,18.758,268.9465,-29.98125
2014-BLG-0267,BLG507.02,104942,17:58:51.30,-32:07:09.3,2456772.121,2014-04-24.62,73.292,0.06,16.636,3.053,0.545,19.056,19.716,269.71374999999995,-32.11925
2014-BLG-0268,BLG507.23,97733,17:55:57.02,-31:37:13.6,2456794.832,2014-05-17.33,153.703,0.037,27.057,3.581,0.587,19.342,19.92,268.98758333333336,-31.620444444444445
2014-BLG-0269,BLG508.10,82669,17:58:49.00,-32:59:19.8,2456742.776,2014-03-26.28,11.139,0.173,5.838,1.916,0.36,15.663,16.771,269.7041666666666,-32.98883333333333
2014-BLG-0270,BLG534.01,161710,17:53:43.19,-31:24:34.8,2456762.835,2014-04-15.34,37.52,0.564,1.978,0.74,1.0,17.921,17.921,268.42995833333333,-31.409666666666666
2014-BLG-0271,BLG631.31,23283,17:44:22.80,-21:42:16.9,2456742.806,2014-03-26.31,35.611,0.438,2.444,0.97,1.0,19.008,19.008,266.09499999999997,-21.704694444444442
2014-BLG-0272,BLG648.14,50499,17:45:03.22,-26:55:15.6,2456722.113,2014-03-05.61,11.492,0.681,1.713,0.584,1.0,19.438,19.438,266.2634166666666,-26.921000000000003
2014-BLG-0273,BLG648.25,5619,17:44:03.57,-26:41:06.6,2456735.538,2014-03-19.04,32.785,0.274,3.746,1.434,1.0,19.825,19.825,266.014875,-26.685166666666667
2014-BLG-0274,BLG648.30,57230,17:45:50.81,-26:10:09.4,2456738.589,2014-03-22.09,26.321,0.029,34.57,3.847,1.0,17.998,17.998,266.4617083333333,-26.16927777777778
2014-BLG-0275,BLG675.13,5869,17:40:30.35,-27:34:45.9,2456735.259,2014-03-18.76,10.75,1.418,1.154,0.155,1.0,16.931,16.931,265.12645833333335,-27.579416666666667
2014-BLG-0276,BLG680.11,38447,17:39:33.09,-37:27:03.4,2456727.585,2014-03-11.09,21.572,1.296,1.191,0.19,1.0,17.564,17.564,264.88787499999995,-37.450944444444445
2014-BLG-0277,BLG504.23,110529,17:56:04.43,-27:50:22.9,2456730.468,2014-03-13.97,0.572,0.0,3818.8,8.955,1.0,19.134,19.134,269.0184583333333,-27.839694444444444
2014-BLG-0278,BLG514.19,131410,18:04:23.11,-30:48:35.8,2456729.729,2014-03-13.23,10.11,0.183,5.542,1.859,0.162,18.569,20.544,271.0962916666666,-30.809944444444444
2014-BLG-0279,BLG518.15,113783,18:06:10.65,-26:56:06.8,2456730.762,2014-03-14.26,41.044,0.003,364.3,6.404,0.458,19.832,20.681,271.54437499999995,-26.935222222222222
2014-BLG-0280,BLG643.26,6,17:58:24.91,-23:04:15.5,2456882.541,2014-08-13.04,127.954,1.061,1.301,0.286,1.0,13.112,13.112,269.6037916666666,-23.07097222222222
2014-BLG-0281,BLG501.11,327N,17:52:48.95,-29:53:46.1,2456729.71,2014-03-13.21,12.939,0.028,35.501,3.876,0.595,20.199,20.762,268.20395833333333,-29.89613888888889
2014-BLG-0282,BLG504.18,354N,17:59:41.95,-27:55:55.8,2456730.251,2014-03-13.75,30.322,0.042,23.964,3.449,0.277,20.121,21.515,269.92479166666664,-27.932166666666667
