Event,Field,Star No,RA (J2000),Dec (J2000),Tmax (HJD),Tmax (UT),tau,Umin,Amax,Dmag,fbl,Ibl,I0,RA_deg,Dec_deg
2013-BLG-1585,BLG500.10,20253,17:53:43.36,-28:47:46.2,2456527.32,2013-08-22.82,30.565,0.318,3.266,1.285,0.383,17.467,18.51,268.43066666666664,-28.796166666666668
2013-BLG-1586,BLG501.12,169693,17:51:44.30,-29:56:20.7,2456518.041,2013-08-13.54,14.661,0.121,8.343,2.303,0.125,17.625,19.882,267.93458333333336,-29.939083333333333
2013-BLG-1587,BLG501.13,94246,17:51:10.22,-30:04:12.0,2456536.211,2013-08-31.71,19.735,0.822,1.505,0.444,1.0,17.762,17.762,267.7925833333333,-30.07
2013-BLG-1588,BLG505.06,146553,17:56:07.17,-29:41:13.8,2456528.473,2013-08-23.97,50.076,0.089,11.273,2.63,0.131,18.685,20.893,269.02987499999995,-29.687166666666666
2013-BLG-1589,BLG505.20,109866,17:58:24.01,-28:56:10.8,2456592.418,2013-10-26.92,48.508,0.528,2.087,0.799,0.625,16.624,17.134,269.6000416666666,-28.936333333333334
2013-BLG-1590,BLG626.01,7388,17:42:40.01,-24:35:23.3,2456506.032,2013-08-01.53,19.459,0.533,2.071,0.79,1.0,19.182,19.182,265.6667083333333,-24.589805555555554
2013-BLG-1591,BLG631.11,43201,17:46:13.82,-22:29:48.1,2456511.229,2013-08-06.73,2.061,1.196,1.231,0.225,1.0,16.384,16.384,266.5575833333333,-22.496694444444444
2013-BLG-1592,BLG638.07,50172,17:48:46.40,-23:17:09.2,2456507.108,2013-08-02.61,7.927,0.128,7.887,2.242,1.0,19.631,19.631,267.1933333333333,-23.28588888888889
2013-BLG-1593,BLG639.14,62613,17:49:17.62,-24:15:36.5,2456552.174,2013-09-16.67,32.844,0.723,1.641,0.538,1.0,18.076,18.076,267.3234166666667,-24.26013888888889
2013-BLG-1594,BLG500.08,38935,17:55:05.78,-28:40:03.8,2456517.404,2013-08-12.90,21.056,1.182,1.237,0.231,1.0,18.562,18.562,268.77408333333335,-28.667722222222224
2013-BLG-1595,BLG501.18,102703,17:54:10.72,-29:35:04.1,2456559.17,2013-09-23.67,26.76,0.367,2.858,1.14,0.805,17.326,17.562,268.5446666666666,-29.58447222222222
2013-BLG-1596,BLG501.21,53972,17:52:00.29,-29:46:26.5,2456517.358,2013-08-12.86,26.363,0.05,20.188,3.263,0.1,19.474,21.979,268.0012083333333,-29.77402777777778
2013-BLG-1597,BLG506.19,157400,17:58:45.66,-30:14:35.4,2456519.409,2013-08-14.91,8.13,0.306,3.379,1.322,1.0,19.532,19.532,269.69024999999993,-30.243166666666667
2013-BLG-1598,BLG511.05,130186,18:02:14.17,-27:46:36.5,2456533.215,2013-08-28.71,10.29,0.817,1.511,0.448,1.0,15.583,15.583,270.5590416666667,-27.776805555555555
2013-BLG-1599,BLG511.26,180607,18:04:48.40,-26:45:53.1,2456515.83,2013-08-11.33,1.497,0.723,1.641,0.538,0.392,16.003,17.02,271.20166666666665,-26.76475
2013-BLG-1600,BLG512.12,83867,18:03:09.36,-28:46:04.0,2456515.824,2013-08-11.32,0.633,0.571,1.958,0.73,1.0,18.624,18.624,270.789,-28.767777777777777
2013-BLG-1601,BLG512.26,13529,18:05:25.26,-28:12:13.0,2456515.054,2013-08-10.55,1.24,1.546,1.123,0.126,1.0,17.672,17.672,271.3552499999999,-28.203611111111112
2013-BLG-1602,BLG524.32,157513,18:11:43.25,-28:11:51.3,2456516.712,2013-08-12.21,43.776,1.018,1.329,0.309,1.0,18.692,18.692,272.93020833333327,-28.197583333333334
2013-BLG-1603,BLG528.13,42912,18:18:31.26,-24:23:06.3,2456626.99,2013-11-30.49,166.476,0.856,1.467,0.416,1.0,18.283,18.283,274.63025,-24.385083333333334
2013-BLG-1604,BLG529.25,6113,18:16:37.59,-25:30:55.4,2456503.998,2013-07-30.50,23.316,0.0,179404.0,13.135,0.056,17.798,20.919,274.1566249999999,-25.51538888888889
2013-BLG-1605,BLG611.13,6378,17:35:10.10,-27:24:05.0,2456514.9,2013-08-10.40,2.486,0.0,115986.0,12.661,0.641,19.58,20.063,263.79208333333327,-27.40138888888889
2013-BLG-1606,BLG511.05,4226N,18:02:29.85,-27:56:16.9,2456513.629,2013-08-09.13,139.468,0.046,21.743,3.343,0.209,20.009,21.71,270.62437500000004,-27.938027777777776
2013-BLG-1607,BLG515.32,5007N,18:01:05.86,-31:55:39.3,2456511.862,2013-08-07.36,27.342,0.017,57.499,4.399,0.14,20.146,22.28,270.27441666666664,-31.927583333333335
2013-BLG-1608,BLG534.22,7584N,17:51:27.69,-30:52:31.6,2456516.558,2013-08-12.06,19.814,0.089,11.259,2.629,1.0,20.017,20.017,267.865375,-30.875444444444444
2013-BLG-1609,BLG505.11,13531,17:58:29.47,-29:26:23.4,2456515.877,2013-08-11.38,4.007,0.118,8.554,2.33,0.116,17.213,19.55,269.6227916666666,-29.439833333333333
2013-BLG-1610,BLG505.27,2937,17:59:14.51,-28:53:04.8,2456520.675,2013-08-16.18,20.056,0.185,5.472,1.845,0.441,19.569,20.458,269.8104583333333,-28.884666666666668
2013-BLG-1611,BLG511.01,101977,18:04:58.62,-27:54:34.6,2456514.283,2013-08-09.78,7.259,0.807,1.523,0.457,1.0,19.187,19.187,271.24424999999997,-27.90961111111111
2013-BLG-1612,BLG613.04,88492,17:29:58.14,-29:47:53.8,2456512.558,2013-08-08.06,21.608,0.064,15.702,2.99,0.052,17.375,20.593,262.49224999999996,-29.79827777777778
2013-BLG-1613,BLG625.17,66180,17:42:53.10,-22:50:07.2,2456513.23,2013-08-08.73,38.078,0.04,24.843,3.488,0.187,18.863,20.685,265.72124999999994,-22.83533333333333
2013-BLG-1614,BLG626.13,17774,17:39:55.43,-24:12:22.6,2456522.241,2013-08-17.74,45.574,1.187,1.235,0.229,1.0,18.591,18.591,264.9809583333333,-24.20627777777778
2013-BLG-1615,BLG630.10,30426,17:46:46.76,-21:16:24.0,2456673.38,2014-01-15.88,108.765,1.132,1.261,0.252,1.0,17.025,17.025,266.6948333333333,-21.273333333333333
2013-BLG-1616,BLG632.03,74687,17:46:12.51,-24:03:05.0,2456518.722,2013-08-14.22,43.545,0.223,4.561,1.648,0.081,17.67,20.406,266.552125,-24.05138888888889
2013-BLG-1617,BLG500.03,96481,17:52:46.15,-28:57:33.2,2456515.39,2013-08-10.89,9.722,0.212,4.801,1.703,1.0,17.623,17.623,268.1922916666667,-28.95922222222222
2013-BLG-1618,BLG505.16,171514,17:54:27.03,-29:26:50.5,2456516.632,2013-08-12.13,7.483,0.761,1.584,0.499,1.0,18.712,18.712,268.612625,-29.44736111111111
2013-BLG-1619,BLG512.11,111593,18:03:49.62,-28:37:39.8,2456514.724,2013-08-10.22,5.948,0.439,2.442,0.969,1.0,18.559,18.559,270.95674999999994,-28.62772222222222
2013-BLG-1620,BLG512.13,208897,18:02:10.02,-28:43:05.0,2456526.967,2013-08-22.47,17.698,1.831,1.078,0.082,1.0,17.298,17.298,270.54175,-28.718055555555555
2013-BLG-1621,BLG516.02,18689,18:05:04.05,-33:56:00.0,2456543.296,2013-09-07.80,19.277,0.165,6.126,1.968,1.0,17.394,17.394,271.2668749999999,-33.93333333333333
2013-BLG-1622,BLG519.25,128656,18:05:38.37,-27:46:10.8,2456528.739,2013-08-24.24,27.787,0.109,9.193,2.409,1.0,20.17,20.17,271.40987499999994,-27.769666666666666
2013-BLG-1623,BLG521.17,97736,18:11:26.66,-30:16:00.2,2456532.405,2013-08-27.91,15.719,0.25,4.101,1.532,1.0,17.968,17.968,272.8610833333333,-30.26672222222222
2013-BLG-1624,BLG573.06,45998,18:07:34.20,-32:12:07.6,2456543.166,2013-09-07.67,39.952,0.054,18.462,3.166,0.641,18.397,18.879,271.8925,-32.202111111111115
2013-BLG-1625,BLG599.24,55190,17:49:22.07,-35:43:17.2,2456522.697,2013-08-18.20,9.984,0.864,1.459,0.41,1.0,17.858,17.858,267.34195833333325,-35.721444444444444
2013-BLG-1626,BLG604.26,122128,17:47:37.52,-34:56:10.8,2456532.523,2013-08-28.02,29.076,0.342,3.049,1.21,1.0,18.576,18.576,266.9063333333333,-34.93633333333333
2013-BLG-1627,BLG714.03,66443,17:40:49.56,-25:46:57.7,2456527.169,2013-08-22.67,12.1,1.22,1.221,0.217,1.0,17.767,17.767,265.20649999999995,-25.782694444444445
2013-BLG-1628,BLG500.02,190798,17:53:07.82,-29:07:22.3,2456519.113,2013-08-14.61,69.01,0.055,18.267,3.154,0.095,20.012,22.567,268.28258333333326,-29.12286111111111
2013-BLG-1629,BLG500.12,43816,17:51:59.91,-28:52:50.4,2456527.185,2013-08-22.68,43.256,0.476,2.275,0.893,0.062,17.169,20.194,267.999625,-28.880666666666666
2013-BLG-1630,BLG505.26,211795,17:59:26.64,-28:38:15.3,2456537.215,2013-09-01.71,32.605,0.669,1.734,0.598,1.0,19.735,19.735,269.861,-28.637583333333332
2013-BLG-1631,BLG506.17,123328,18:00:22.07,-30:14:20.5,2456515.694,2013-08-11.19,23.662,0.011,91.154,4.899,0.052,18.379,21.58,270.09195833333325,-30.23902777777778
2013-BLG-1632,BLG506.24,150899,17:55:09.57,-30:15:09.2,2456535.889,2013-08-31.39,37.899,0.133,7.572,2.198,0.753,20.053,20.36,268.789875,-30.252555555555556
2013-BLG-1633,BLG507.31,125285,17:55:54.96,-31:05:35.0,2456524.332,2013-08-19.83,12.839,0.018,55.321,4.357,0.424,19.036,19.969,268.979,-31.093055555555555
2013-BLG-1634,BLG511.07,153025,18:00:43.09,-27:57:27.0,2456521.107,2013-08-16.61,2.735,0.333,3.13,1.239,1.0,19.365,19.365,270.1795416666666,-27.9575
2013-BLG-1635,BLG520.09,26902,18:11:01.13,-29:18:23.5,2456532.455,2013-08-27.95,21.849,0.073,13.706,2.842,0.432,17.849,18.76,272.7547083333333,-29.306527777777777
2013-BLG-1636,BLG543.07,32827,18:11:32.38,-23:04:38.9,2456516.658,2013-08-12.16,21.144,0.336,3.099,1.228,1.0,19.602,19.602,272.88491666666664,-23.077472222222223
2013-BLG-1637,BLG612.24,10014,17:28:11.78,-27:48:18.9,2456512.853,2013-08-08.35,21.559,0.512,2.139,0.826,1.0,20.251,20.251,262.0490833333333,-27.80525
2013-BLG-1638,BLG615.17,42444,17:27:18.62,-29:43:39.6,2456566.695,2013-10-01.20,33.984,0.742,1.612,0.518,1.0,17.051,17.051,261.8275833333333,-29.727666666666664
2013-BLG-1639,BLG625.05,129947,17:39:24.24,-23:16:07.7,2456526.441,2013-08-21.94,20.535,0.182,5.566,1.864,0.534,19.03,19.712,264.85099999999994,-23.268805555555556
2013-BLG-1640,BLG642.32,77615,17:53:37.93,-21:43:01.6,2456512.975,2013-08-08.47,46.844,0.083,12.062,2.704,0.332,19.98,21.177,268.40804166666663,-21.71711111111111
2013-BLG-1641,BLG643.32,46454,17:53:54.53,-23:08:06.8,2456518.724,2013-08-14.22,18.446,0.088,11.46,2.648,1.0,20.341,20.341,268.4772083333333,-23.13522222222222
2013-BLG-1642,BLG501.02,185437,17:53:07.12,-30:16:55.2,2456522.951,2013-08-18.45,15.283,2.336,1.038,0.041,1.0,14.689,14.689,268.2796666666666,-30.282
2013-BLG-1643,BLG505.16,92485,17:54:52.74,-29:15:38.0,2456525.945,2013-08-21.45,26.764,0.476,2.277,0.894,0.149,18.366,20.434,268.7197499999999,-29.260555555555555
2013-BLG-1644,BLG510.31,72205,17:55:56.70,-35:01:08.4,2456526.322,2013-08-21.82,22.892,0.547,2.029,0.768,1.0,19.647,19.647,268.98625,-35.019
2013-BLG-1645,BLG511.07,178590,18:00:44.61,-27:47:47.6,2456525.094,2013-08-20.59,18.793,0.053,18.799,3.185,0.208,19.336,21.043,270.18587499999995,-27.796555555555557
2013-BLG-1646,BLG511.08,145295,18:05:30.91,-27:38:59.3,2456537.834,2013-09-02.33,162.981,0.098,10.254,2.527,0.135,18.893,21.063,271.3787916666666,-27.649805555555556
2013-BLG-1647,BLG511.11,172024,18:03:23.26,-27:30:26.6,2456588.86,2013-10-23.36,186.237,0.328,3.172,1.253,0.051,15.581,18.812,270.84691666666663,-27.50738888888889
2013-BLG-1648,BLG512.32,183531,18:00:45.34,-28:02:12.0,2456649.813,2013-12-23.31,59.809,0.0,19032.0,10.699,1.0,16.35,16.35,270.18891666666667,-28.03666666666667
2013-BLG-1649,BLG515.20,107288,18:03:41.94,-32:13:12.9,2456562.44,2013-09-26.94,24.996,0.341,3.056,1.213,0.806,16.141,16.376,270.92474999999996,-32.22025
2013-BLG-1650,BLG504.05,203404,17:56:35.59,-28:27:25.4,2456535.009,2013-08-30.51,23.829,1.894,1.071,0.074,1.0,15.143,15.143,269.14829166666664,-28.457055555555556
2013-BLG-1651,BLG507.13,30837,17:57:02.72,-31:43:36.4,2456537.842,2013-09-02.34,18.991,0.783,1.554,0.479,1.0,17.881,17.881,269.2613333333333,-31.726777777777777
2013-BLG-1652,BLG507.22,147004,17:56:30.40,-31:34:47.5,2456530.458,2013-08-25.96,41.698,0.031,32.074,3.765,0.141,19.372,21.501,269.1266666666666,-31.57986111111111
2013-BLG-1653,BLG507.31,82648,17:56:15.67,-31:04:38.5,2456526.387,2013-08-21.89,12.313,0.269,3.823,1.456,0.344,18.411,19.568,269.06529166666667,-31.07736111111111
2013-BLG-1654,BLG513.20,76708,18:03:39.82,-29:49:29.5,2456528.265,2013-08-23.77,15.182,0.433,2.468,0.981,1.0,18.779,18.779,270.91591666666665,-29.82486111111111
2013-BLG-1655,BLG535.10,67484,17:53:20.14,-32:24:04.3,2456526.233,2013-08-21.73,16.348,0.426,2.503,0.996,1.0,19.54,19.54,268.33391666666665,-32.40119444444444
2013-BLG-1656,BLG621.31,69576,17:33:34.01,-21:46:21.8,2456561.188,2013-09-25.69,49.959,0.278,3.697,1.42,1.0,19.062,19.062,263.39170833333327,-21.77272222222222
2013-BLG-1657,BLG653.05,69136,17:34:39.75,-29:00:06.5,2456533.935,2013-08-29.43,33.222,0.165,6.106,1.964,0.775,18.535,18.811,263.665625,-29.001805555555556
2013-BLG-1658,BLG661.19,12667,17:41:55.21,-33:27:47.7,2456509.638,2013-08-05.14,19.539,0.714,1.656,0.547,1.0,18.837,18.837,265.48004166666664,-33.46325
2013-BLG-1659,BLG500.10,29309,17:53:43.47,-28:45:00.8,2456523.749,2013-08-19.25,12.026,0.09,11.098,2.613,0.138,18.855,21.004,268.43112499999995,-28.750222222222224
2013-BLG-1660,BLG501.01,35832,17:54:19.62,-30:10:27.7,2456534.845,2013-08-30.34,23.98,0.251,4.077,1.526,0.605,19.845,20.391,268.58174999999994,-30.17436111111111
2013-BLG-1661,BLG505.23,111014,17:56:02.98,-29:06:10.1,2456527.274,2013-08-22.77,11.261,0.143,7.044,2.12,0.259,20.076,21.545,269.01241666666664,-29.102805555555555
2013-BLG-1662,BLG534.30,115587,17:50:54.34,-30:41:30.3,2456585.669,2013-10-20.17,30.816,0.386,2.73,1.09,1.0,16.226,16.226,267.7264166666666,-30.69175
2013-BLG-1663,BLG604.07,69729,17:43:10.11,-35:48:44.9,2456567.565,2013-10-02.06,47.174,0.058,17.239,3.091,1.0,18.001,18.001,265.79212499999994,-35.81247222222222
2013-BLG-1664,BLG641.14,35474,17:54:29.58,-21:01:44.6,2456539.49,2013-09-03.99,30.663,0.802,1.529,0.461,1.0,18.452,18.452,268.6232499999999,-21.029055555555555
2013-BLG-1665,BLG645.10,67371,17:58:50.45,-27:01:08.0,2456527.101,2013-08-22.60,16.075,1.534,1.126,0.129,1.0,16.712,16.712,269.7102083333333,-27.01888888888889
2013-BLG-1666,BLG500.29,3966,17:52:19.53,-28:13:25.0,2456525.979,2013-08-21.48,12.532,0.891,1.433,0.39,1.0,18.631,18.631,268.081375,-28.223611111111108
2013-BLG-1667,BLG504.08,35597,18:00:38.25,-28:02:03.6,2456621.941,2013-11-25.44,48.637,0.396,2.668,1.066,1.0,15.255,15.255,270.15937499999995,-28.034333333333336
2013-BLG-1668,BLG505.13,153750,17:56:40.26,-29:16:51.8,2456527.962,2013-08-23.46,1.797,2.066,1.055,0.058,1.0,16.5,16.5,269.16775,-29.281055555555554
2013-BLG-1669,BLG500.02,3917N,17:53:16.15,-29:11:42.2,2456527.175,2013-08-22.68,40.752,0.007,135.5,5.33,1.0,20.192,20.192,268.3172916666666,-29.195055555555555
2013-BLG-1670,BLG500.03,8251N,17:52:58.81,-29:04:18.8,2456523.253,2013-08-18.75,10.962,0.055,18.352,3.159,0.697,19.99,20.381,268.2450416666667,-29.07188888888889
2013-BLG-1671,BLG501.06,6666N,17:50:09.44,-30:21:26.4,2456527.691,2013-08-23.19,16.285,0.07,14.383,2.895,0.536,20.123,20.801,267.5393333333333,-30.357333333333333
2013-BLG-1672,BLG501.10,10054N,17:53:16.12,-29:56:21.8,2456520.853,2013-08-16.35,16.417,0.213,4.775,1.697,1.0,20.08,20.08,268.3171666666666,-29.93938888888889
2013-BLG-1673,BLG501.15,7149N,17:50:00.12,-29:59:56.5,2456525.061,2013-08-20.56,29.059,0.013,75.554,4.696,0.31,20.014,21.284,267.5005,-29.99902777777778
2013-BLG-1674,BLG501.21,11208N,17:52:00.32,-29:46:27.1,2456517.526,2013-08-13.03,18.358,0.069,14.536,2.906,0.341,20.126,21.292,268.0013333333333,-29.774194444444444
2013-BLG-1675,BLG501.23,7984N,17:50:24.30,-29:45:05.0,2456517.862,2013-08-13.36,17.218,0.008,120.9,5.206,0.226,20.191,21.805,267.60124999999994,-29.75138888888889
2013-BLG-1676,BLG506.10,3230N,17:59:00.36,-30:40:04.2,2456519.699,2013-08-15.20,39.287,0.034,29.172,3.662,0.096,20.181,22.722,269.75149999999996,-30.667833333333334
2013-BLG-1677,BLG512.11,9105N,18:03:59.95,-28:41:18.4,2456517.696,2013-08-13.20,54.882,0.034,29.527,3.676,0.215,20.288,21.957,270.9997916666667,-28.688444444444446
2013-BLG-1678,BLG504.01,106075,17:59:37.86,-28:34:06.6,2456531.533,2013-08-27.03,7.2,0.226,4.514,1.637,0.659,18.307,18.76,269.90775,-28.5685
2013-BLG-1679,BLG505.13,153498,17:56:40.74,-29:17:20.1,2456528.062,2013-08-23.56,2.03,2.076,1.054,0.057,1.0,15.46,15.46,269.16974999999996,-29.28891666666667
2013-BLG-1680,BLG507.29,104514,17:57:30.49,-31:15:08.7,2456530.754,2013-08-26.25,6.383,1.599,1.113,0.116,1.0,15.882,15.882,269.3770416666666,-31.252416666666665
2013-BLG-1681,BLG527.17,204,18:21:56.12,-23:02:33.9,2456698.296,2014-02-09.80,94.341,0.0,2310.5,8.409,1.0,15.548,15.548,275.48383333333334,-23.04275
2013-BLG-1682,BLG529.28,48281,18:19:56.12,-25:00:39.2,2456530.615,2013-08-26.11,17.768,1.122,1.266,0.256,1.0,16.868,16.868,274.9838333333333,-25.01088888888889
2013-BLG-1683,BLG535.23,2247,17:50:30.56,-32:16:18.5,2456550.735,2013-09-15.23,52.199,0.258,3.974,1.498,1.0,19.99,19.99,267.62733333333324,-32.27180555555555
2013-BLG-1684,BLG500.17,41583,17:54:50.34,-28:36:21.0,2456534.743,2013-08-30.24,7.393,0.183,5.52,1.855,1.0,17.646,17.646,268.70974999999993,-28.605833333333333
2013-BLG-1685,BLG501.04,161557,17:51:44.29,-30:23:25.3,2456530.725,2013-08-26.23,4.605,0.368,2.856,1.14,1.0,18.41,18.41,267.93454166666663,-30.390361111111112
2013-BLG-1686,BLG501.28,174072,17:52:26.19,-29:14:39.5,2456538.931,2013-09-03.43,56.758,0.072,13.822,2.851,0.159,19.302,21.3,268.10912499999995,-29.244305555555556
2013-BLG-1687,BLG505.15,143414,17:55:20.76,-29:21:55.5,2456539.293,2013-09-03.79,18.696,0.699,1.68,0.564,1.0,18.857,18.857,268.8365,-29.36541666666667
2013-BLG-1688,BLG506.08,89017,18:00:15.25,-30:43:11.8,2456532.259,2013-08-27.76,9.031,0.532,2.073,0.791,1.0,19.311,19.311,270.06354166666665,-30.719944444444444
2013-BLG-1689,BLG506.14,137694,17:55:51.19,-30:40:38.0,2456534.384,2013-08-29.88,5.293,0.075,13.356,2.814,0.89,17.423,17.55,268.96329166666663,-30.677222222222223
2013-BLG-1690,BLG506.25,127698,17:54:19.64,-30:10:27.7,2456534.704,2013-08-30.20,17.384,0.406,2.612,1.042,1.0,19.938,19.938,268.5818333333333,-30.17436111111111
2013-BLG-1691,BLG509.21,110591,17:57:28.26,-33:53:29.3,2456553.168,2013-09-17.67,29.738,1.328,1.181,0.18,1.0,17.363,17.363,269.36775,-33.89147222222222
2013-BLG-1692,BLG511.12,144444,18:02:41.30,-27:39:04.8,2456556.618,2013-09-21.12,13.767,0.06,16.723,3.058,1.0,15.795,15.795,270.6720833333333,-27.651333333333334
2013-BLG-1693,BLG512.26,122737,18:05:08.47,-28:10:48.5,2456541.411,2013-09-05.91,13.06,0.489,2.225,0.868,0.496,17.847,18.608,271.2852916666666,-28.18013888888889
2013-BLG-1694,BLG604.19,8287,17:47:28.81,-35:18:17.8,2456528.606,2013-08-24.11,23.838,1.315,1.185,0.184,1.0,17.017,17.017,266.8700416666667,-35.304944444444445
2013-BLG-1695,BLG662.28,61161,17:30:45.81,-29:52:40.1,2456524.052,2013-08-19.55,25.198,0.144,6.988,2.111,0.451,19.01,19.874,262.69087499999995,-29.877805555555558
2013-BLG-1696,BLG715.02,6014,17:36:29.34,-25:10:11.5,2456521.484,2013-08-16.98,17.694,0.84,1.485,0.429,1.0,18.963,18.963,264.12225,-25.16986111111111
2013-BLG-1697,BLG501.24,67075,17:49:39.31,-29:40:56.9,2456538.563,2013-09-03.06,13.8,0.57,1.961,0.731,0.687,18.564,18.972,267.4137916666666,-29.682472222222223
2013-BLG-1698,BLG501.28,126278,17:52:32.94,-29:15:14.9,2456532.045,2013-08-27.55,7.506,0.135,7.484,2.185,0.594,19.897,20.462,268.13725,-29.25413888888889
2013-BLG-1699,BLG504.19,125687,17:58:51.26,-27:53:43.1,2456531.868,2013-08-27.37,7.57,0.266,3.854,1.465,1.0,20.397,20.397,269.7135833333333,-27.895305555555556
2013-BLG-1700,BLG504.20,17967,17:58:26.67,-27:52:05.1,2456534.512,2013-08-30.01,37.537,0.063,15.777,2.995,0.08,19.437,22.175,269.61112499999996,-27.868083333333335
2013-BLG-1701,BLG505.31,155496,17:55:55.59,-28:52:42.0,2456561.22,2013-09-25.72,40.198,0.073,13.819,2.851,0.57,18.832,19.443,268.981625,-28.878333333333334
2013-BLG-1702,BLG506.29,102938,17:57:26.47,-30:05:11.4,2456536.604,2013-09-01.10,16.005,0.249,4.103,1.533,0.635,19.642,20.135,269.3602916666666,-30.086499999999997
2013-BLG-1703,BLG512.18,216352,18:04:55.00,-28:19:20.0,2456546.567,2013-09-11.07,12.932,0.598,1.889,0.691,0.317,16.088,17.334,271.22916666666663,-28.322222222222223
2013-BLG-1704,BLG534.20,18174,17:52:50.01,-30:56:45.5,2456187.471,2012-09-16.97,2.144,0.479,2.261,0.886,1.0,17.743,17.743,268.208375,-30.945972222222224
2013-BLG-1705,BLG545.08,96474,18:16:27.02,-24:55:51.0,2456522.211,2013-08-17.71,31.217,1.383,1.163,0.164,1.0,16.951,16.951,274.1125833333333,-24.930833333333336
2013-BLG-1706,BLG600.14,51863,17:49:46.35,-37:31:24.5,2456575.817,2013-10-10.32,187.094,0.158,6.407,2.017,0.048,16.912,20.207,267.443125,-37.523472222222225
2013-BLG-1707,BLG613.11,46867,17:30:53.35,-29:18:32.6,2456526.317,2013-08-21.82,32.134,0.412,2.577,1.028,1.0,20.476,20.476,262.72229166666665,-29.309055555555556
2013-BLG-1708,BLG629.21,60120,17:45:19.52,-19:45:29.1,2456554.81,2013-09-19.31,47.84,0.7,1.679,0.563,1.0,18.741,18.741,266.3313333333333,-19.75808333333333
2013-BLG-1709,BLG661.16,9563,17:37:27.54,-33:43:30.5,2456540.612,2013-09-05.11,33.442,0.335,3.11,1.232,1.0,18.309,18.309,264.36475,-33.72513888888889
2013-BLG-1710,BLG500.19,111646,17:53:18.15,-28:30:42.3,2456534.599,2013-08-30.10,9.441,0.362,2.894,1.154,1.0,18.992,18.992,268.32562499999995,-28.51175
2013-BLG-1711,BLG504.22,91829,17:56:47.80,-27:53:41.1,2456549.355,2013-09-13.86,53.734,0.161,6.278,1.995,0.477,19.366,20.17,269.1991666666666,-27.89475
2013-BLG-1712,BLG508.30,82122,17:56:44.77,-32:31:17.6,2456554.301,2013-09-18.80,51.331,0.092,10.952,2.599,0.194,17.997,19.778,269.18654166666664,-32.52155555555555
2013-BLG-1713,BLG511.08,106626,18:05:47.44,-27:33:48.5,2456542.256,2013-09-06.76,15.896,0.197,5.155,1.781,0.22,17.386,19.03,271.4476666666666,-27.563472222222224
2013-BLG-1714,BLG609.23,38971,17:38:17.69,-34:42:34.0,2456579.429,2013-10-13.93,51.05,0.92,1.405,0.37,1.0,18.236,18.236,264.5737083333333,-34.70944444444445
2013-BLG-1715,BLG626.03,97432,17:40:56.76,-24:29:34.8,2456520.87,2013-08-16.37,49.212,0.043,23.023,3.405,0.16,19.234,21.225,265.2365,-24.493000000000002
2013-BLG-1716,BLG626.07,113045,17:38:06.82,-24:39:24.6,2456523.12,2013-08-18.62,6.733,0.517,2.123,0.817,1.0,18.292,18.292,264.52841666666666,-24.65683333333333
2013-BLG-1717,BLG630.16,49789,17:42:48.34,-21:05:35.9,2456558.917,2013-09-23.42,42.692,1.392,1.161,0.162,1.0,17.323,17.323,265.70141666666666,-21.093305555555553
2013-BLG-1718,BLG637.29,66913,17:50:34.24,-21:03:34.2,2456529.34,2013-08-24.84,9.027,1.637,1.106,0.109,1.0,16.331,16.331,267.64266666666657,-21.0595
2013-BLG-1719,BLG638.04,73992,17:50:40.76,-23:20:58.1,2456540.899,2013-09-05.40,41.944,0.089,11.279,2.631,0.688,19.5,19.905,267.6698333333333,-23.34947222222222
2013-BLG-1720,BLG643.13,20875,17:55:22.91,-23:36:57.6,2456519.599,2013-08-15.10,61.338,0.653,1.767,0.618,1.0,19.928,19.928,268.8454583333333,-23.616
2013-BLG-1721,BLG501.03,22246N,17:52:30.37,-30:17:33.7,2456533.85,2013-08-29.35,18.375,0.097,10.379,2.54,1.0,20.34,20.34,268.1265416666667,-30.292694444444447
2013-BLG-1722,BLG501.28,9027N,17:52:32.90,-29:15:14.9,2456532.111,2013-08-27.61,6.76,0.148,6.794,2.08,1.0,20.159,20.159,268.1370833333333,-29.25413888888889
2013-BLG-1723,BLG505.23,10713N,17:55:48.99,-29:10:04.3,2456531.212,2013-08-26.71,27.91,0.11,9.098,2.397,0.488,20.16,20.938,268.954125,-29.16786111111111
2013-BLG-1724,BLG501.09,36376,17:54:21.95,-29:54:51.6,2456545.697,2013-09-10.20,48.466,0.154,6.567,2.043,0.39,19.492,20.515,268.5914583333333,-29.91433333333333
2013-BLG-1725,BLG502.15,65125,17:49:34.67,-33:36:10.9,2456558.758,2013-09-23.26,67.441,0.052,19.366,3.218,0.07,17.354,20.245,267.3944583333333,-33.60302777777778
2013-BLG-1726,BLG505.17,179998,18:00:07.41,-29:07:41.2,2456538.384,2013-09-02.88,3.134,2.148,1.049,0.052,1.0,16.875,16.875,270.030875,-29.12811111111111
2013-BLG-1727,BLG505.18,27048,17:59:53.04,-29:04:02.7,2456534.469,2013-08-29.97,11.016,1.637,1.106,0.11,1.0,17.49,17.49,269.97099999999995,-29.067416666666666
2013-BLG-1728,BLG506.06,17770,17:56:24.43,-30:56:50.8,2456541.561,2013-09-06.06,4.172,0.3,3.445,1.343,1.0,17.953,17.953,269.10179166666666,-30.947444444444443
