Event,Field,Star No,RA (J2000),Dec (J2000),Tmax (HJD),Tmax (UT),tau,Umin,Amax,Dmag,fbl,Ibl,I0,RA_deg,Dec_deg
2011-BLG-1280,BLG534.09,76760,17:54:11.35,-31:08:29.6,2455808.138,2011-09-03.64,48.21,0.123,8.183,2.282,0.23,20.426,22.024,268.54729166666664,-31.141555555555556
2011-BLG-1281,BLG611.14,111958,17:33:55.10,-27:23:06.7,2455804.575,2011-08-31.07,5.376,0.229,4.461,1.624,1.0,20.547,20.547,263.4795833333333,-27.385194444444444
2011-BLG-1282,BLG500.09,78760,17:54:11.24,-28:45:53.0,2455818.345,2011-09-13.85,29.919,0.24,4.251,1.571,1.0,19.238,19.238,268.54683333333327,-28.764722222222222
2011-BLG-1283,BLG501.14,83021,17:50:29.31,-30:00:27.2,2455807.68,2011-09-03.18,7.138,0.644,1.784,0.629,1.0,19.7,19.7,267.622125,-30.007555555555555
2011-BLG-1284,BLG501.27,35711,17:53:37.78,-29:17:15.7,2455813.403,2011-09-08.90,6.733,0.367,2.86,1.141,1.0,18.73,18.73,268.4074166666666,-29.287694444444448
2011-BLG-1285,BLG501.27,137920,17:53:13.40,-29:20:49.5,2455813.342,2011-09-08.84,8.514,0.877,1.446,0.4,1.0,18.064,18.064,268.3058333333333,-29.347083333333334
2011-BLG-1286,BLG501.28,125874,17:52:30.70,-29:15:45.5,2455806.728,2011-09-02.23,13.661,0.619,1.839,0.661,1.0,20.041,20.041,268.12791666666664,-29.26263888888889
2011-BLG-1287,BLG504.24,62695,17:55:37.92,-27:44:14.6,2455816.714,2011-09-12.21,17.644,1.407,1.157,0.158,1.0,18.191,18.191,268.908,-27.73738888888889
2011-BLG-1288,BLG504.30,69609,17:56:32.57,-27:33:09.6,2455825.983,2011-09-21.48,58.703,1.472,1.14,0.142,1.0,18.227,18.227,269.1357083333333,-27.552666666666667
2011-BLG-1289,BLG505.07,185297,17:55:12.95,-29:47:02.7,2455832.964,2011-09-28.46,53.847,0.235,4.335,1.593,0.519,19.341,20.053,268.8039583333333,-29.784083333333335
2011-BLG-1290,BLG505.14,49171,17:56:20.15,-29:14:50.1,2455796.212,2011-08-22.71,22.946,0.665,1.743,0.603,1.0,20.254,20.254,269.08395833333327,-29.24725
2011-BLG-1291,BLG505.15,34557,17:55:40.77,-29:18:23.2,2455808.637,2011-09-04.14,10.046,1.265,1.203,0.2,1.0,18.459,18.459,268.919875,-29.306444444444445
2011-BLG-1292,BLG506.30,80942,17:56:51.11,-29:55:24.6,2455814.088,2011-09-09.59,33.139,0.4,2.647,1.057,0.255,18.926,20.409,269.2129583333333,-29.9235
2011-BLG-1293,BLG511.04,152238,18:02:47.19,-27:56:16.9,2455821.788,2011-09-17.29,74.899,0.167,6.053,1.955,1.0,19.541,19.541,270.69662500000004,-27.938027777777776
2011-BLG-1294,BLG512.10,28676,18:04:40.85,-28:44:35.9,2455813.359,2011-09-08.86,18.182,1.592,1.114,0.117,1.0,17.458,17.458,271.17020833333333,-28.743305555555555
2011-BLG-1295,BLG512.14,63666,18:01:49.72,-28:51:26.5,2455805.428,2011-08-31.93,1.52,0.284,3.623,1.398,1.0,17.879,17.879,270.4571666666666,-28.857361111111114
2011-BLG-1296,BLG520.04,73351,18:08:47.36,-29:37:59.9,2455810.352,2011-09-05.85,11.061,0.323,3.213,1.267,0.421,17.861,18.801,272.1973333333333,-29.633305555555555
2011-BLG-1297,BLG534.26,162039,17:53:48.07,-30:33:23.3,2455869.339,2011-11-03.84,78.626,0.35,2.988,1.188,0.234,17.156,18.735,268.45029166666666,-30.556472222222222
2011-BLG-1298,BLG573.31,103004,18:07:22.91,-31:09:01.5,2455802.477,2011-08-28.98,7.772,0.144,7.009,2.114,1.0,18.311,18.311,271.8454583333333,-31.150416666666665
2011-BLG-1299,BLG611.31,108819,17:34:07.69,-26:40:24.5,2455808.183,2011-09-03.68,86.667,0.229,4.454,1.622,0.32,20.181,21.419,263.5320416666666,-26.673472222222223
2011-BLG-1300,BLG613.15,75727,17:27:46.63,-29:27:22.4,2455800.157,2011-08-26.66,5.432,0.74,1.615,0.52,1.0,16.78,16.78,261.94429166666663,-29.456222222222223
2011-BLG-1301,BLG613.16,78534,17:26:59.98,-29:29:11.7,2455800.031,2011-08-26.53,32.353,0.0,26489.0,11.058,0.35,20.075,21.215,261.74991666666665,-29.486583333333336
2011-BLG-1302,BLG617.29,41603,17:16:01.07,-29:17:42.0,2455857.367,2011-10-22.87,34.505,0.51,2.146,0.829,1.0,16.887,16.887,259.0044583333333,-29.295
2011-BLG-1303,BLG506.28,90796,17:58:22.02,-29:55:49.8,2455808.628,2011-09-04.13,7.164,0.232,4.394,1.607,1.0,19.82,19.82,269.59174999999993,-29.930500000000002
2011-BLG-1304,BLG501.01,186264,17:53:45.13,-30:13:08.7,2455825.704,2011-09-21.20,24.226,0.255,4.023,1.511,0.268,17.75,19.178,268.4380416666666,-30.21908333333333
2011-BLG-1305,BLG501.04,165516,17:51:37.27,-30:21:44.0,2455812.495,2011-09-08.00,5.754,0.068,14.757,2.922,0.154,19.952,21.984,267.9052916666667,-30.362222222222222
2011-BLG-1306,BLG505.25,174162,17:54:30.20,-29:00:57.9,2455825.714,2011-09-21.21,20.286,0.502,2.176,0.844,0.188,14.259,16.074,268.6258333333333,-29.016083333333334
2011-BLG-1307,BLG505.28,153996,17:58:15.09,-28:41:17.8,2455820.024,2011-09-15.52,5.805,0.731,1.627,0.529,1.0,16.065,16.065,269.56287499999996,-28.688277777777778
2011-BLG-1308,BLG507.03,65522,17:58:23.16,-32:07:08.5,2455819.114,2011-09-14.61,18.548,0.848,1.476,0.423,1.0,17.787,17.787,269.59649999999993,-32.11902777777778
2011-BLG-1309,BLG508.29,24039,17:57:49.41,-32:22:49.7,2455826.562,2011-09-22.06,22.946,0.235,4.345,1.595,0.684,17.988,18.399,269.455875,-32.380472222222224
2011-BLG-1310,BLG512.28,72383,18:03:51.96,-28:12:30.8,2455810.748,2011-09-06.25,12.911,0.0,1974893.0,15.739,0.225,17.893,19.514,270.9665,-28.208555555555556
2011-BLG-1311,BLG519.26,63776,18:10:36.80,-27:29:50.4,2455829.328,2011-09-24.83,14.474,0.456,2.362,0.933,0.656,13.27,13.728,272.6533333333333,-27.497333333333334
2011-BLG-1312,BLG523.23,138690,18:12:30.78,-27:09:44.9,2455819.513,2011-09-15.01,86.659,0.406,2.614,1.043,1.0,19.591,19.591,273.1282499999999,-27.16247222222222
2011-BLG-1313,BLG604.13,96067,17:44:50.73,-35:27:10.5,2455825.519,2011-09-21.02,54.267,0.017,59.642,4.439,0.156,18.451,20.466,266.211375,-35.45291666666667
2011-BLG-1314,BLG501.11,51453,17:52:45.28,-30:07:51.4,2455834.787,2011-09-30.29,31.028,1.219,1.221,0.217,1.0,18.108,18.108,268.1886666666667,-30.130944444444445
2011-BLG-1315,BLG501.12,28188,17:52:10.59,-29:56:44.3,2455825.416,2011-09-20.92,10.565,1.286,1.195,0.193,1.0,17.162,17.162,268.044125,-29.94563888888889
2011-BLG-1316,BLG501.20,18212,17:52:49.79,-29:42:06.0,2455821.426,2011-09-16.93,27.058,0.376,2.8,1.118,0.044,14.193,17.591,268.2074583333333,-29.701666666666664
2011-BLG-1317,BLG501.22,40559,17:51:18.51,-29:47:29.8,2455849.828,2011-10-15.33,41.15,0.519,2.117,0.814,0.369,17.7,18.783,267.82712499999997,-29.791611111111113
2011-BLG-1318,BLG504.04,132160,17:57:31.98,-28:32:10.7,2455816.604,2011-09-12.10,7.602,0.094,10.71,2.574,0.694,19.307,19.704,269.38325,-28.536305555555558
2011-BLG-1319,BLG504.18,116719,17:59:30.32,-27:53:47.5,2455867.752,2011-11-02.25,50.942,1.347,1.174,0.175,1.0,17.178,17.178,269.8763333333333,-27.896527777777777
2011-BLG-1320,BLG505.04,48381,17:57:49.57,-29:35:02.6,2455817.427,2011-09-12.93,55.631,0.044,22.994,3.404,0.212,19.772,21.456,269.4565416666666,-29.584055555555555
2011-BLG-1321,BLG505.26,133235,17:59:30.91,-28:44:10.9,2455820.46,2011-09-15.96,5.931,1.112,1.272,0.261,1.0,16.192,16.192,269.87879166666664,-28.736361111111112
2011-BLG-1322,BLG505.32,24834,17:55:42.54,-28:43:58.4,2455811.93,2011-09-07.43,29.302,0.274,3.749,1.435,0.101,18.945,21.432,268.92725,-28.732888888888887
2011-BLG-1323,BLG506.32,145693,17:55:09.34,-30:04:44.1,2455854.338,2011-10-19.84,128.881,0.012,80.602,4.766,0.157,19.339,21.346,268.78891666666664,-30.078916666666668
2011-BLG-1324,BLG512.15,137128,18:00:48.45,-28:45:36.3,2455819.04,2011-09-14.54,19.414,0.661,1.75,0.607,0.468,17.902,18.727,270.201875,-28.760083333333334
2011-BLG-1325,BLG515.06,113469,18:01:30.69,-32:52:48.0,2455812.247,2011-09-07.75,15.778,0.153,6.609,2.05,0.323,19.449,20.677,270.37787499999996,-32.88
2011-BLG-1326,BLG534.23,66719,17:50:15.54,-31:01:47.2,2455821.276,2011-09-16.78,18.891,1.519,1.129,0.132,1.0,17.697,17.697,267.56474999999995,-31.029777777777777
2011-BLG-1327,BLG611.09,48016,17:37:48.01,-27:20:54.3,2455812.896,2011-09-08.40,147.622,0.068,14.812,2.927,0.053,19.317,22.498,264.45004166666666,-27.348416666666665
2011-BLG-1328,BLG625.30,47689,17:39:44.93,-22:17:34.8,2455808.074,2011-09-03.57,12.473,0.707,1.667,0.555,0.309,14.053,15.329,264.9372083333333,-22.293000000000003
2011-BLG-1329,BLG500.03,30244,17:53:02.14,-29:04:15.2,2455816.691,2011-09-12.19,23.195,0.032,30.842,3.723,0.232,19.614,21.202,268.25891666666666,-29.070888888888888
2011-BLG-1330,BLG500.13,104581,17:51:04.73,-28:42:08.5,2455826.494,2011-09-21.99,9.934,0.836,1.489,0.432,1.0,17.176,17.176,267.7697083333333,-28.70236111111111
2011-BLG-1331,BLG501.10,33345,17:53:34.84,-29:56:29.2,2455861.607,2011-10-27.11,58.021,1.866,1.074,0.078,1.0,16.629,16.629,268.3951666666666,-29.941444444444446
2011-BLG-1332,BLG504.13,117889,17:56:46.11,-28:13:58.7,2455855.364,2011-10-20.86,71.12,0.112,8.995,2.385,0.221,18.547,20.185,269.192125,-28.23297222222222
2011-BLG-1333,BLG505.01,78664,17:59:47.98,-29:37:54.2,2455826.469,2011-09-21.97,135.22,0.337,3.095,1.227,0.055,17.528,20.681,269.94991666666664,-29.631722222222223
2011-BLG-1334,BLG505.13,88076,17:56:55.18,-29:18:53.4,2455863.41,2011-10-28.91,45.659,1.442,1.147,0.149,1.0,17.771,17.771,269.2299166666666,-29.314833333333333
2011-BLG-1335,BLG505.29,127951,17:57:29.61,-28:49:30.2,2455821.853,2011-09-17.35,52.024,0.128,7.836,2.235,0.062,18.432,21.449,269.37337499999995,-28.825055555555554
2011-BLG-1336,BLG506.20,98531,17:58:06.45,-30:19:18.2,2456011.116,2012-03-24.62,120.109,0.714,1.655,0.547,1.0,17.58,17.58,269.5268749999999,-30.32172222222222
2011-BLG-1337,BLG506.23,94216,17:56:01.75,-30:22:04.4,2455811.699,2011-09-07.20,4.737,0.871,1.452,0.405,1.0,19.284,19.284,269.0072916666667,-30.36788888888889
2011-BLG-1338,BLG506.24,96257,17:55:16.33,-30:21:31.8,2455828.068,2011-09-23.57,21.014,0.429,2.486,0.989,1.0,19.612,19.612,268.81804166666666,-30.358833333333333
2011-BLG-1339,BLG509.07,66194,17:55:15.53,-34:33:10.2,2455810.095,2011-09-05.59,12.336,0.877,1.446,0.401,1.0,17.337,17.337,268.81470833333333,-34.55283333333333
2011-BLG-1340,BLG512.05,217742,18:02:04.97,-28:57:41.1,2455815.223,2011-09-10.72,2.312,0.0,42949.0,11.582,1.0,19.955,19.955,270.52070833333335,-28.961416666666665
2011-BLG-1341,BLG512.15,135745,18:00:46.64,-28:46:07.7,2455829.003,2011-09-24.50,30.76,0.185,5.47,1.845,0.105,17.854,20.305,270.1943333333333,-28.768805555555556
2011-BLG-1342,BLG512.16,185820,18:00:02.79,-28:48:45.2,2455838.147,2011-10-03.65,14.71,0.603,1.877,0.684,1.0,16.997,16.997,270.011625,-28.812555555555555
2011-BLG-1343,BLG512.25,5807,18:00:27.55,-28:34:08.3,2455828.079,2011-09-23.58,13.267,1.375,1.166,0.167,1.0,17.29,17.29,270.11479166666663,-28.56897222222222
2011-BLG-1344,BLG513.07,81159,18:00:49.76,-30:23:55.0,2455812.733,2011-09-08.23,6.796,0.083,12.114,2.708,0.351,17.522,18.66,270.20733333333334,-30.398611111111112
2011-BLG-1345,BLG516.19,39254,18:04:57.38,-33:28:16.5,2455836.176,2011-10-01.68,17.752,0.236,4.328,1.591,1.0,18.134,18.134,271.2390833333333,-33.471250000000005
2011-BLG-1346,BLG525.32,35209,18:12:17.41,-29:14:17.8,2455831.083,2011-09-26.58,86.353,0.038,26.149,3.544,0.155,18.169,20.19,273.0725416666666,-29.23827777777778
2011-BLG-1347,BLG603.12,159688,17:45:32.19,-34:14:52.6,2455822.499,2011-09-18.00,50.379,0.32,3.239,1.276,1.0,20.138,20.138,266.3841249999999,-34.24794444444444
2011-BLG-1348,BLG611.06,5367,17:34:21.78,-27:43:26.2,2455819.169,2011-09-14.67,11.163,0.88,1.442,0.398,1.0,19.354,19.354,263.59074999999996,-27.72394444444444
2011-BLG-1349,BLG653.20,79222,17:35:55.33,-28:28:12.1,2455811.574,2011-09-07.07,276.078,0.116,8.636,2.341,0.076,16.026,18.83,263.9805416666666,-28.470027777777776
2011-BLG-1350,BLG500.01,173337,17:53:54.80,-29:11:23.5,2455835.996,2011-10-01.50,88.087,0.084,11.873,2.686,0.108,18.764,21.184,268.4783333333333,-29.18986111111111
2011-BLG-1351,BLG506.18,41974,17:59:55.03,-30:10:12.1,2455820.02,2011-09-15.52,26.962,0.02,49.259,4.231,0.105,19.315,21.758,269.9792916666666,-30.17002777777778
2011-BLG-1352,BLG519.13,1991,18:08:04.73,-28:16:47.6,2455817.253,2011-09-12.75,9.969,0.156,6.487,2.03,1.0,19.67,19.67,272.01970833333326,-28.279888888888888
2011-BLG-1353,BLG519.13,49341,18:07:53.98,-28:15:19.0,2455814.39,2011-09-09.89,8.135,0.0,54712.0,11.845,1.0,19.443,19.443,271.9749166666666,-28.255277777777778
2011-BLG-1354,BLG519.25,94661,18:05:38.05,-27:59:21.9,2455851.058,2011-10-16.56,75.408,0.166,6.093,1.962,1.0,19.48,19.48,271.4085416666666,-27.989416666666667
2011-BLG-1355,BLG519.32,170586,18:06:13.76,-27:22:56.2,2455809.745,2011-09-05.25,19.265,0.843,1.481,0.427,1.0,19.363,19.363,271.5573333333333,-27.382277777777777
2011-BLG-1356,BLG520.08,108276,18:11:16.85,-29:17:56.5,2455811.748,2011-09-07.25,22.411,0.675,1.724,0.592,1.0,19.321,19.321,272.8202083333333,-29.29902777777778
2011-BLG-1357,BLG580.12,136316,18:08:04.95,-25:47:49.9,2455814.59,2011-09-10.09,5.974,0.27,3.808,1.452,1.0,18.476,18.476,272.02062499999994,-25.797194444444447
2011-BLG-1358,BLG603.25,99056,17:42:28.51,-33:56:10.7,2455877.848,2011-11-12.35,53.165,0.146,6.892,2.096,1.0,18.466,18.466,265.6187916666666,-33.93630555555555
2011-BLG-1359,BLG625.18,42843,17:42:27.40,-22:44:38.9,2455811.029,2011-09-06.53,37.934,0.0,194035.0,13.22,0.228,19.733,21.34,265.6141666666666,-22.74413888888889
2011-BLG-1360,BLG502.01,63919,17:54:03.78,-33:59:21.2,2455818.667,2011-09-14.17,48.169,0.045,22.338,3.373,0.22,20.075,21.721,268.5157499999999,-33.989222222222224
2011-BLG-1361,BLG503.16,104510,17:48:26.79,-34:51:20.4,2455821.41,2011-09-16.91,26.905,0.289,3.568,1.381,0.084,15.595,18.278,267.11162499999995,-34.85566666666667
2011-BLG-1362,BLG513.29,56884,18:03:08.18,-29:20:39.6,2455829.024,2011-09-24.52,11.958,0.3,3.449,1.344,0.301,14.121,15.423,270.7840833333333,-29.34433333333333
2011-BLG-1363,BLG513.29,127016,18:02:50.02,-29:23:53.9,2455879.38,2011-11-13.88,66.932,1.734,1.091,0.094,1.0,16.458,16.458,270.70841666666666,-29.398305555555556
2011-BLG-1364,BLG518.07,95063,18:06:13.76,-27:22:56.1,2455810.172,2011-09-05.67,20.587,0.848,1.476,0.423,1.0,19.004,19.004,271.5573333333333,-27.38225
2011-BLG-1365,BLG525.15,9855,18:12:17.24,-30:02:09.9,2455824.626,2011-09-20.13,25.848,0.745,1.607,0.515,1.0,18.394,18.394,273.0718333333333,-30.036083333333334
2011-BLG-1366,BLG613.10,56336,17:31:32.93,-29:14:27.0,2455816.156,2011-09-11.66,13.096,0.133,7.583,2.2,1.0,18.978,18.978,262.88720833333326,-29.240833333333335
2011-BLG-1367,BLG615.15,29199,17:22:15.57,-30:01:05.3,2455836.71,2011-10-02.21,95.973,0.236,4.318,1.588,0.074,17.615,20.438,260.564875,-30.01813888888889
2011-BLG-1368,BLG500.12,10041,17:52:19.14,-28:52:23.2,2455823.497,2011-09-19.00,51.623,0.102,9.807,2.479,0.257,20.461,21.936,268.07974999999993,-28.87311111111111
2011-BLG-1369,BLG505.05,141295,17:56:41.06,-29:39:13.5,2455821.142,2011-09-16.64,1.863,1.714,1.094,0.097,1.0,16.364,16.364,269.1710833333333,-29.65375
2011-BLG-1370,BLG625.15,112861,17:38:01.61,-22:54:55.3,2455811.651,2011-09-07.15,21.056,0.247,4.147,1.544,1.0,20.326,20.326,264.5067083333333,-22.91536111111111
2011-BLG-1371,BLG504.05,227158,17:56:33.06,-28:22:32.3,2455822.798,2011-09-18.30,12.099,0.013,76.82,4.714,0.59,20.233,20.807,269.13775,-28.37563888888889
2011-BLG-1372,BLG505.28,178322,17:57:58.04,-28:52:47.1,2455828.663,2011-09-24.16,3.086,0.078,12.827,2.77,1.0,18.413,18.413,269.4918333333333,-28.87975
2011-BLG-1373,BLG513.07,36918,18:01:02.97,-30:26:30.1,2455828.005,2011-09-23.50,6.299,1.142,1.256,0.248,1.0,14.949,14.949,270.26237499999996,-30.441694444444444
2011-BLG-1374,BLG516.14,34515,18:02:05.62,-33:32:23.2,2455817.969,2011-09-13.47,137.623,0.033,30.217,3.701,0.06,19.024,22.071,270.52341666666666,-33.53977777777778
2011-BLG-1375,BLG519.11,91073,18:09:11.31,-28:16:41.3,2455822.739,2011-09-18.24,7.343,0.482,2.25,0.88,1.0,19.226,19.226,272.29712499999994,-28.278138888888886
2011-BLG-1376,BLG525.11,93449,18:14:53.36,-29:56:09.6,2455826.503,2011-09-22.00,29.799,1.925,1.068,0.071,1.0,14.838,14.838,273.7223333333333,-29.936
2011-BLG-1377,BLG507.27,49931,17:59:09.56,-31:16:52.7,2455821.44,2011-09-16.94,2.968,0.648,1.776,0.624,1.0,17.989,17.989,269.7898333333333,-31.281305555555555
2011-BLG-1378,BLG511.20,75129,18:03:51.85,-27:11:40.1,2455824.231,2011-09-19.73,40.885,0.235,4.335,1.593,0.143,18.613,20.726,270.9660416666667,-27.194472222222224
2011-BLG-1379,BLG519.09,127624,18:10:36.28,-28:00:00.2,2455809.349,2011-09-04.85,103.238,0.141,7.16,2.137,0.195,18.411,20.189,272.65116666666665,-28.000055555555555
2011-BLG-1380,BLG520.21,29739,18:08:49.21,-29:00:42.1,2455863.047,2011-10-28.55,41.129,0.296,3.489,1.357,1.0,18.195,18.195,272.20504166666666,-29.011694444444444
2011-BLG-1381,BLG521.03,58024,18:09:34.45,-30:54:05.8,2455849.425,2011-10-14.93,40.767,1.275,1.199,0.197,1.0,17.203,17.203,272.39354166666664,-30.90161111111111
2011-BLG-1382,BLG521.17,50566,18:11:37.29,-30:19:35.6,2455834.949,2011-09-30.45,26.064,1.135,1.26,0.251,1.0,17.342,17.342,272.90537499999994,-30.326555555555554
2011-BLG-1383,BLG603.22,3830,17:45:21.38,-34:06:13.7,2455849.538,2011-10-15.04,32.636,1.805,1.081,0.085,1.0,13.962,13.962,266.3390833333333,-34.10380555555556
2011-BLG-1384,BLG603.31,94606,17:44:12.27,-33:36:18.9,2455842.013,2011-10-07.51,17.282,1.295,1.192,0.19,1.0,16.568,16.568,266.05112499999996,-33.60525
2011-BLG-1385,BLG609.18,140815,17:41:48.79,-34:32:43.6,2455823.937,2011-09-19.44,11.364,0.653,1.765,0.617,1.0,18.497,18.497,265.45329166666664,-34.54544444444444
2011-BLG-1386,BLG646.10,5513,18:04:30.41,-26:24:38.8,2455821.76,2011-09-17.26,24.455,0.053,18.73,3.181,0.132,19.09,21.288,271.1267083333333,-26.410777777777778
2011-BLG-1387,BLG522.15,68165,18:11:49.43,-26:10:51.2,2455842.94,2011-10-08.44,18.583,0.505,2.163,0.838,1.0,17.666,17.666,272.9559583333333,-26.18088888888889
2011-BLG-1388,BLG522.16,51374,18:11:04.67,-26:20:28.2,2455820.688,2011-09-16.19,11.191,0.17,5.958,1.938,1.0,19.691,19.691,272.7694583333333,-26.341166666666666
2011-BLG-1389,BLG525.17,21295,18:17:15.83,-29:38:19.5,2455838.872,2011-10-04.37,15.2,0.218,4.672,1.674,1.0,17.613,17.613,274.31595833333336,-29.638749999999998
2011-BLG-1390,BLG580.11,44773,18:09:09.62,-25:46:37.0,2455822.164,2011-09-17.66,4.993,1.452,1.145,0.147,1.0,17.345,17.345,272.2900833333333,-25.776944444444442
2011-BLG-1391,BLG613.25,67146,17:27:07.21,-29:09:55.8,2455815.206,2011-09-10.71,38.02,0.126,7.973,2.254,0.179,18.805,20.672,261.78004166666665,-29.165499999999998
2011-BLG-1392,BLG504.15,156741,17:55:07.63,-28:02:12.7,2455823.743,2011-09-19.24,0.811,0.547,2.026,0.767,1.0,16.866,16.866,268.78179166666666,-28.03686111111111
2011-BLG-1393,BLG505.09,26920,18:00:01.69,-29:21:12.7,2455829.587,2011-09-25.09,22.365,0.053,19.021,3.198,0.348,19.1,20.246,270.0070416666666,-29.353527777777778
2011-BLG-1394,BLG506.31,106603,17:56:02.42,-30:01:25.0,2455831.879,2011-09-27.38,18.079,0.15,6.744,2.072,0.711,19.618,19.988,269.0100833333333,-30.02361111111111
2011-BLG-1395,BLG521.16,31659,18:06:10.38,-30:30:15.8,2455989.478,2012-03-02.98,103.937,0.0,5416.3,9.334,1.0,16.666,16.666,271.54325,-30.50438888888889
2011-BLG-1396,BLG501.13,22951,17:51:29.98,-29:58:21.2,2455836.051,2011-10-01.55,72.185,0.003,326.1,6.283,0.103,18.818,21.284,267.8749166666667,-29.972555555555555
2011-BLG-1397,BLG505.30,156039,17:56:50.13,-28:37:31.9,2455823.157,2011-09-18.66,9.207,0.246,4.151,1.545,0.285,19.412,20.777,269.208875,-28.62552777777778
2011-BLG-1398,BLG512.04,162232,18:02:56.02,-28:56:37.3,2455836.8,2011-10-02.30,18.221,0.808,1.523,0.457,1.0,18.441,18.441,270.73341666666664,-28.943694444444446
2011-BLG-1399,BLG514.31,131751,18:01:31.89,-30:39:48.8,2455827.514,2011-09-23.01,5.682,0.471,2.297,0.903,1.0,19.141,19.141,270.38287499999996,-30.663555555555554
2011-BLG-1400,BLG518.07,44080,18:06:38.06,-27:05:44.2,2455855.907,2011-10-21.41,27.759,0.902,1.422,0.382,1.0,17.465,17.465,271.65858333333335,-27.09561111111111
2011-BLG-1401,BLG611.13,39301,17:35:05.55,-27:11:03.6,2455865.101,2011-10-30.60,27.723,0.477,2.273,0.891,0.639,16.742,17.228,263.773125,-27.184333333333335
2011-BLG-1402,BLG617.17,48349,17:18:54.01,-29:33:28.5,2455844.336,2011-10-09.84,28.798,1.763,1.087,0.09,1.0,15.302,15.302,259.72504166666664,-29.557916666666667
2011-BLG-1403,BLG624.11,64463,17:40:54.73,-21:46:45.9,2455812.214,2011-09-07.71,138.492,0.438,2.444,0.97,0.046,15.444,18.784,265.2280416666666,-21.779416666666666
2011-BLG-1404,BLG502.05,77675,17:51:03.35,-33:56:34.8,2455827.356,2011-09-22.86,20.907,0.271,3.788,1.446,1.0,20.166,20.166,267.76395833333333,-33.943
2011-BLG-1405,BLG506.23,109455,17:55:59.62,-30:13:39.5,2455846.462,2011-10-11.96,11.113,0.514,2.132,0.822,1.0,16.344,16.344,268.9984166666667,-30.227638888888887
2011-BLG-1406,BLG507.28,54300,17:58:17.17,-31:13:55.8,2455892.626,2011-11-27.13,37.18,0.454,2.371,0.937,1.0,16.623,16.623,269.57154166666663,-31.232166666666664
2011-BLG-1407,BLG512.14,108492,18:01:49.92,-28:37:35.9,2455851.047,2011-10-16.55,13.675,0.883,1.44,0.396,1.0,15.715,15.715,270.4579999999999,-28.626638888888888
2011-BLG-1408,BLG525.13,132829,18:13:14.14,-29:54:55.6,2455826.923,2011-09-22.42,2.248,0.866,1.457,0.408,1.0,17.938,17.938,273.3089166666666,-29.915444444444443
2011-BLG-1409,BLG535.06,115243,17:50:00.54,-32:49:22.1,2455826.399,2011-09-21.90,7.271,0.342,3.053,1.212,1.0,20.118,20.118,267.50224999999995,-32.82280555555556
2011-BLG-1410,BLG613.08,68613,17:32:49.61,-29:23:10.6,2455835.239,2011-09-30.74,15.52,0.04,25.121,3.5,1.0,19.332,19.332,263.2067083333333,-29.386277777777778
2011-BLG-1411,BLG615.26,82310,17:26:26.72,-29:19:53.4,2455840.18,2011-10-05.68,52.651,0.133,7.588,2.2,0.043,16.41,19.838,261.6113333333333,-29.3315
2011-BLG-1412,BLG501.11,19245,17:52:58.05,-30:00:02.3,2455825.717,2011-09-21.22,0.52,1.365,1.169,0.169,1.0,14.888,14.888,268.24187499999994,-30.00063888888889
2011-BLG-1413,BLG501.20,175562,17:52:27.21,-29:42:20.9,2455846.032,2011-10-11.53,20.289,0.401,2.643,1.055,0.191,14.729,16.528,268.11337499999996,-29.705805555555553
2011-BLG-1414,BLG502.02,20225,17:53:26.99,-33:59:39.8,2455833.479,2011-09-28.98,16.038,0.675,1.724,0.591,1.0,18.411,18.411,268.36245833333334,-33.99438888888889
2011-BLG-1415,BLG507.31,18147,17:56:23.22,-31:14:14.3,2455829.099,2011-09-24.60,22.147,0.29,3.559,1.378,1.0,19.932,19.932,269.09675,-31.237305555555558
2011-BLG-1416,BLG512.27,175436,18:04:20.43,-27:59:36.0,2455827.048,2011-09-22.55,2.186,0.348,3.001,1.193,1.0,19.572,19.572,271.08512499999995,-27.993333333333336
2011-BLG-1417,BLG518.13,78395,18:07:51.11,-26:48:56.5,2455836.166,2011-10-01.67,13.36,0.436,2.455,0.975,1.0,18.874,18.874,271.9629583333333,-26.815694444444446
2011-BLG-1418,BLG609.28,43654,17:40:38.02,-34:22:03.1,2455833.281,2011-09-28.78,18.246,0.053,18.88,3.19,1.0,19.376,19.376,265.15841666666665,-34.36752777777778
2011-BLG-1419,BLG645.02,126880,17:58:37.82,-27:14:55.4,2455829.791,2011-09-25.29,16.437,0.72,1.645,0.54,1.0,17.538,17.538,269.6575833333333,-27.248722222222224
2011-BLG-1420,BLG501.03,138155,17:52:38.33,-30:12:16.9,2455827.52,2011-09-23.02,0.996,0.228,4.476,1.627,1.0,19.126,19.126,268.1597083333333,-30.204694444444442
2011-BLG-1421,BLG502.13,1682,17:51:10.55,-33:49:16.8,2455841.383,2011-10-06.88,43.279,0.262,3.915,1.482,1.0,20.172,20.172,267.7939583333333,-33.821333333333335
2011-BLG-1422,BLG507.30,85187,17:56:56.41,-31:06:01.3,2455829.436,2011-09-24.94,8.198,0.79,1.544,0.472,1.0,18.462,18.462,269.23504166666663,-31.100361111111113
2011-BLG-1423,BLG534.19,74662,17:53:18.42,-30:53:21.9,2455831.66,2011-09-27.16,9.741,0.088,11.446,2.647,0.381,18.422,19.471,268.32674999999995,-30.889416666666666
