Event,Field,Star No,RA (J2000),Dec (J2000),Tmax (HJD),Tmax (UT),tau,Umin,Amax,Dmag,fbl,Ibl,I0,RA_deg,Dec_deg
2007-BLG-437,BLG207.3,79683,18:03:14.32,-28:48:58.9,2454317.505,2007-08-05.00,20.981,0.125,8.030,2.262,0.111,17.976,20.362,270.80966666666666,-28.81636111111111
2007-BLG-438,BLG214.1,134172,17:58:21.70,-28:30:28.5,2454318.847,2007-08-06.35,34.391,0.142,7.100,2.128,0.204,18.989,20.716,269.5904166666666,-28.507916666666667
2007-BLG-439,BLG215.5,128877,17:59:33.87,-28:01:49.5,2454315.779,2007-08-03.28,3.685,0.152,6.633,2.054,0.602,18.616,19.167,269.891125,-28.030416666666667
2007-BLG-440,BLG100.6,107785,17:50:09.88,-29:52:58.9,2454365.847,2007-09-22.35,140.042,0.115,8.702,2.349,0.583,20.384,20.97,267.54116666666664,-29.883027777777777
2007-BLG-441,BLG155.6,50950,17:51:53.28,-32:22:30.7,2454320.279,2007-08-07.78,16.720,1.074,1.293,0.279,1.0,18.612,18.612,267.972,-32.375194444444446
2007-BLG-442,BLG156.4,68159,17:56:02.49,-32:13:57.5,2454324.98,2007-08-12.48,12.286,1.431,1.150,0.152,1.0,17.179,17.179,269.010375,-32.23263888888889
2007-BLG-443,BLG196.5,146193,18:04:01.59,-29:13:24.1,2454327.524,2007-08-15.02,8.432,0.287,3.587,1.387,0.732,16.799,17.138,271.006625,-29.22336111111111
2007-BLG-444,BLG207.1,24591,18:03:13.23,-29:10:45.8,2454317.354,2007-08-04.85,11.306,0.470,2.301,0.905,1.0,19.626,19.626,270.805125,-29.17938888888889
2007-BLG-445,BLG223.2,166851,18:00:10.74,-27:43:32.1,2454319.423,2007-08-06.92,10.195,0.155,6.525,2.036,0.271,19.196,20.616,270.04474999999996,-27.725583333333333
2007-BLG-446,BLG103.8,138269,17:55:59.58,-30:15:49.3,2454320.657,2007-08-08.16,7.020,0.030,33.622,3.817,0.34,18.995,20.165,268.99825,-30.263694444444443
2007-BLG-447,BLG121.2,67258,17:47:42.51,-34:52:45.0,2454364.279,2007-09-20.78,42.358,0.823,1.504,0.443,1.0,18.154,18.154,266.927125,-34.87916666666667
2007-BLG-448,BLG138.3,1321,17:45:19.18,-33:36:15.6,2454327.917,2007-08-15.42,23.735,0.252,4.055,1.520,0.506,19.103,19.843,266.32991666666663,-33.60433333333334
2007-BLG-449,BLG138.5,29193,17:45:05.66,-33:25:52.4,2454335.978,2007-08-23.48,33.148,0.324,3.207,1.265,1.0,19.853,19.853,266.2735833333333,-33.43122222222222
2007-BLG-450,BLG180.2,162190,17:53:20.53,-30:41:05.1,2454321.801,2007-08-09.30,2.937,1.585,1.116,0.119,1.0,16.676,16.676,268.33554166666664,-30.68475
2007-BLG-451,BLG195.4,176758,17:54:48.11,-28:58:00.8,2454329.935,2007-08-17.43,39.707,0.144,6.980,2.110,0.408,18.235,19.209,268.7004583333333,-28.96688888888889
2007-BLG-452,BLG141.8,29807,17:52:10.00,-33:51:18.1,2454377.919,2007-10-04.42,61.658,0.677,1.720,0.589,1.0,19.26,19.26,268.04166666666663,-33.85502777777778
2007-BLG-453,BLG155.5,85652,17:51:38.74,-32:12:13.6,2454334.922,2007-08-22.42,34.002,0.338,3.088,1.224,1.0,19.133,19.133,267.9114166666667,-32.20377777777778
2007-BLG-454,BLG164.8,82451,17:54:34.62,-32:02:18.0,2454329.468,2007-08-16.97,11.432,0.738,1.618,0.522,1.0,18.57,18.57,268.64424999999994,-32.038333333333334
2007-BLG-455,BLG182.1,24347,17:58:48.92,-30:55:50.6,2454337.51,2007-08-25.01,43.144,0.319,3.249,1.279,0.363,18.87,19.97,269.7038333333333,-30.930722222222222
2007-BLG-456,BLG206.2,111625,18:00:25.33,-28:55:41.8,2454346.42,2007-09-02.92,20.267,0.519,2.117,0.814,1.0,16.42,16.42,270.1055416666667,-28.92827777777778
2007-BLG-457,BLG224.1,143214,18:03:12.52,-27:53:17.8,2454340.777,2007-08-28.28,18.372,0.083,12.141,2.711,1.0,18.865,18.865,270.80216666666666,-27.888277777777777
2007-BLG-458,BLG234.5,12445,18:04:17.13,-26:55:51.4,2454330.904,2007-08-18.40,14.172,1.049,1.309,0.292,1.0,17.045,17.045,271.071375,-26.930944444444446
2007-BLG-459,BLG100.1,46723,17:51:01.16,-30:15:28.3,2454327.182,2007-08-14.68,12.960,0.791,1.544,0.472,1.0,19.063,19.063,267.75483333333335,-30.25786111111111
2007-BLG-460,BLG122.2,64737,17:49:50.60,-34:53:49.6,2454340.361,2007-08-27.86,23.968,0.327,3.178,1.255,0.453,18.181,19.04,267.46083333333326,-34.89711111111111
2007-BLG-461,BLG129.8,50700,17:43:03.08,-34:26:28.3,2454356.199,2007-09-12.70,46.915,0.322,3.224,1.271,1.0,19.693,19.693,265.7628333333333,-34.44119444444444
2007-BLG-462,BLG206.2,157905,18:00:24.09,-28:54:32.8,2454329.867,2007-08-17.37,7.093,1.260,1.204,0.202,1.0,17.232,17.232,270.10037499999993,-28.90911111111111
2007-BLG-463,BLG208.2,38413,18:06:11.18,-29:00:09.2,2454334.578,2007-08-22.08,24.293,0.383,2.750,1.099,0.451,18.669,19.534,271.54658333333333,-29.002555555555556
2007-BLG-464,BLG214.6,19512,17:56:48.66,-28:16:07.7,2454337.906,2007-08-25.41,20.041,1.609,1.111,0.114,1.0,15.323,15.323,269.20275,-28.268805555555556
2007-BLG-465,BLG216.4,194308,18:03:15.37,-28:01:08.4,2454336.422,2007-08-23.92,13.265,1.623,1.108,0.112,1.0,16.103,16.103,270.81404166666664,-28.019
2007-BLG-466,BLG233.6,105371,18:02:27.54,-26:58:13.1,2454329.345,2007-08-16.84,5.675,1.364,1.169,0.170,1.0,16.865,16.865,270.61475,-26.970305555555555
2007-BLG-467,BLG101.5,42785,17:53:17.16,-29:40:11.1,2454330.112,2007-08-17.61,30.215,0.569,1.963,0.732,1.0,18.495,18.495,268.32149999999996,-29.66975
2007-BLG-468,BLG164.5,46625,17:54:13.59,-31:38:22.6,2454326.451,2007-08-13.95,14.694,0.343,3.046,1.209,1.0,19.748,19.748,268.55662499999994,-31.639611111111112
2007-BLG-469,BLG190.1,8821,18:04:56.45,-30:19:47.8,2454338.87,2007-08-26.37,18.545,1.783,1.084,0.088,1.0,16.933,16.933,271.2352083333333,-30.329944444444443
2007-BLG-470,BLG218.5,154755,18:07:08.99,-28:01:02.6,2454326.484,2007-08-13.98,21.438,1.459,1.143,0.145,1.0,17.365,17.365,271.7874583333333,-28.01738888888889
2007-BLG-471,BLG190.4,149766,18:05:22.42,-29:47:04.4,2454341.156,2007-08-28.66,25.125,0.089,11.245,2.627,0.429,18.956,19.876,271.3434166666666,-29.784555555555556
2007-BLG-472,BLG214.7,85949,17:57:04.34,-28:22:02.1,2454332.358,2007-08-19.86,1.869,1.024,1.325,0.306,1.0,16.002,16.002,269.26808333333327,-28.367250000000002
2007-BLG-473,BLG102.8,212787,17:55:44.49,-29:40:27.4,2454350.473,2007-09-06.97,21.684,0.343,3.041,1.207,0.433,18.074,18.983,268.935375,-29.674277777777778
2007-BLG-474,BLG129.4,25611,17:44:51.66,-34:01:14.7,2454340.484,2007-08-27.98,21.881,0.779,1.559,0.482,1.0,18.957,18.957,266.21524999999997,-34.02075
2007-BLG-475,BLG140.1,61642,17:52:10.00,-33:51:18.2,2454374.639,2007-10-01.14,61.121,0.697,1.684,0.566,1.0,18.828,18.828,268.04166666666663,-33.85505555555556
2007-BLG-476,BLG140.6,107483,17:50:42.24,-33:30:57.7,2454335.466,2007-08-22.97,23.633,0.986,1.352,0.327,1.0,19.26,19.26,267.67599999999993,-33.51602777777778
2007-BLG-477,BLG179.3,91221,17:50:03.78,-30:33:20.8,2454375.837,2007-10-02.34,27.534,0.901,1.423,0.383,1.0,15.799,15.799,267.51574999999997,-30.555777777777777
2007-BLG-478,BLG180.2,144516,17:52:44.77,-30:40:42.2,2454322.39,2007-08-09.89,62.698,0.091,11.033,2.607,0.04,18.029,21.524,268.18654166666664,-30.67838888888889
2007-BLG-479,BLG215.4,123353,18:00:37.05,-28:03:20.7,2454366.805,2007-09-23.30,30.758,1.542,1.124,0.127,1.0,16.555,16.555,270.15437499999996,-28.05575
2007-BLG-480,BLG216.1,81786,18:03:36.52,-28:32:52.0,2454330.453,2007-08-17.95,6.242,0.313,3.311,1.300,1.0,17.742,17.742,270.9021666666667,-28.547777777777778
2007-BLG-481,BLG217.7,8469,18:04:12.03,-28:25:10.9,2454339.577,2007-08-27.08,28.029,0.500,2.182,0.847,1.0,19.156,19.156,271.050125,-28.419694444444445
2007-BLG-482,BLG224.5,140278,18:01:40.16,-27:27:44.6,2454332.09,2007-08-19.59,3.976,0.504,2.168,0.840,1.0,19.358,19.358,270.41733333333326,-27.46238888888889
2007-BLG-483,BLG242.8,68454,18:07:54.72,-26:46:34.4,2454339.077,2007-08-26.58,17.921,0.268,3.836,1.460,1.0,19.647,19.647,271.97799999999995,-26.77622222222222
2007-BLG-484,BLG130.5,16197,17:45:43.40,-34:01:06.5,2454483.711,2008-01-18.21,135.194,0.786,1.549,0.475,0.506,16.72,17.461,266.4308333333333,-34.01847222222222
2007-BLG-485,BLG180.8,180417,17:52:19.18,-30:50:05.2,2454333.833,2007-08-21.33,10.265,0.045,22.132,3.363,0.27,19.545,20.966,268.0799166666667,-30.834777777777777
2007-BLG-486,BLG206.7,77948,17:59:23.78,-28:58:57.7,2454337.125,2007-08-24.62,3.324,0.873,1.450,0.403,1.0,17.24,17.24,269.84908333333334,-28.982694444444444
2007-BLG-487,BLG227.2,39938,18:10:54.51,-27:49:31.4,2454332.821,2007-08-20.32,3.189,0.100,10.011,2.501,1.0,19.29,19.29,272.727125,-27.825388888888888
2007-BLG-488,BLG171.8,105051,17:52:42.85,-31:25:32.5,2454335.705,2007-08-23.20,5.296,0.144,6.984,2.110,1.0,19.566,19.566,268.17854166666666,-31.425694444444446
2007-BLG-489,BLG205.3,59911,17:57:55.90,-28:50:29.8,2454325.598,2007-08-13.10,16.907,0.159,6.331,2.004,0.396,18.103,19.109,269.4829166666666,-28.84161111111111
2007-BLG-490,BLG206.7,68076,17:59:10.85,-28:58:09.3,2454339.534,2007-08-27.03,33.095,0.211,4.814,1.706,0.171,17.987,19.907,269.79520833333333,-28.96925
2007-BLG-491,BLG157.5,42552,17:56:28.68,-32:13:15.3,2454352.588,2007-09-09.09,13.616,0.381,2.766,1.104,1.0,18.622,18.622,269.1195,-32.22091666666667
2007-BLG-492,BLG181.7,41025,17:55:05.25,-30:46:50.6,2454340.731,2007-08-28.23,3.231,0.546,2.030,0.769,1.0,18.566,18.566,268.77187499999997,-30.78072222222222
2007-BLG-493,BLG196.4,131017,18:05:04.82,-29:13:53.4,2454340.65,2007-08-28.15,9.281,0.291,3.544,1.374,1.0,19.565,19.565,271.2700833333333,-29.231499999999997
2007-BLG-494,BLG101.6,70387,17:52:37.04,-29:46:34.9,2454354.406,2007-09-10.91,19.664,0.033,30.398,3.707,1.0,18.359,18.359,268.15433333333334,-29.77636111111111
2007-BLG-495,BLG205.2,79906,17:58:29.26,-28:59:10.6,2454346.057,2007-09-02.56,14.147,1.446,1.146,0.148,1.0,17.709,17.709,269.6219166666666,-28.98627777777778
2007-BLG-496,BLG217.7,10296,18:04:12.01,-28:25:10.4,2454339.979,2007-08-27.48,37.384,0.319,3.257,1.282,1.0,19.686,19.686,271.05004166666663,-28.419555555555558
2007-BLG-497,BLG217.8,58464,18:04:28.43,-28:31:26.6,2454368.599,2007-09-25.10,18.031,0.113,8.915,2.375,1.0,16.052,16.052,271.1184583333333,-28.524055555555556
2007-BLG-498,BLG188.4,133718,17:59:44.06,-29:48:43.2,2454345.77,2007-09-02.27,20.117,0.220,4.623,1.662,0.031,13.384,17.168,269.9335833333333,-29.812
2007-BLG-499,BLG224.3,152429,18:02:08.30,-27:33:23.1,2454350.32,2007-09-06.82,8.264,1.420,1.153,0.155,1.0,14.675,14.675,270.53458333333333,-27.556416666666667
2007-BLG-500,BLG101.1,184395,17:54:57.47,-30:01:58.2,2454365.521,2007-09-22.02,11.582,0.102,9.797,2.478,0.913,16.522,16.621,268.7394583333333,-30.032833333333333
2007-BLG-501,BLG105.4,122665,18:02:50.00,-29:13:16.5,2454341.697,2007-08-29.20,2.584,0.914,1.410,0.373,1.0,18.185,18.185,270.7083333333333,-29.221249999999998
2007-BLG-502,BLG179.1,42999,17:50:14.50,-30:54:09.8,2454347.264,2007-09-03.76,7.461,0.670,1.734,0.597,1.0,18.935,18.935,267.56041666666664,-30.90272222222222
2007-BLG-503,BLG179.6,89909,17:49:39.73,-30:32:49.3,2454350.632,2007-09-07.13,57.913,0.108,9.284,2.419,0.114,19.023,21.379,267.4155416666666,-30.547027777777778
2007-BLG-504,BLG183.2,21806,18:01:14.68,-30:46:34.0,2454348.783,2007-09-05.28,19.175,0.568,1.967,0.734,1.0,19.169,19.169,270.3111666666666,-30.77611111111111
2007-BLG-505,BLG195.1,50629,17:53:41.31,-29:29:08.5,2454343.111,2007-08-30.61,6.977,0.578,1.940,0.720,1.0,19.245,19.245,268.422125,-29.485694444444444
2007-BLG-506,BLG217.5,66335,18:04:36.16,-28:05:03.1,2454344.851,2007-09-01.35,14.169,0.338,3.084,1.223,1.0,19.606,19.606,271.1506666666666,-28.084194444444442
2007-BLG-507,BLG138.6,31193,17:45:12.45,-33:35:54.7,2454343.41,2007-08-30.91,25.100,1.525,1.128,0.131,1.0,18.276,18.276,266.301875,-33.59852777777778
2007-BLG-508,BLG164.6,61849,17:55:03.52,-31:47:21.7,2454363.193,2007-09-19.69,23.731,0.230,4.425,1.615,1.0,19.689,19.689,268.76466666666664,-31.789361111111113
2007-BLG-509,BLG171.7,367,17:51:29.61,-31:22:09.9,2454398.095,2007-10-24.59,32.277,0.103,9.736,2.471,1.0,17.442,17.442,267.873375,-31.369416666666666
2007-BLG-510,BLG183.6,135463,18:00:21.25,-30:32:40.1,2454367.085,2007-09-23.59,35.902,0.368,2.855,1.139,1.0,19.309,19.309,270.08854166666663,-30.544472222222225
2007-BLG-511,BLG188.2,92785,18:00:05.39,-30:10:06.6,2454342.777,2007-08-30.28,11.949,0.589,1.911,0.703,1.0,19.771,19.771,270.0224583333333,-30.1685
2007-BLG-512,BLG194.7,62471,17:50:13.36,-29:27:34.1,2454351.529,2007-09-08.03,17.087,0.558,1.994,0.750,1.0,19.01,19.01,267.55566666666664,-29.45947222222222
2007-BLG-513,BLG198.1,97169,18:10:50.76,-29:40:40.6,2454352.623,2007-09-09.12,9.978,0.348,2.999,1.192,1.0,18.803,18.803,272.71149999999994,-29.677944444444446
2007-BLG-514,BLG223.5,1428,17:58:03.09,-27:31:05.7,2454386.284,2007-10-12.78,75.978,0.000,136989,12.842,0.56,19.046,19.675,269.51287499999995,-27.51825
2007-BLG-515,BLG223.7,70180,17:58:57.94,-27:48:34.3,2454345.1,2007-09-01.60,47.105,0.134,7.505,2.188,0.172,19.527,21.436,269.7414166666666,-27.809527777777777
2007-BLG-516,BLG101.6,146488,17:52:49.86,-29:44:51.0,2454373.8,2007-09-30.30,16.219,0.484,2.242,0.876,1.0,16.238,16.238,268.20775,-29.747500000000002
2007-BLG-517,BLG122.3,20025,17:49:55.82,-34:45:50.3,2454344.475,2007-08-31.98,45.235,0.029,34.765,3.853,0.031,17.518,21.304,267.4825833333333,-34.76397222222222
2007-BLG-518,BLG155.6,83454,17:51:52.14,-32:19:14.7,2454361.201,2007-09-17.70,26.695,1.040,1.315,0.297,1.0,18.262,18.262,267.96725000000004,-32.320750000000004
2007-BLG-519,BLG207.6,119553,18:01:25.57,-28:47:46.7,2454348.406,2007-09-04.91,23.134,0.145,6.952,2.105,0.277,19.114,20.507,270.3565416666666,-28.796305555555556
2007-BLG-520,BLG225.8,39431,18:04:29.30,-27:58:05.4,2454346.364,2007-09-02.86,2.483,0.309,3.355,1.314,1.0,18.782,18.782,271.1220833333333,-27.968166666666665
2007-BLG-521,BLG147.7,40408,17:48:21.27,-33:06:15.4,2454364.786,2007-09-21.29,28.896,0.557,1.997,0.751,1.0,18.854,18.854,267.088625,-33.10427777777778
2007-BLG-522,BLG147.5,56812,17:49:04.85,-32:49:03.2,2454349.556,2007-09-06.06,3.423,1.691,1.097,0.101,1.0,16.788,16.788,267.2702083333333,-32.81755555555556
2007-BLG-523,BLG179.3,137997,17:50:09.16,-30:32:17.2,2454350.455,2007-09-06.96,8.710,0.615,1.848,0.666,1.0,19.348,19.348,267.53816666666665,-30.538111111111114
2007-BLG-524,BLG206.1,45860,17:59:56.95,-29:06:56.6,2454352.616,2007-09-09.12,11.427,0.070,14.395,2.896,0.322,18.659,19.891,269.9872916666667,-29.115722222222225
2007-BLG-525,BLG164.6,91267,17:54:54.19,-31:45:01.0,2454382.334,2007-10-08.83,60.758,1.563,1.120,0.123,1.0,17.865,17.865,268.7257916666666,-31.75027777777778
2007-BLG-526,BLG180.4,27209,17:53:31.44,-30:27:48.7,2454356.484,2007-09-12.98,34.689,0.034,29.142,3.661,0.082,18.107,20.82,268.3809999999999,-30.463527777777777
2007-BLG-527,BLG206.5,16686,17:59:03.09,-28:41:57.0,2454352.256,2007-09-08.76,5.015,1.573,1.118,0.121,1.0,16.933,16.933,269.762875,-28.699166666666667
2007-BLG-528,BLG214.8,26854,17:57:00.23,-28:34:25.6,2454366.799,2007-09-23.30,16.116,1.756,1.088,0.091,1.0,16.312,16.312,269.2509583333333,-28.573777777777778
2007-BLG-529,BLG224.6,156251,18:00:48.28,-27:33:36.8,2454353.236,2007-09-09.74,7.574,0.751,1.599,0.509,1.0,18.293,18.293,270.2011666666666,-27.560222222222222
2007-BLG-530,BLG232.8,5069,17:58:51.04,-27:22:26.6,2454359.951,2007-09-16.45,12.535,1.274,1.199,0.197,1.0,17.462,17.462,269.7126666666666,-27.374055555555557
2007-BLG-531,BLG100.1,117431,17:51:45.41,-30:13:23.4,2454367.633,2007-09-24.13,10.517,0.632,1.809,0.644,1.0,16.454,16.454,267.93920833333334,-30.223166666666664
2007-BLG-532,BLG100.1,156243,17:51:29.13,-30:09:12.8,2454350.848,2007-09-07.35,6.930,0.266,3.864,1.468,1.0,19.316,19.316,267.87137499999994,-30.153555555555553
2007-BLG-533,BLG139.6,102182,17:47:51.92,-33:30:44.1,2454351.349,2007-09-07.85,8.337,0.070,14.341,2.891,0.249,18.877,20.388,266.96633333333335,-33.51225
2007-BLG-534,BLG156.7,169500,17:54:40.72,-32:27:06.2,2454409.138,2007-11-04.64,25.560,0.246,4.163,1.549,1.0,15.985,15.985,268.6696666666666,-32.45172222222222
2007-BLG-535,BLG164.6,97029,17:55:04.88,-31:43:42.6,2454356.718,2007-09-13.22,33.171,1.034,1.319,0.300,1.0,18.556,18.556,268.7703333333333,-31.728499999999997
2007-BLG-536,BLG195.4,42820,17:54:56.51,-29:03:13.7,2454383.925,2007-10-10.43,36.484,0.514,2.133,0.822,0.264,16.016,17.46,268.73545833333327,-29.053805555555556
2007-BLG-537,BLG215.3,135394,18:00:59.18,-28:12:21.5,2454353.795,2007-09-10.29,9.766,1.110,1.273,0.262,1.0,18.853,18.853,270.2465833333333,-28.205972222222222
2007-BLG-538,BLG249.7,48890,18:05:33.11,-26:00:58.4,2454349.1,2007-09-05.60,2.153,0.715,1.653,0.546,1.0,17.171,17.171,271.3879583333333,-26.016222222222222
2007-BLG-539,BLG102.5,19066,17:55:24.90,-29:20:01.9,2454355.439,2007-09-11.94,10.991,0.634,1.806,0.642,1.0,18.817,18.817,268.85375,-29.33386111111111
2007-BLG-540,BLG104.6,24612,17:58:26.45,-29:26:17.0,2454354.337,2007-09-10.84,5.749,0.828,1.499,0.439,1.0,18.906,18.906,269.6102083333333,-29.438055555555557
2007-BLG-541,BLG181.3,32551,17:56:18.60,-30:37:00.3,2454351.732,2007-09-08.23,3.085,1.873,1.073,0.077,1.0,15.629,15.629,269.0775,-30.61675
2007-BLG-542,BLG142.5,9770,17:55:18.46,-33:26:23.7,2454377.738,2007-10-04.24,37.891,0.802,1.529,0.461,1.0,17.731,17.731,268.82691666666665,-33.43991666666666
2007-BLG-543,BLG180.6,51635,17:51:19.47,-30:36:53.8,2454350.746,2007-09-07.25,39.484,0.678,1.717,0.587,1.0,19.638,19.638,267.831125,-30.614944444444447
2007-BLG-544,BLG205.6,28255,17:57:01.72,-28:52:02.5,2454373.409,2007-09-29.91,15.895,0.623,1.831,0.657,0.482,16.241,17.033,269.25716666666665,-28.867361111111112
2007-BLG-545,BLG214.6,22397,17:56:49.36,-28:16:13.0,2454372.478,2007-09-28.98,190.902,0.011,92.036,4.910,0.162,18.845,20.824,269.2056666666666,-28.27027777777778
2007-BLG-546,BLG155.2,108506,17:53:01.64,-32:30:24.4,2454357.036,2007-09-13.54,20.299,1.021,1.327,0.307,1.0,17.648,17.648,268.25683333333325,-32.50677777777778
2007-BLG-547,BLG214.8,176000,17:56:45.00,-28:26:57.1,2454386.089,2007-10-12.59,102.941,0.122,8.219,2.287,0.214,18.775,20.451,269.18749999999994,-28.449194444444444
2007-BLG-548,BLG216.5,82228,18:02:12.58,-28:03:51.8,2454382.827,2007-10-09.33,91.796,0.197,5.149,1.779,0.051,16.966,20.206,270.55241666666666,-28.06438888888889
2007-BLG-549,BLG205.3,12532,17:57:44.87,-28:51:25.9,2454361.266,2007-09-17.77,28.647,0.507,2.157,0.835,1.0,18.499,18.499,269.4369583333333,-28.857194444444445
2007-BLG-550,BLG223.7,81066,17:59:15.87,-27:48:25.2,2454359.515,2007-09-16.02,7.762,0.188,5.381,1.827,1.0,19.324,19.324,269.816125,-27.807000000000002
2007-BLG-551,BLG155.6,111555,17:51:37.73,-32:18:35.5,2454360.204,2007-09-16.70,9.159,0.407,2.609,1.041,1.0,18.881,18.881,267.90720833333336,-32.30986111111111
2007-BLG-552,BLG208.3,87102,18:06:21.36,-28:50:21.2,2454359.07,2007-09-15.57,11.372,0.706,1.668,0.556,1.0,17.67,17.67,271.589,-28.839222222222222
2007-BLG-553,BLG104.8,15487,17:58:02.90,-29:45:16.5,2454365.347,2007-09-21.85,21.662,0.105,9.556,2.451,0.374,19.052,20.12,269.5120833333333,-29.754583333333333
2007-BLG-554,BLG205.4,110230,17:58:14.50,-28:39:13.9,2454361.562,2007-09-18.06,6.200,0.740,1.615,0.520,1.0,18.354,18.354,269.56041666666664,-28.65386111111111
2007-BLG-555,BLG100.3,71228,17:51:52.94,-29:55:36.3,2454369.228,2007-09-25.73,9.026,0.511,2.144,0.828,1.0,17.166,17.166,267.9705833333333,-29.926750000000002
2007-BLG-556,BLG214.8,175916,17:56:44.53,-28:28:24.0,2454365.371,2007-09-21.87,11.702,0.663,1.747,0.606,1.0,18.313,18.313,269.18554166666667,-28.473333333333333
2007-BLG-557,BLG101.5,93351,17:53:00.69,-29:36:54.0,2454448.206,2007-12-13.71,79.058,1.788,1.083,0.087,1.0,16.264,16.264,268.25287499999996,-29.615000000000002
2007-BLG-558,BLG102.6,83594,17:55:29.16,-29:28:30.9,2454377.971,2007-10-04.47,32.219,1.823,1.079,0.083,1.0,15.924,15.924,268.87149999999997,-29.47525
2007-BLG-559,BLG104.2,54773,17:59:22.76,-29:34:38.1,2454378.181,2007-10-04.68,15.067,1.228,1.217,0.213,1.0,18.175,18.175,269.8448333333333,-29.57725
2007-BLG-560,BLG138.1,97154,17:46:13.02,-33:49:51.0,2454371.546,2007-09-28.05,21.181,0.644,1.785,0.629,1.0,19.126,19.126,266.55424999999997,-33.83083333333334
2007-BLG-561,BLG142.1,137970,17:56:58.58,-33:46:43.5,2454399.352,2007-10-25.85,56.302,0.522,2.106,0.809,1.0,19.238,19.238,269.2440833333333,-33.77875
2007-BLG-562,BLG148.4,21718,17:53:24.67,-32:51:18.4,2454406.449,2007-11-01.95,25.963,0.378,2.788,1.113,1.0,17.193,17.193,268.35279166666663,-32.855111111111114
2007-BLG-563,BLG171.3,111507,17:52:45.61,-31:07:53.4,2454370.584,2007-09-27.08,16.373,0.104,9.625,2.458,0.575,18.762,19.364,268.1900416666667,-31.1315
2007-BLG-564,BLG180.3,165292,17:53:14.29,-30:30:29.7,2454376.196,2007-10-02.70,2.907,0.737,1.619,0.523,1.0,17.635,17.635,268.30954166666663,-30.50825
2007-BLG-565,BLG184.5,164579,18:02:51.12,-30:22:39.1,2454363.836,2007-09-20.34,11.762,0.479,2.263,0.887,1.0,19.049,19.049,270.71299999999997,-30.37752777777778
2007-BLG-566,BLG188.5,35403,17:58:33.96,-29:53:09.1,2454369.927,2007-09-26.43,13.175,0.463,2.329,0.918,1.0,18.73,18.73,269.64149999999995,-29.88586111111111
2007-BLG-567,BLG195.2,89106,17:54:51.81,-29:20:52.2,2454377.777,2007-10-04.28,9.272,0.984,1.354,0.329,1.0,17.297,17.297,268.715875,-29.347833333333334
2007-BLG-568,BLG196.5,114474,18:03:06.85,-29:12:30.5,2454371.46,2007-09-27.96,20.525,0.475,2.279,0.894,1.0,18.981,18.981,270.7785416666667,-29.208472222222223
2007-BLG-569,BLG205.5,141111,17:56:28.22,-28:36:39.4,2454385.629,2007-10-12.13,9.024,0.531,2.078,0.794,1.0,17.02,17.02,269.1175833333333,-28.610944444444446
2007-BLG-570,BLG206.1,166362,18:00:51.39,-29:03:32.2,2454389.514,2007-10-16.01,28.116,1.549,1.123,0.126,1.0,16.073,16.073,270.21412499999997,-29.058944444444446
2007-BLG-571,BLG208.6,195888,18:04:59.11,-28:44:46.6,2454419.53,2007-11-15.03,39.006,0.488,2.229,0.870,1.0,17.726,17.726,271.24629166666665,-28.746277777777777
2007-BLG-572,BLG217.7,65551,18:04:28.50,-28:23:38.3,2454379.776,2007-10-06.28,59.763,0.572,1.955,0.728,1.0,19.376,19.376,271.11875,-28.39397222222222
2007-BLG-573,BLG223.6,99996,17:58:11.52,-27:36:15.3,2454384.252,2007-10-10.75,34.037,0.274,3.748,1.435,0.573,19.235,19.841,269.54799999999994,-27.60425
2007-BLG-574,BLG224.3,122549,18:02:38.62,-27:36:01.7,2454469.657,2008-01-04.16,181.274,0.343,3.046,1.209,0.09,16.347,18.962,270.66091666666665,-27.600472222222223
2007-BLG-575,BLG224.4,152286,18:02:09.23,-27:25:14.6,2454377.709,2007-10-04.21,1.041,0.000,221533,13.364,1.0,19.307,19.307,270.5384583333333,-27.420722222222224
2007-BLG-576,BLG226.5,101956,18:06:09.26,-27:27:33.5,2454480.034,2008-01-14.53,78.586,0.000,3260.1,8.783,1.0,16.436,16.436,271.53858333333335,-27.459305555555556
2007-BLG-577,BLG226.7,43920,18:05:45.78,-27:47:16.8,2454371.727,2007-09-28.23,14.725,1.068,1.297,0.282,1.0,18.164,18.164,271.4407499999999,-27.788
2007-BLG-578,BLG227.4,28575,18:10:33.44,-27:31:12.2,2454365.309,2007-09-21.81,10.437,0.969,1.365,0.338,1.0,17.923,17.923,272.6393333333333,-27.520055555555555
2007-BLG-579,BLG233.8,95624,18:01:47.72,-27:18:03.3,2454377.095,2007-10-03.59,35.326,0.127,7.916,2.246,0.104,16.564,19.02,270.4488333333333,-27.300916666666666
2007-BLG-580,BLG250.6,24085,18:08:10.66,-25:54:56.2,2454370.253,2007-09-26.75,9.731,0.069,14.538,2.906,1.0,19.438,19.438,272.0444166666666,-25.915611111111108
2007-BLG-581,BLG251.2,23807,18:12:01.76,-26:03:22.1,2454423.997,2007-11-19.50,65.332,0.219,4.654,1.669,1.0,18.46,18.46,273.0073333333333,-26.05613888888889
2007-BLG-582,BLG195.7,107993,17:53:15.82,-29:18:26.6,2454383.191,2007-10-09.69,11.885,0.360,2.911,1.160,1.0,19.224,19.224,268.3159166666666,-29.30738888888889
